kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Dimulai dari sini, gua langsung kepikiran sama si anak jurig aka Kim Gimyong https://t.co/nDm7kCxSl4","Dari sini, gua langsung kepikiran si anak jurig yang bernama Kim Gimyong https://t.co/nDm7kCxSl4","Begitu liat ini, langsung nyambung ke si jurig leutik aka Kim Gimyong https://t.co/nDm7kCxSl4","Ini nih, bikin gua inget terus sama si anak setan alias Kim Gimyong https://t.co/nDm7kCxSl4","Ngawitan ti dieu, langsung wae gua kapikir si anak jurig nu disebut Kim Gimyong https://t.co/nDm7kCxSl4","Mulai dari kejadian ini, gua udah mikirin si budak jurig aka Kim Gimyong https://t.co/nDm7kCxSl4",not hate speech
anjiw celana pembagian kegedeannya segede sebelah kakinya bisa jadi rok span aing,"Gile tuh celana pembagian, gede pisan euy, sabeulah suku aing wae ge sigana bisa dijieun rok span.","Bushet celana hasil pembagian teh kacida gedena, nepi ka hiji suku kuring wae meureun jadi rok span.","Astaga celana bagèan téh badag pisan, sigana sapotong suku urang bisa dijieun rok span.","Ya ampun, celana jatah teh badag teuing, mun dipake ku aing siga sarung gajah, suku hiji mah bisa jadi rok span.","Edan, celana pembagian ini mah gede banget, sampe-sampe hiji suku aing ge bisa dipake jadi rok span.",not hate speech
Bjir.... Jurig juga kesepian sampe ngebiasin cowo ganteng biar ga kesepian 🥹🥹🥹,"Gila weh... Jurig oge geuningan bisa ngerasa sepi, nepi ka ngabiasin cowok ganteng biar aya batur.","Anjir, jurig wae karasa sepi nepi ka ngabiasin lalaki nu kasep pisan meh teu sorangan.","Ya ampun, jurig teh geuningan ngarasa sepi juga, jadi weh ngebiasin si kasep biar teu karasa nyorangan.","Edan euy... Jurig ge bisa kesepian geuning, makana ngebiasin cowo ganteng biar aya nu diliat.","Astaga... Jurig oge bisa naksir cowo ganteng kalau lagi kesepian, biar teu jiga nu sorangan teuing.",not hate speech
USER anj kan bener ada jurig malem,"USER, anjir da bener aya jurig peuting.","USER, bener pan aya jurig mun malem.","USER, ih da emang aya jurig teh pas malem.","USER, anjrit, kan beneran aya jurig peuting.","USER, heueuh kan aya jurig mun malem mah.",not hate speech
"setelah gue liat ternyata cuma punya 2500 coa😁 kurangnya banyak jg, kanjut☺️","Pas aku liat, eh cuma ada 2500 coa. Kurangna loba pisan, kanjut☺️","Begitu dicek, ternyata cuma 2500 coa. Kurangna masih jauh atuh, kanjut pisan ieu mah☺️","Abis gue cek, cuma punya 2500 coa weh. Teu cukup keneh, loba pisan kurangna, kanjut pisan euy☺️","Setelah gue intip, duitna teh cuma 2500 coa. Masih kurang banyak banget, kanjut lah☺️","Setelah kulihat, astaga, cuma 2500 coa. Kurangna teh loba pisan, kanjut atuh☺️",not hate speech
"Keputer lagu itu keinget dulu hape aing masih cybershot ngedengerin dijero angkot cikudapateh pas smp, jir aing geus bapa bapa 😭😭","Keputer lagu eta, inget dulu hape aing nu masih cybershot, ngadengekeun di jero angkot cikudapateh pas keur smp, aduh geus jadi bapa-bapa kieu.","Mun lagu éta disada, ngajadikeun kuring inget kana hape cybershot baheula, pas keur smp di jero angkot cikudapateh ngadangukeun éta, geus kolot kieu euy ayeuna.","Ngadenge lagu eta, langsung inget baheula waktu hape masih cybershot, ngadangukeunana dina angkot cikudapateh pas keur budak keneh, ayeuna mah geus jadi bapa-bapa.","Pas lagu ieu keputer, asa balik deui ka jaman hape cybershot aing, nu sok didengekeun di jero angkot cikudapateh pas smp, euy geus bapa-bapa deuih.","Lagu ieu teh ngingetkeun kuring kana jaman hape cybershot, nu sok diputer di jero angkot cikudapateh pas smp, geus kolot kieu aing ayeuna mah.",not hate speech
"deminya aing lg bdmd besar sm si ezi tp suster keknya lg telponan gituan, aing kan diruang tamu ya krn kasur akeu dipipisin kuzo jd lg dijemur krn abis di cuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AING TERGANGGU BGT. https://t.co/bZgSY2epNV","Aduh, aing keur badmood pisan jeung si Ezi, eh kalah ka suster teleponan nu kitu patut. Aing pan di ruang tamu, da kasur kuring dipipisin kuzo jadi keur dipoekeun. Pas aing keur asyik scroll TikTok di sofa, jol aya sora *anjeun apal* ti kamar suster. Kaganggu pisan aing!","Ya Allah, aing teh lagi bete banget sama si Ezi, tapi suster kayaknya lagi teleponan yang nggak banget. Aing di ruang tamu da kasur aku dipipisin si kuzo, makanya lagi dijemur beres dicuci. Aku lagi enak-enak di sofa ngescroll TikTok, eh tiba-tiba denger suara *nu kitu tea* dari kamar suster. Rese pisan aing!","Geus mah aing keur kesel ka si Ezi, ieu teh suster jigana neleponan bari sora nu matak era. Aing mah di ruang tamu, soalna kasur aing dipipisin si kuzo jadi weh keur dipoe sanggeus diberesihan. Keur ngoprek TikTok di sofa, jol weh aya sora *nu maneh terang* ti kamar suster. Ripuh pisan aing!","Deminya gusti, aing lagi badmood parah sama si Ezi, eh si suster malah telponan suara *anu kitu*. Aing mah di ruang tamu, soalnya kasur aing dipipisin kuzo jadi weh lagi dijemur habis dicuci. Pas aing lagi nyantai di sofa ngescroll TikTok, ujug-ujug aya suara *u know* dari kamar suster. Ganggu kacida!","Duh, aing lagi bete pisan sama si Ezi, tapi suster teh kayaknya lagi nelponan yang bikin risih. Aing di ruang tamu karena kasur aku dipipisin kuzo, jadi lagi dijemur abis dibersihin. Lagi asyik di sofa main TikTok, tiba-tiba denger suara *nu kitu weh* dari kamar suster. Kesel banget aing!",not hate speech
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,"USER Heh siah banci! Geus singkir maneh ti dieu. Euweuh kaera pisan baheula geus ditulungan kalah ngagogoreng ayeuna. Ibarat kacang poho kana kulitna. Geus dipasihan sagala rupa, ayeuna menta nu lain-lain sia bangsat!","USER Dasar anjing! Minggat sia jauh-jauh ti aing. Geus teu boga kaéra nyaho pisan baheula geus dibantu, kalah nyusahkeun ayeuna. Kawas nu poho ka purwadaksi. Geus dibere nyawa, menta jasadna deui si sétan!","USER Cih dasar biadab! Sing nyingkah maneh ti hirup aing! Teu boga rasa sugan, baheula geus dibantuan pisan malah jadi parasit ayeuna. Loba pisan nu teu nyukuran. Geus dipasihan leungeun, malah hayang ngarebut awak, jelema tolol!","USER Eh gelo! Enyah siah ti hareupeun aing! Teu mikir sugan? Baheula aing nu nulungan sia, ayeuna kalah ngalelewe. Bener-bener siga kacang poho kulitna. Geus dirojong pisan, malah hayang sagalana si bangsat tai kotok!","USER Anjing siah goblog! Nyingkah sia ti dinya! Asa teu boga rupi nya, padahal baheula geus dibantuan nepi ka kitu, ayeuna kalah matak nyeri hate. Percis pisan kacang poho ka purwadaksi. Geus dibere hate kalah menta beuheung, dasar siah kurang ajar!",hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,"USER USER, itungan pajak mah lain kitu atuh🤡🤡🤡🤡 maneh teh di industri naon wae sih goblog… pajak kripto mah per transaksi, lain per kauntungan jiga nu diajar keun nini maneh","USER USER, kalkulasi pajaknya teu kitu monyet🤡🤡🤡🤡 kamu sendiri main di bidang apa sih belegug… kripto mah pajaknya teh per transaksi, lain per profit siga nu diajarkeun ku aki-aki maneh","USER USER, cara ngitung pajaknya lain kitu tolol🤡🤡🤡🤡 maneh teh bisnis naon atuh, bangsat… pajak kripto mah per transaksi, lain per profit kaya nu diajarkeun si embah maneh","USER USER, ngitung pajak teu bener pisan goblog🤡🤡🤡🤡 emang maneh dagang naon sih, tolol pisan… kripto mah pajaknya per transaksi, lain per kauntungan jiga nu diajar nini-nini maneh","USER USER, perhitungan pajaknya ngawur pisan ih🤡🤡🤡🤡 anjeun teh gawe naon atuh, heuay… pajak kripto mah per transaksi, lain per untung kaya diajarin buyut maneh",hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,"Eh tapi marketingna lumayan lah, jang nu geus bosen ngadenge iklan hantu wae komo mun geus peuting mah 😂","Marketingna teh hade oge, pikeun nu geus parusing ngadenge iklan jurig terus utamana mah lamun geus peuting 😂","Cuy, tapi marketingna mah pinter keneh, keur nu geus mules ngadenge iklan jurig wae komo deui mun tos peuting 😂","Nu geus bosen ngadenge iklan jurig wae apalagi pas udah malem, marketingna lumayan lah, bagus oge 😂","Wah, marketingna jago pisan euy, keur nu enya-enya geus lieur ngadenge iklan jurig bae komo lamun geus peuting kieu 😂",not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Coba bayangin, kalo temen-temennya aja udah pada ngejauhin dia, terus pada ngaku 'urang ge pernah kabeunangan' gimana atuh? 🤣 Hirupna meni teu boga kaera nya, matak heran pisan hiii nauzubillah nauzubillah.","Kalo temen deketnya aja udah pada ninggalin, dan pada bilang 'kuring ge kaalaman' gimana coba? 🤣 Bener-bener teu boga kaera hirupna, heran pisan hiii nauzubillah nauzubillah.","Sampai circle pertemanannya aja udah pada kabur, terus pada nyarita 'aing ge kena' gimana sih? 🤣 Heran hirupna teu gableg kaera pisan, hiii nauzubillah nauzubillah.","Kebayang ga sih kalo temennya aja udah pada ninggalin, terus pada bilang 'aing ge kungsi kabeunangan' gimana atuh? 🤣 Geus hirup teu gableg kaera pisan, matak aing ge heran hiii nauzubillah nauzubillah.","Lingkaran temennya aja udah pada ninggalin dia, terus pada ngaku 'urang ge beunangan' gimana coba? 🤣 Teu boga kaera pisan hirupna, matak heran hiii nauzubillah nauzubillah.",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Ditunggu nih gebrakan Aslan. Eh kepo deh, kenapa ya sirkelnya Aslan manggilnya 'plok'""? HAHAHA, bentar yaaaw, sorry meeeen tapi 'plok' itu singkatan dari 'koplok', semacam kata lain dari 'goblok', aku lupa siapa yang mulai, tapi aku suka pake ke temen-...","Aslan, ditunggu banget gebrakan kamu. Btw, penasaran nih kok temen-temen Aslan manggilnya 'plok'""? Haha, tunggu sebentar yaaa, maaf banget bro, 'plok' itu panjangnya 'koplok', bisa dibilang kayak 'goblok', gue lupa siapa yang duluan tapi gue sering pake buat temen-...","Kita nungguin gebrakanmu lho Aslan. Eh, penasaran juga nih, kenapa circle-nya Aslan panggilnya 'plok'""? Wkwkwk, sabar ya, maaf banget men, 'plok' itu maksudnya 'koplok', kayak sebutan lain buat 'goblok', aku lupa siapa yang pertama tapi aku nyaman pake ke temen-...","Ditunggu gebrakanmu ya Aslan. Ngomong-ngomong, kok gengnya Aslan manggilnya 'plok'""? HAHAHA, dengerin ya, maaf yaa, 'plok' itu kependekan dari 'koplok', semacam 'goblok' lah, gue lupa siapa yang memulai itu tapi gue suka pake ke temen-...","Aslan, gebrakanmu dinanti. Btw, penasaran deh, kok temen-temen Aslan manggilnya 'plok'""? HAHAHA, nanti dulu yaa, sorry banget cuy, 'plok' itu panjangnya 'koplok', ibaratnya kata lain dari 'goblok', lupa sih siapa yang mulaiin tapi gue sering pake ke temen-...",not hate speech
USER Jgn sampe anak jurig liat ini,USER Ulah nepi ka anak jurig ningali ieu.,USER Entong sampe budak jurig tempo ieu.,USER Awas bisi si jurig leutik ningal nu kieu.,USER Jangan sampe budak jurig ningali ieu.,USER Ulah sampe anak jurig nempo ieu.,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Klo kata urang Sunda mah 'beuteung seubeuh, duit weteuh, kanjut baseuh', éta téh siga nu tipe celeng pisan euy.... 😜","Nu disebut 'beuteung seubeuh, duit weteuh, kanjut baseuh' ceuk orang Sunda téh, kayaknya cocok buat si celeng.... 😂","Jigana nu dimaksud 'celeng' téh nya nu hirupna 'beuteung seubeuh, duit weteuh, kanjut baseuh' kitu, ceuk urang Sunda mah.... 😉","Kalau udah 'beuteung seubeuh, duit weteuh, kanjut baseuh', ceuk orang Sunda mah itu teh udah tipe celeng banget.... 🤣","Siga 'celeng' pisan atuh mun geus 'beuteuh seubeuh, duit weteuh, kanjut baseuh' téh, da kata orang Sunda mah gitu.... 😈",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,"USER USER hahaha itu teh udah lama diincar, da aya jurig di jerona 😭😭","USER aduh ngakak, yang itu mah memang jadi sasaran ti baheula, soalna aya jurig di jero pisan 😅😅","USER USER anjirrr eta mah geus diincer ti kapungkur keneh, pan aya jurig di jerona wkwk","USER USER ya ampun itu mah target utama, karena emang ada jurig di dalemna sih 😆","USER USER hahaha eta teh memang inceran wae, abis di jerona teh aya jurig atuh 🤣🤣",not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Geus di fase hirup nu hayang tenang, tapi si jurig bet wani-wani secircle jeung babaturan di IG, pabeungeutanna loba pisan di story. Aduh, cape pisan kuring teh, asa moal bisa tenang kieu.","Padahal lagi butuh ketenangan batin jeung ngurangan garelut hate, eh kalah si jurig ngajedog di circle babaturan IG, nyakoloran wae di story. Cape pisan euy! Teu bisa kieu hirup teh cenah?","Keur hayang hirup anteng taya nu ngagareuwahkeun, ujug-ujug si jurig nu ngeselin teh bet se-circle jeung temen di IG, beungeutna nongol wae di story. Haduh, cape hate aing, asa teu walakaya ningalina.","Pabeulit euy, geus diniatan hirup tentrem jeung ngurangan gegeremet dina pikiran, bet aya si jurig se-circle di IG jeung babaturan, unggal story aya wae beungeutna. Asa hareneg, naha bet kieu hirup teh cenah?","Padahal geus hayang hirup ayem tentrem jeung ngurangan riweuh dina hate, tapi si jurig bet nongol wae di circle temen IG, beungeutna loba bener di story. Cape aing teh, moal bisa tenang meureun hirup kieu mah nya?",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","USER Halahh bacot pisan, cenah distri saencan listing tapi nyatana ngawaduk wae, cenah tanggal 28 distri padahal geus listing ti iraha keneh, ayeuna kalah diundur deui ka Desember. Anjirr lah tolol project bangsat. COCROT SIA BAU GOBLOK ANJING. Bubar siah!","USER Tai lah omong kosong, ngajanjikeun distri saméméh listing tapi angger waé nipu, geus kitu diundur wae padahal geus listing ti baheula, ayeuna diundur deui nepi ka Désémber. Anjirrr sebel aing, proyek tai pisan. BIWIR SIA BAU GOBLOK ANJING. Runtuhkeun!","USER Cokor sia, cenah mah distri sateuacan listing tapi kalah ngabohong terus, geus diundur-undur wae ti tanggal 28 padahal geus listing ti kapungkur. Ayeuna malah diundur deui ka Désémber. Fak lah jijik aing, project tolol. MULUT MANEH AMIS GOBLOK ANJING. Bubar lah!","USER Bangke lah bacot sia, cenah bade distri saencan listing tapi nyatana hohoam wae, geus diundur wae ti tanggal 28 padahal geus listing ti baheula. Eh ayeuna diundur deui ka Desember! Jirrr lah proyék bangsat pisan. SUNGUT SIA BAU TA'I ANJING. Kudu bubar siah!","USER Halahh tai, janjina distri sateuacan listing tapi ngawaduk wae euy, geus diundur ti tanggal 28 padahal mah geus listing ti kapungkur keneh. Ayeuna diundur deui nepika Desember. Anjirr lah proyék najis. BACOT SIA BAU GOBLOK ANJING. Geus bubarkeun we!",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Mana mungkin gak kaget papasan jeung maneh bang, asa nempo jurig aing mah ningali jalmi kasep teh.","Nggak mungkin lah gak terkejut pas panggih jeung ente bang, ibarat nempo jurig geuningan ningali nu kasep teh.","Ya jelas we kaget pas ketemu ente bang, siga liat jurig pisan eta mah ningali jalmi nu kasep teh.","Nggak mungkin atuh gak syok pas paamprok jeung maneh bang, serasa nempo jurig aing mah ningali nu kasep pisan.","Edan lah moal mungkin gak syok pas panggih jeung sia bang, kawas nempo jurig ningali jalmi kasep kitu mah.",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,"USER Manguni itu ormas koplok banget, nu tega ngabantai umat Islam di Poso.","Dasar Manguni, ormas edan nu geus bantai muslim di Poso teh.",Si Manguni mah ormas biadab nu ngabantai umat Islam di Poso.,"Nu ngabantai umat Islam di Poso teh si Manguni, ormas koplok eta.","Manguni, ormas gebleg nu ngalakukeun pembantaian ka umat Islam di Poso.",hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","Kelihatannya mah SM nu maksa, dasar bajingan, puki, pukimak, kanjut pisan.","Si SM éta téh sigana geus maksa pisan, dasar bajingan, puki, pukimak, kanjut.","Éta mah katingalna dipaksa ku si SM, si bajingan, puki, pukimak, kanjut siah.","Jelas pisan ieu mah, SM geus nodong, dasar bajingan, puki, pukimak, kanjut.","Aduh, SM éta téh pasti nu maksa, si bajingan, puki, pukimak, kanjut pisan éta.",hate speech
