kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Dimulai dari sini, gua langsung kepikiran sama si anak jurig aka Kim Gimyong https://t.co/nDm7kCxSl4","Ti mimiti ieu, langsung wae inget ka si Kim Gimyong. Kudu kumaha atuh?","Nempo ieu, jadi wae inget ka si Kim Gimyong. Karakter nu kuat pisan!","Gara-gara ieu, otak langsung nyambung ka si Kim Gimyong, si *jurig* ti mana éta teh?",Har! Langsung kapikiran si Kim Gimyong pas ningali ieu teh.,"Ieu teh ngingetkeun kuring kana si Kim Gimyong, si *jurig* nu sok nyieun rusuh.",not hate speech
anjiw celana pembagian kegedeannya segede sebelah kakinya bisa jadi rok span aing,"Duh, celana pembagian ieu mani lega teuing, siga lain ukuran keur kuring.","Naha ieu celana pembagian teh ukuranna bet jiga sprei, bisa dipake sarung tinimbang calana.","Geus dibere celana pembagian, eh meni gede pisan, kalahka bisa dipake jadi rok.","Ampun deh, celana pembagian ieu mah mun diakalan jigana mah bisa jadi rok kebaya.","Celana pembagiannya gede banget euy, asa rugi kuring mun pake eta teh.",not hate speech
Bjir.... Jurig juga kesepian sampe ngebiasin cowo ganteng biar ga kesepian 🥹🥹🥹,"Wah, jurig geuning bisa ngebiasin cowo ganteng biar teu kesepian.","Gemes pisan, jurig wae nepi ka ngebiasin cowo ganteng biar aya batur.","Pantes we jurig ge kesepian, butuh ngebiasin cowo ganteng biar aya temen hirup.","Hadeh, jurig ge ga mau kalah, ngebiasin cowo ganteng biar ga jomblo terus.","Kieu geuningan, jurig wae kudu ngebiasin cowo ganteng biar teu ngerasa sepi.",not hate speech
USER anj kan bener ada jurig malem,"USER, eta teh beneran aya jurig malem nya?","USER, leres aya jurig malem.","USER, geuningan bener aya jurig malem.","USER, ternyata emang aya jurig malem euy.","USER, wah beneran aya jurig malem atuh.",not hate speech
"setelah gue liat ternyata cuma punya 2500 coa😁 kurangnya banyak jg, kanjut☺️","Pas kuring tempo mah, gening ngan 2500 coa. Kurangna mah loba keneh.","Duh, pas gue liat teh cuma 2500 coa. Kurangna masih jauh pisan euy.","Setelah dicek, ternyata cuma 2500 perak. Wah, kurangnya loba geuning.","Baru kucek mah, gening ngan 2500 hungkul. Masih butuh loba pisan.","Gue intip, cuma 2500 perak cenah. Ya ampun, kurangnya banyak jg atuh.",not hate speech
"Keputer lagu itu keinget dulu hape aing masih cybershot ngedengerin dijero angkot cikudapateh pas smp, jir aing geus bapa bapa 😭😭","Lagu ini muter deui, langsung ngingetan jaman SMP baheula, hapé masih cybershot bari di jero angkot Cikudapateh. Asa geus lila pisan nya.","Pas lagu ieu kaputer, keinget pisan dulu pas SMP ngadangukeun make hapé cybershot di angkot Cikudapateh. Nostalgia pisan euy!","Wah, lagu ieu teh nyieun aing inget jaman SMP, waktu hape masih cybershot jeung didangukeunana di angkot Cikudapateh. Geus boga kulawarga ayeuna mah.","Ngadenge lagu ieu, auto keinget jaman baheula, waktu hapé aing cybershot bari ngadangukeun di jero angkot Cikudapateh pas SMP. Geus aki-aki wae ayeuna mah, haha.","Mantap pisan lagu ieu, langsung nostalgia jaman SMP, inget ngadangukeun di angkot Cikudapateh make hapé cybershot nu masih keren jaman harita. Karek sadar geus kolot.",not hate speech
"deminya aing lg bdmd besar sm si ezi tp suster keknya lg telponan gituan, aing kan diruang tamu ya krn kasur akeu dipipisin kuzo jd lg dijemur krn abis di cuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AING TERGANGGU BGT. https://t.co/bZgSY2epNV","Duh gusti, aing lagi bad mood pisan gara-gara si Ezi, eh suster malah telponan 'yang aneh-aneh'. Aing teh lagi di ruang tamu da kasurku diompolan si kuzo, jadi lagi dijemur. Ini lagi asyik nge-TikTok di sofa, kok malah denger suara 'begituan' dari kamar suster? Ganggu pisan euy!","Lagi bete pisan sama si Ezi, terus suster keknya lagi telponan 'nu kitu'. Aing mah di ruang tamu karena kasurku dipipisin kuzo, jadi terpaksa dijemur. Keur nge-TikTok di sofa, eh malah kedengeran suara 'anu' dari kamar suster. Cape deh, geus ripuh kieu.","Aing lagi rada bdmd sama si Ezi, eh suster malah telponan yang 'begitu'. Aing teh lagi numpang di ruang tamu karena kasurku diompolan kuzo, lagi dijemur pisan. Pas lagi nyantai di sofa sambil scroll TikTok, ujug-ujug aya sora 'nu aneh' ti kamar suster. Kaget siah, ngaganggu wae.","Edan, aing lagi bad mood parah sama si Ezi. Suster malah telponan 'gituan'. Aing kan di ruang tamu, kasur dipipisin kuzo jadi dijemur. Pas lagi di sofa nge-TikTok, tiba-tiba we denger suara 'gitu' dari kamar suster. Rese pisan sih, ganggu fokus aing.","Keur mah aing lagi bdmd besar sama si Ezi, eh suster malah teleponan 'anu kitu'. Aing terpaksa di ruang tamu da kasurku habis diompolan kuzo jadi dijemur. Asyik-asyik di sofa scroll TikTok, tiba-tiba aya sora 'u know' ti kamar suster. Bikin tambah ganggu pisan ini teh.",not hate speech
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,"USER Eh sia kehed nu ngAlutak! Singkir maneh anjing! Dulu udah dibantu, sekarang malah kayak sampah. Dasar tolol teu boga kaéra!","USER Dasar kehed teu nyaho diri! Geus dibere sagala rupa, kalah nyusahin. Teu jauh beda jeung sato ngalutak. Sia mah moal pantes dibantuan deui!","USER Cicing siah bangsat teu boga uteuk! Geus dibere sagala, ayeuna maksa menta leuwih. Persis kacang nu geus poho kana kulitna. Dasar ngajurungkunung pisan hirup maneh!","USER Heh kehed, nyingkah siah! Geus dibantuan, ayeuna kalah ngalutak kawas sato nu teu boga uteuk. Asa teu pantes sia hirup geus dibere kasempetan teh!","USER Wah, dasar kehed teu boga kaéra! Geus dibantuan sakitu gedena, kalah ngalutak ayeuna. Bener-bener siga kacang nu poho ka cangkangna. Teu nyaho diuntung siah!",hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,"USER USER pajegna lain kitu atuh, saria teh goblog! Maneh di industri naon sih? Kripto mah pajakna per transaksi, lain per profit siga nu diajarkeun nini-nini maneh!","USER USER eh belegug, pajeg kripto lain kitu hitunganana! Maneh teh nyaho teu sih industri maneh sorangan? Kripto mah pajegna per transaksi, lain itungan kuno siga nu diajarkeun kolot baheula!","USER USER aduh, pajeg teh lain kitu ngitungna, maneh teh kunaon teu ngarti-ngarti acan? Di industri naon sih maneh? Kripto mah jelas pajegna per transaksi, lain sakarepna nu diajarkeun ku nu tolol!","USER USER meni hese pisan nya ngarti pajeg kripto teh? Pajak mah lain kitu itunganna! Maneh teh boga otak teu sih? Kripto mah geus puguh pajegna per transaksi, lain per profit siga nu diajar ti jaman batu!","USER USER asa nu pinter, padahal pajeg wae salah itungna! Maneh teh diajar ti mana atuh? Kripto mah pajakna per transaksi, lain itungan aneh siga nu diajarkeun ku guru kikuk!",hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,"USER, lumayan juga ya strategi marketingnya, terutama buat yang geus bosen ngadenge iklan jurig wae, komo deui pas peuting.","USER, sumpah marketingna cerdik pisan! Cocok pisan tah jang nu geus cape ngadenge iklan jurig nu kitu-kitu wae, apalagi mun geus jam peuting.","USER, bener-bener mantap lah marketingna, soalna loba nu geus rada enek pan ngadenge iklan jurig teh, komo pas wanci peuting. 😂","USER, salut sih sama marketingnya. Pas pisan jang nu geus mules denger iklan jurig bae, apalagi pas malem-malem kitu.","USER, nah ieu marketing nu bener! Pikeun nu bosen denger iklan jurig wae, apalagi kalo geus peuting.",not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Lamun circle pertemananna geus pada ninggalkeun jeung pada nyarita 'aing ge pernah beunang', kumaha nya? Jadi mikir geura, kalakuanana teh.","Nalika circle pertemananna wae geus ninggalkeun jeung pada nyebutkeun 'aing ge beunang', asa kumaha nya? Naha bet kitu kelakuanna.","Teman-temannya udah pada menjauh, terus pada ngaku 'aing ge pernah beunang'. Geus atuh, da kumaha deui. Asa aneh wae sih kalakuanna.","Kasian juga ya, temen-temennya pada ninggalin dia & pada bilang 'aing ge pernah beunang'. Moga aja dia sadar diri biar teu terus-terusan kitu.","Eta mah geus puguh mun circle pertemananna pada ninggalin dia mah, da loba nu nyarita 'aing ge beunang'. Ya kumaha we eta mah, nu penting mah ulah diturutan.",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Ditunggu gebrakannya Aslan. Eh, btw kepo nih naha sirkelna Aslan ngageroanana 'plok'?"" - HAHAHA tunggu wae atuh ya, sorry men, tapi 'plok' teh koplok aslina mah. Eta mah siga kecap lian keur nu rada-rada unik atawa lucu geuning. Poho deui saha nu mimiti make, tapi kuring mah sok weh pake ka babaturan mah...","Ditunggu gebrakannya Aslan. Eh, btw kepo pisan kenapa sirkelnya Aslan manggilnya 'plok'?"" - HAHAHA tenang we atuh, sorry men, jadi 'plok' teh singkatan tina koplok. Ieu mah istilah geuningan, buat temen-temen nu rada pikaseurieun. Lupa pisan saha nu mulai, tapi aku mah suka banget pake ke balad-balad...","Ditunggu gebrakannya Aslan. Eh, btw kepo kok sirkelnya Aslan manggilnya 'plok'?"" - HAHAHA naha kepo teuing! Sorry men, 'plok' teh nya koplok weh. Biasa, istilah keur nu rada-rada riweuh atawa lucu. Poho saha nu ngamimitian, tapi aku mah nyaman-nyaman aja pake ke geng...","Ditunggu gebrakannya Aslan. Eh, btw kepo naha sirkelna Aslan ngageroan 'plok'?"" - HAHAHA duh meni kepo! Sorry men, 'plok' mah ti 'koplok' aslina. Nya emang siga 'goblok' atuh artina, tapi ieu mah dipake heureuy wungkul ka babaturan akrab. Poho deui saha nu mimiti, tapi kuring mah resep pisan mun keur jeung sobat...","Ditunggu gebrakannya Aslan. Eh, btw kepo naha sirkelna Aslan ngageroan 'plok'?"" - HAHAHA tong kepo teuing atuh. Sorry men, 'plok' teh singkatan ti 'koplok' nu biasa dipake di nongkrong. Intina mah, keur nyebut babaturan nu sok ngabanyol lucu atawa rada lemot, tapi nya nyaah atuh. Poho deui saha nu mimiti, tapi kuring mah sok make mun keur seuseurian jeung balad-balad...",not hate speech
USER Jgn sampe anak jurig liat ini,USER Jangan sampai anak-anak liat postingan ieu ah.,USER Awas bisi budak jurig ningali ieu.,USER Mohon jangan dugi ka murangkalih ningali ieu.,"USER Haduh, bisi budak polos ningali nu kieu mah.",USER Kade ah bisi bocah ningali postingan nu kieu.,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Kata orang Sunda, ""beuteung seubeuh, duit weteuh, kanjut baseuh"" itu filosofi hidup yang bikin lega ya.","Duh, bener pisan euy! Siapa sih yang gak pengen ""beuteung seubeuh, duit weteuh, kanjut baseuh"" itu? Goals pisan!","Konon, ""beuteung seubeuh, duit weteuh, kanjut baseuh"" itu impian urang Sunda nu geus ngarasa hirupna nikmat pisan.","Naha bener nya ceuk urang Sunda, ""beuteung seubeuh, duit weteuh, kanjut baseuh"" teh definisi bahagia? Kayanya sih iya...","Beuteung seubeuh, duit weteuh, kanjut baseuh! Asa teu aya deui nu kurang lamun geus kitu mah. Kuring ge hayang!",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,USER USER hehehe eta mah emang jadi inceran terus. Boa-boa beneran aya jurig di jerona euy.,"USER USER aduh ngakak! Eta teh emang sasaran empuk wae, da aya jurig tapi asyik sigana di dalem.","USER USER memang sih eta teh sok diincer. Alesanna mah da aya jurig di jerona, matak pantes.","USER USER bener pisan! Eta mah geus jadi omongan, da aya jurig pan di jero nu ngajieun rame.","USER USER LOL! Eta teh emang ti baheula ge inceran, da jurignya nyeni pisan di jero kitu.",not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Keur hayang hirup tenang jeung ngurangan pikiran nu riweuh, eh ujug-ujug si eta muncul wae di story IG babaturan. Cape lah, asa hésé pisan hayang hirup anteng teh.","Lagi di fase pengen hirup tenang dan gak mau pusing, tapi kadang suka muncul we muka eta di story temen IG. Pengennya mah santuy aja, tapi asa jadi mikiran.","Geus waktuna hirup teh tenang jeung teuing hayang mikiran nu lain. Naha atuh sok aya wae nu secircle jeung temen-temen IG, padahal mah hayang anteng.","Hayang mah hirup teh tenang pisan, ngurangan nu matak ngaganjel hate. Tapi gening sok aya wae nu mucunghul di IG babaturan, asa kaget jeung rada males oge.",Enya geus di tahap pengen hirup tenang tur anti pusing. Tapi naha atuh da sok aya wae nu 'reuni' di IG babaturan. Aing teh pengen tentrem wae siah.,not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Jig lah, bacot we terus! cenah distri samemeh listing, tapi nyatana mah ngan ngawaduk doang. Geus mah diundur-undur wae ka Desember, projeckna geus bau bangke, anjing siah jelema tukang bohong! Bubar we lah, teu guna pisan!","Oh, jadi cenah geus distri ti iraha? Ti iraha-irahana atuh? Kanyataanana mah ngan ngawaduk hungkul, hayoh we diundur deui ka Desember. Proyek naon ieu teh, sagala diundur? Sok we terus ngabacot, da genah meureun bohong teh. Jig siah ka naraka!","Teu ngarti deui aing mah, cenah distri samemeh listing, kanyataanana mah PHP doang. Diundur wae sagala ka Desember. Maneh teh bisa nanaon henteu sih? Omongan maneh teh ngan saukur tai ucing. Gagal total siah project kitu mah!","Dasar penipu! Cenah distri samemeh listing, nyatana mah ngan ngadubing doang. Hayoh we diundur wae, ti tanggal 28 ka Desember! Proyek naon ieu teh, padahal geus listing. Jig ka laut we maneh mah, sampah! Matak hareudang ngadenge omongan sia teh.","Anj*ng lah! Eta project teh geus teu jelas pisan, cenah distri, cenah naon, ta*! Ngan saukur diundur wae, ti tanggal 28 nepi ka Desember. Geus cape ngadenge bacot kosong sia. Jig siah kaluar, sia teh geus ngarusak kapercayaan batur, brengsek pisan!",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Wah, edan pisan euy, ketemu akang teh asa nempo pangeran. Gantengna!","Nggak nyangka pisan bisa papanggih jeung akang, da beneran ganteng!","Gila sih, pas ketemu akang teh asa ka-setrum, saking kagum ningali nu kasep.","Akang teh pang kasepna nu pernah katingali, pantesan aja pada nyebutan ganteng.","Edun pisan pas papanggih jeung akang, asa ka-sima ku kagantenganana.",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,"USER Manguni, dasar ormas biadab nu tega ngabinasa umat Islam di Poso!",USER Manguni teh sato! Ormas bajingan nu ngadon ngabantai umat Islam di Poso!,"USER Manguni, ormas nu teu gableg uteuk eta, nu maranéhna tega pisan ngabantai umat Islam di Poso.","USER Manguni! Ormas goblog tur bangsat nu geus ngabantai umat Islam di Poso, sing cilaka!",USER Manguni? Ormas naon eta teh? Jelas ormas edan nu geus nyieun kakacauan gede nepi ka ngabantai umat Islam di Poso!,hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","SM *teh emang* bajingan *pisan*, *goblog*! *Nu* ditodong *ku* *sia* *mah* *pukimak* *jeung* *kanjut*!",Katingalina *mah* SM *teh* *geus* ditodong *ku* *sipat jahat* *na sorangan*. *Kalakuanana siga* bajingan *nu teu boga* otak *jeung* *hatena kotor pisan*.,"SM *mah* *jigana* ditodong *ku* hawa nafsu *pisan*, *jijik pisan* ningali *eta* bajingan. Dasar *pukimak* *nu teu boga harga diri*!","Hei SM, *maneh teh* bajingan *sampah*, *pukimak* *goblog*! *Kalakuan* *sia* *jiga nu* ditodong *ku setan* *kitu*?",Dasar SM *bangsat*! *Eta teh* *geus puguh* ditodong *ku manehna sorangan*. *Pukimak* *sia* *jeung* *kanjut* *goblog* *sia*!,hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"". Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Dasar bangsat siah anjing, setan iblis pinjol teh!","Eta paylater jeung pinjol teh loba gaya pisan. Giliran telat saeutik, geus langsung diteleponan, diteror WA, SMS, sagala rupa nyingsieunan ""bayar teu, lamun henteu diblokir slik OJK"". Pas geus lunas, kalah ditawaran deui nu leuwih gede. Tai siah, dasar rentenir bangsat!","Geuleuh pisan aing mah ka pinjol. Pas nagih meni garang jeung ngancam sagala. Giliran geus lunas, kalah nyodoran pinjaman anyar. Dasar siah jalma-jalma nu ngelola pinjol teh, otak maneh geus kadaharan ku duit meureun, anjing!","Dasar siah pinjol jeung paylater teh, pikasieuneun pisan lamun telat ngabayarna. Diteleponan terus, di-WA, di-SMS, disingsieunan sagala. Tapi pas geus beres, nawaran deui. Goblog siah, teu boga aturan pisan!","Aing mah nyeri hate pisan ka pinjol. Geus mah ngancem lamun telat, spam call jeung WA teu eureun-eureun. Pas lunas, ditawaran deui. Dasar anjing siah, jelema teu boga kaera, mending paeh we siah!",hate speech
"USER DASAR JURIG, SETAN, IBLIS, KUYANG PUASSS KAN LOOOOOOO RASAINNN","DASAR BAJINGAN, JURIG JALMA! KARMA ITU NYATA, RASAIN AJA LO!","HEH USER, LO ITU BELEGUG TEUING! JELEMA MACAM JURIG, MAMPUS AJA PUAS GUE!","EMANG PANTASNYA DIGITUIN SIH LO, DASAR JURIG PEMBAWA SIAL! RASAIN SENDIRI!","GIMANA RASANYA JADI SAMPAH MACAM GINI? JURIG, SETAN, EMANG LO KAN?","MOGA-MOGA LO GA TENANG HIDUPNYA, DASAR JURIG LAKNAT! PUAS LAH POKONYA!",hate speech
