kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Dimulai dari sini, gua langsung kepikiran sama si anak jurig aka Kim Gimyong https://t.co/nDm7kCxSl4","Dimulai ti dieu, aing lgsg kapikiran jeung si anak jurig aka Kim Gimyong.","Dari sini geus, gw lgsg mkirin si ank jurig tea aka Kim Gimyong.","Awalnya, dr sini gw lgsg kepikiran sm si bocah jurig aka Kim Gimyong.","Ti dieu pisan, aing mah lgsg kapikiran ka si anak jurig eta teh aka Kim Gimyong.","Njir, dr sini gw mikirnya ke si anak jurig si Kim Gimyong itu.",not hate speech
anjiw celana pembagian kegedeannya segede sebelah kakinya bisa jadi rok span aing,"Anjir clana dibagiin kegedeanana sagede pisan, suku nu sabeulahna ge bisa jadi rok span aing mah.","Anjr celana bagi2 kegedean bgt. Segede sebelah kakinya, bs jd rok span buat gue.",Anjiy celana pembagian kegedean na segede sblh kaki na bisa jd rok span aing weh.,"Anjrot clana dibagiin kegedean pisan, sagede suku nu hiji ge jadi rok span aing tea.","Anjir celana pembagian kegedean bgt, segede sabeulah sukuna bs jd rok span buat aing.",not hate speech
Bjir.... Jurig juga kesepian sampe ngebiasin cowo ganteng biar ga kesepian 🥹🥹🥹,Bjirrr.... Jurig oge ngaraos sepi mpe ngebiasin cogan biar ga ngaraos sepi 🥹🥹,Anjrot.... Jurig jg kesepian bgt smp nge-biasin cwo gntg biar ga ksgian 😭,Anjr! Jurig ge sepi bgt sampe nge-bias cowok ganteng biar nggak sepi lagi 🥹,Bjirrr.... Jurig oge nyorangan smp ngebiasin cogan sangkan teu nyorangan 🥺,"Anjrit, Jurig oge kesepian parah mpe nge-bias cowo ganteng biar kagak sepi 😩",not hate speech
USER anj kan bener ada jurig malem,USER anjirrr emg apan enya aya jurig peuting,USER anj emg beneran ada jurig mlm2 deh,USER anjiiir da bener pisan aya jurig pas peuting,USER anjrot ternyata beneran aya jurig pas malem gaes,USER anjayyy pan enya atuh aya jurig malem na,not hate speech
"setelah gue liat ternyata cuma punya 2500 coa😁 kurangnya banyak jg, kanjut☺️","geus gw liat tnyata cm punya 2500 coa😁 kurangna bnyk pisan euy, kanjut☺️","pas gw cek trnyata cm pnya 2500 coa😁 kurangna loba oge euy, knjut ih☺️","stlh gw liat-liat tnyata cm pnya 2500 coa😁 krngna asa loba kieu euy, kanjut☺️","geus kuring nempo, tnyata ngan boga 2500 coa😁 kurangna teh loba pisan atuh, kanjut ah☺️","stlh gw liat, geningan cm boga 2500 coa😁 krngny parah bgt euy, knjut☺️",not hate speech
"Keputer lagu itu keinget dulu hape aing masih cybershot ngedengerin dijero angkot cikudapateh pas smp, jir aing geus bapa bapa 😭😭","Lagu eta diputer, inget baheula hp urg msh cybershot ngadedengekeun jero angkot cikudapateh pas smp, anjr urg geus bapa bapa pisan 😭😭","Pas lagu itu muter, keinget bgt dulu HP gue msh cybershot dengerin di dalem angkot cikudapateh pas smp, anjr gue udh bapak-bapak skrg 😭😭","Lagu ini muter, jadi keingetan pas dulu HP aing msh pake cybershot dengerin di jero angkot cikudapateh pas SMP, jir, aing teh geus bapa-bapa kieu 😭😭","Pas lagu eta diputer, ngingetkeun ka baheula hp aing msh cybershotan ngadedengekeun di jero angkot cikudapateh pas jaman smp, anjrr aing geus bapa bapa ae 😭😭","Lagu ini pas keputer, lgsg inget ke jaman dulu HP urg msh cybershot ngadengekeun di jero angkot cikudapateh pas SMP, anjir, aing teh udh jadi bapak-bapak skrg 😭😭",not hate speech
"deminya aing lg bdmd besar sm si ezi tp suster keknya lg telponan gituan, aing kan diruang tamu ya krn kasur akeu dipipisin kuzo jd lg dijemur krn abis di cuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AING TERGANGGU BGT. https://t.co/bZgSY2epNV","Demina aing lgi bdmd gede pisan sm si Ezi, tapi suster siga na lgi telponan kitu. Aing kan di ruang tamu geuning, lantaran kasur abdi dipipisin Kuzo jdi lgi dijemur krn beres diwasuh. AING LGI DI SOFA SCROLL TIKTOK DAN UJUG2 AING NGADENGE SUARA U GENG KNOW DARI KAMAR SUSTER AING KA GANGGU PISAN.","Demi aku lgi badmood parah smaa si Ezi, tapi suster kyknya lgi telponan begituan. Aku kan di ruang tamu yah, soalnya kasur aku dipipisin Kuzo jdi lgi dijemur krn udah dicuci. AING LGI DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AKU KEGANGGU BNGT.","Dminya aing lg bt gede sm si Ezi, tp suster kyknya lg telponan anu. Aing kan di ruang tamu yakan, sbb kasur aing dipipisin Kuzo jd lg dijemur krn beres dicuci. AING LG DI SOFA SCROLL TIKTOK DAN TTB AING DENGER SUARA U KNOW LAH DARI KAMAR SUSTER AING TERGANGGU PISAN.","Demi na aing lgi badmood kacida ka si Ezi, tpi suster teh sigana lgi telponan kituan. Aing mah pan di ruang tamu, da kasur abdi dicipiritan Kuzo jadi weh lgi dijemur da tos diwasuh. AING LGI DI SOFA SCROLL TIKTOK DAN UJUG-UJUG AING NGADENGE SUARA YKWIM DARI KAMAR SUSTER AING KEGANGGU PISAN EUY.","Demi aing lg bdmd parah ama si Ezi, tp suster kyknya lg telponan suara gitu. Aing teh kan di ruang tamu ga sih, coz kasur aing dipipisin Kuzo jd lg dijemur udh beres dicuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING DENGER SUARA EHEM-EHEM DARI KAMAR SUSTER AING RISI BANGET.",not hate speech
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,USER Eh kehed ngalutak pisan! Sia nyingkir weh ti aing. Teu boga beungeut sugan baheula geus nulungan sia kalah ngalutak ayeuna. Kos kacang poho kulit. Geus dibere hate menta jajantung gblg.,"USER Ehh anjg, ngelunjak bgt! Lu minggir aja jauh2 dr gua. Gak punya muka bgt pdhl dulu udh nolongin lu malah ngelunjak skrg. Macem kacang lupa kulit. Udh dikasih hati, minta jantung gblk!","USER Eh kehed ngalutak! Manéh geura nyingkir ti aing. Teu boga beungeut sugan? Dulu udh nulungan manéh kalah ngalutak ayeuna. Jiga kacang lupa kulit. Udh dikasih ati, menta jantung goblok!","USER Eh anjr, ngelunjak bgt sih. Lu minggir aja dr w. Gak pnya muka bgt pdhl dl udh nulungan lu malah ngalutak skrg. Kyk kacang lupa kulit. Udh diksh hati, minta jantung bgsd!","USER Eh kehed ngalutak! Sia nyingkir atuh ti aing. Teu boga beungeut sugan mah? Baheula geus nulungan sia, kalah ngalutak ayeuna. Jiga kacang poho kulit. Geus dibere hate menta jajantung goblog!",hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,USER USER kaga gitu kali hitungan pajaknyaa🤡🤡🤡🤡 lu sndiri maen di industri apaan kehed… kripto tuh pajaknya per transaksi.. bkn per profit kyk yg nenek lu ajarin,USER USER sanes kitu itungan pajegna🤡🤡🤡🤡 maneh sorangan maen di industri naon kehed… kripto mah pajegna per transaksi.. lain per profit siga nu nini maneh ajarin,USER USER pajaknya ga gitu woyy🤡🤡🤡🤡 lo sendiri maen di industri apaan goblog… kripto tu pajaknya per transaksi.. bukan per profit kaya nenek lo ngajarin,USER USER lain kitu atuh itungan pajegna teh🤡🤡🤡🤡 maneh weh di industri naon sih kehed… kripto mah pajegna per transaksi.. lain per profit kawas nu nini maneh ngajar,USER USER pajaknya kaga gituu anjir🤡🤡🤡🤡 elu sendiri ngapain di industri apa sih kehed… kripto tuh pajaknya per transaksi.. bukan per profit cem yg nenek elu ajarin,hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,"USER tp alus oge marketingna, keur nu geus bosen ngadenge iklan jurig wae, komo mun geus peuting mah 😂","USER tp oke jg tuh marketingnya, bt yg bosen bgt denger iklan jurig trs, apalagi kl udh malem 😂","USER tp ajig bagus jg marketingnya, bt yg enek dgr iklan jurig mulu, apalagi kalo udh poek 😂","USER tapi alus pisan euy marketingna, kanggo nu geus hareudang ngadenge iklan jurig wae, komo mun geus tengah peuting mah 😂","USER tapi canggih oge marketingna teh, keur nu lieur denger iklan jurig wae, komo mun tos magrib 😂",not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Klo circle pertemanannya aj pd ninggalin doi &amp pd blg ""urang ge pernah beunang"" gmn cb? 🤣 Hirupna teu gableg kaéra nya heran hiii naudzubillah naudzubillah.","Kl circle pertemanannya aja pd ninggalin dia &amp pd bilang ""aku jg pernah kena"" gimane cb? 🤣 Hirup teu boga kaera nya heran hiii nauzubilah nauzubilah.","Kl circle pertemanannya aj pd ninggalin dia &amp bari ngomong ""aing ge pernah beunang"" gmn cba? 🤣 Hirup teu gableg kaera na heran hiii nauzubillah nauzubillah.","Lamun cercle pertemanannya aj pd ninggalin doi &amp pd blg ""urang ge pernah beunang"" gmn cb? 🤣 Jelema teu boga kaéra na heran hiii nauzubillah nauzubillah.","Kalo circle pertemanannya ajh pda ninggalin dia &amp pda blng ""kuring ge pernah beunang"" gmana cobak? 🤣 Hirup teu boga kaéra eta teh nya heran hiii nauzubillah nauzubillah.",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Ditunggu gebrakanna Aslan. Eh btw kepo naha sirkelna Aslan manggilna plok""""? - HAHAHA tunggu yaaaw, sory men tapi plok itu koplok panjangna, siga kecap lain tina goblok, GUE poho saha nu ngamulai eta tapi gue suka pake ka temen-temen...","Ditongkrongan pisan gebrakanna Aslan. Btw kepo naha sirkel Aslan nyebutna 'plok""""? - WKWKWK antosan nya, sori lur tapi 'plok' teh koplok pisan panjangna, siga kecap lain ti boloho, AING poho saha nu mimiti eta tapi aing resep make ka babaturan...","Ditunggu gebrakanna kang Aslan. Btw kepo deh naha sirkelnya Aslan manggilna 'plok""""? - HAHAHA antosan atuh, sory lah tapi 'plok' teh koplok panjangna mah, sarua we jeung goblok, GUA LUPA saha nu ngamimitian tapi gua suka make ka temen-temen...","Geus ditunggu pisan gebrakan Aslan. Eh btw kepo, kunaon sirkelna Aslan nyebutna 'plok""""? - WKWK antosan we, sori lurrr tapi 'plok' eta teh koplok pisan panjangna mah, sami wae jeung boloho, UING poho saha nu ngamulai tapi uing reseep pake ka batur-batur...","Ditunggu bgt gebrakan Aslan. Btw kepo knp circle nya aslan manggilnya 'plok""""? - HAHAA antosan ya, sry men tp 'plok' itu koplok pjgnya, kaya kata lain dr gblk, GUE lupa siapa yg mulai itu tp gue suka pake ke tmn-tmn...",not hate speech
USER Jgn sampe anak jurig liat ini,UCR tng nepika bdaak jurig nngli nih,USER Jngn smpe ank jurig lyat neh,USER Jgn nepika bdaq jurig lht ini,USER Jgn² sp itu bdk jrg nngli nih,UCR Jngn smpe ank jurig nntn ini,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","USER Klo ceuk urang Sunda mah ""beuteung seubeuh, duit weteuh, kanjut baseuh"", sigana mah eta tipe celengg gituu.... 😜😜😜","USER Kalo org Sunda bilang ""beuteung seubeuh, duit weteuh, kanjut baseuh"", kyknya itu tipe babi hutan kali ya.... 😜😜😜","USER Nah, ceuk org Sunda mah ""beuteung seubeuh, duit weteuh, kanjut baseuh"", eta teh tipe celeng bangettt... 😜😜😜","USER Kan org Sunda bilang ""beuteung seubeuh, duit weteuh, kanjut baseuh"", itu mah keknya tipe celeng deh.... 😜😜😜","USER Kl org Sunda ngomong ""beuteung seubeuh, duit weteuh, kanjut baseuh"", ya emg itu tipe celengnya.... 😜😜😜",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,USER USER WKWKWK eta mah sbnrnya inceran wae cz aya jurig di jero 😭😭😭,USER USER NGAKAK BGT itu emang beneran diincer trs gara-gara aya jurig di dalem 😭😭,USER USER WKWKWK itu mah sbnrnya teh diincer wae soalnya aya jurig di jero 😭😭,USER USER KETAWA itu teh inceran trs sabab aya jurig di jero pisan 😭😭,"USER USER anjr itu sbnrnya diincer mulu cuy, kan ada jurig di dalemna 😭😭",not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Udh di tahap hirup hayang tenang jeung ngurangan gegeremet dina hate, tbtb si jurig sasircle jeung sababaraha batur di IG nu rarayna mindeng pisan mucunghul di story. Cape pisan euy, naha emg meunang hirup sateunang eta cenah 🥹🙏🏼","Udah di fase idup pengen tenang n ngurangin gegeremet di ati, tb2 si jurig se-circle sm bbrp tmn di IG yg mukanya sering bgt nongol di story. Capek bgt guee, emg bole idup setenang itu cenah ya 🥹🙏🏼","Geus di tahap hirup pengen tenang pisan dan ngurangan gegeremet di jero hate, tiba-tiba eta si jurig se-circle jeung bbrp babaturan di IG nu beungeutna sering muncul pisan di story. Ampun deuh, meni bisa pisan hirup sateunang kitu cenah 🥹🙏🏼","Udah di fase idup pengen ayem n ngurangin gegeremet di hati, tiba2 si jurig se circle sm bbrp tmn di IG yg muka nya sering bgt nongol di story. Anjir cape bgt gila, emg boleh idup setenang itu cenah 🥹🙏🏼","Sudah di fase kehidupan ingin damai dan ngilangin gegeremet di hati, tiba-tiba si jurig itu se-circle sama beberapa kawan di IG yang mukanya sering banget muncul di story. Duh, capek bener, masa iya hidup bisa setenang gitu cenah 🥹🙏🏼",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","USER Hlh bct, ngakuna distri saméméh listing, pdhl mah ngibulin waé. Dipapayunkeun waé cenah tgl 28 disebar, pdhl geus listing ti baheula. Ayeuna diundur deui ka Dsember. Jirr lh Fck, ceuk aing mah projék nais. SUNGUT SIA BAU CUBLUK ANJINGG!!! BUBAAARRR!!! BUBAARRRR!!","USER Halah bct, katanya distri sblm listing, tp nyatanya bohong mulu. Diundur mulu, cenah tgl 28 distri, pdhl udh listing dr dulu bgt. Skrg diundur lg ke Des. Jirr lh Fck, kata gw sih projék najis bgt. MULUT LU BAU TOLOL BGSD! BUBAR! BUBAR! BUBAR!","USER Halahh bct lah, cenah distribusina sateuacan listing, tapi nyata na mah ngibul. Teruuus aja diundur, cenah tgl 28 distribusina, pdhl geus listing ti harita keneh eta. Ayeuna diundur deui ka Des. Jirr fak ah, ceuk aing ge projék nais pisan. SUNGUT SIA BAU GOBLOK ANJG! BUBARRRR!!! BUBARRR!","USER Halahh bacot pisan, ngakuna distri sblm listing, tp aslinya ngawaduk wae. Diundur wae, cenah tgl 28 disebar, padahal udah listing dr kapan tau. Skrg diundur lg ke bln Des. Jirr lah Fck! Kaget aing mah projek tai lah. MULUT MANEH BAU CUBLUK ANYING! BUBARRR!!! UDAH BUBAR AJA!!!","USER Halah bct lahh, cenah mah distribusi sblm listing, pdhl mah ngiboel. Diundur terus, cenah tgl 28 distri, pdhl geus listing ti harita keneh pisan. Ayeuna diundur deui ka DeseMber. Jirr Fck lah, kata aing mah projék naajissss. SUNGUT SIA BAU CUBLUK ANJ*NG!!! BUBAR! BUBAR! BUBAAARRR!!!",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Yakali ga syok bgt panggih maneh bang, meni kawas ningali jurig urang mah pas liat org ganteng.","Yakali ga syok bgt pas ktmu km bang, kek liat setan kita mah bang liat org gnteng.","Gimana ga syok bgt ktmu elu bang, kek liat jurig padahal mah liat org ganteng.","Yakali ga syok bgt ktmu km bang, meni kawas ningali dedemit, padahal mah liat org kasep.","Gmn ga kaget bgt ktmu km bang, itu teh kek liat jurig, pdhl liat org ganteng.",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,USER Manguni mah emg eta ormas kplok nu bener2 ngabantai kaum muslim di Poso.,USER Manguni eta emg ormas koplok bgt nu bantai umt islm di pso.,USER Manguni teh emg ormas koplok pisann nu bantaiin umt islam di Poso eta.,"USER Manguni teh nya ormaz goblog nu ngabantaiin umt islm di Poso, gebleg.",USER Manguni emg tuh ormas kplok yg ngebantai umat muslim di pso anjr.,hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","enya sigana mah ditodong ku SM bjngn, pki, pkmk, knjt","Eta mah kyknya enya ditodong ama SM bgst, puk, pukimk, knjt","Geuningan mah sigana ditodong ku SM bjingan, puki, pukimak, knjt","Kliatannya mmg dipaksa pisan ku SM bajingn, puki, pukimk, knjt","Sigana mah enya ditodong ku SM bgst, puk, pukimk, knjt",hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Emg yg namany paylater pinjol apapun itu mah. Ari geus telat brp hr. Di spam call, terror WA, sms, blabla matak sieun ""bayar ga atau ga bayar skrg blokr slik OJK"". Ari geus dilunasin smua.. ditawarin pinjeman baru 10-20x lipat. Kehed mneh anjg.","Nya mun ngaranna paylater pinjol ap aj deh. Pas telat mo brp hr. Di-spam call, teror WA, sms, blablabla nyieun sieun pisan ""bayar ga atau ga bayar skrg blokir slik OJK"". Klo dah dilunasin smua.. ditawaran pinjeman baru 10-20x lipat. Khd mneh anjing.","Emang sih eta nu ngaranna paylater pinjol apaan itu teh. Giliran telat mo brp hri. Dispam call, teror WA, SMS, dsb jadina sok deg-degan ""bayar gak sih atau gak bayar skrg blokir slik OJK"". Giliran lunas semua.. ditawarin pinjeman baru 10-20x lipat. Sia kehed anjing!","Memang mah paylater pinjol ap aj. Komo mun telat brp hari. Di spam call, teror WA, SMS, blabla ngancem bikin takut ""byr ga atau ga byr skrg blokir slik OJK"". Pas udh dilunasin smua.. ditawarin lg pinjeman baru 10-20x lipat. Maneh anjing pisan.","Enya atuh yg namany paylater pinjol ap wae. Teu kaop telat brp dinten. Di-spam call, teror WA, SMS, dll matak ngeselin ""byr ga atau ato ga byr skrg blokir slik OJK"". Pas beres dilunasin smua.. ditawarin pinjeman lg 10-20x lipet. Dasar siah anjing kehed!",hate speech
