kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,"Euh kehed, maneh sok nyampah di lobby ML; enyah ti squad urang ayeuna. Teu boga beungeut, baheula ku aing geus dibantu push rank, ayeuna mah ngalutak. Kacang poho ku kulitna. Geus dibere hate menta jantung, goblog.","Di kantor, sia kehed pisan, loba bacot tapi hasil nol; nyingkir wae ti project abdi. Baheula ditulungan laporan, ayeuna ge malah ngahianat. Kacang poho ku kulitna. Dibere hate menta jantung, goblog.","Di lapang futsal, maneh asu ngaku jago tapi ngaco; cabut jauh ti tim urang. Baheula ku urang diajak turnamen, ayeuna mah ngalutak ka batur. Kacang poho ku kulitna. Geus dibere hate menta jantung, goblog.","Di coffee shop, sia kehed nyelak antrian siga raja; ulah deukeut ka meja aing. Baheula ku aing dibayarin kopi, ayeuna malah ngelunjak jeung ngalutak. Kacang poho ku kulitna. Dibere hate menta jantung, goblog.","Di komplek, maneh kehed nginjeum alat teu balik-balikeun; enyah ti imah aing ayeuna. Baheula ku aing dibantuan, ayeuna malah sok ngelawan jeung ngalutak. Kacang poho ku kulitna. Geus dibere hate menta jantung, goblog.",hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,"USER USER teu kitu aturan offside, 🤡🤡🤡🤡 lu nonton liga mana sih, kehed? Offside mah pas pemain aktif ngaruh ka permainan, lain nurut ocehan temen lu.","Atuh ngopi mah teu kitu ngitung ratio-na, kehed 🤡; lu kerja di kedai apa sih? Brewing tuh per gram jeung ml, bukan kira-kira kaya yang bokap lu bisikin.","Ngab, sistem gacha teh pity per banner, bukan per akun ya, kehed 🤡🤡; kamana wae lu waktu event, sok ngaku pro padahal kosong.","Fotografi mah lain kitu, exposure teh tina shutter-aperture-ISO, kehed 🤡; bukan cukup pasang filter murahan anu lu beli di marketplace.","E-money tol mah per kartu, lain per plat mobil, kehed 🤡🤡🤡; baca aturan we atuh, ulah sok sotoy.",hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,"Keren oge fitur skip intronya, keur nu geus lelah nonton opening anime mulu mah, apalagi pas peuting hayang buru-buru langsung ka plot 😂","Bagus pisan aturan coworking anyar, keur nu teu resep ribut teh jam sorenya musikna dipeureuman, jadi ga keganggu kerja.","Aplikasi ojolna ayeuna make filter hujan, jadi nu pada kesel nunggu kabar cuaca teh bisa langsung tingali update, mantap atuh.","Kampanye peluncuran bukuna rapi pisan, bikin nu bosen ku promo gaje mah tetep betah, sabab jadwalna tertib tur teu nge-spam DM wengi-wengi 😌","Playlist radionya jadi lo-fi, keur nu muak ku lagu jedag-jedug teuing pas lembur teh, jadi leuwih fokus.",not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Kalo paket udah 2 minggu teu datang-datang, terus CS-na bilang “sabar we”, kumaha coba? 🤣 hirup teh sok kitu teuing, heran euy, nauzubillah nauzubillah.","Lagi diet, tapi di imah mamah sok nyodorin gorengan, aing ge beunang kabita bae; kok jadi kieu sih? 🤣 hirup teu konsisten, astagfirullah, nauzubillah.","Kelompok tugasna pada ngaleos kabeh, tinggal aing sorangan nu nyusun, kumaha atuh? 🤣 asa teu puguh hirup teh, heran wae, nauzubillah nauzubillah.","HP anyar tapi batre-na ragrag wae, terus teknisi-na ngomong “normal”, naon coba? 🤣 hirup teh kadang lucu kieu, teu nyambung pisan, nauzubillah.","Udah nunggu bis ti isuk-isuk, supirna malah ngopi heula, orang-orang mah santuy, kumaha coba? 🤣 hirup sok nguji kasabaran, heran pisan, nauzubillah nauzubillah.",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Ditunggu live coding-nya atuh. Btw pada kepo, di squad mabar urang mah sok manggil “plok” wkwk — hahaha sabar we, sori men, “plok” = koplok versi panjang, cuma candaan ka sobat, lain ngahinakeun batur.","Besok nonton konser indie bareng, kumaha? Eh aya nu nanya di circle bookclub naha urang nyebut “plok” — haha tenang woy, itu mah gaya becanda doang, alias koplok panjang, dipake ka bestie wae.","Anjeun-anjeun nu nunggu vlog kuliner aing, reuwas heula lah. Btw di tim masak teh urang sering nyeletuk “plok” hahaha, sorry yee, maksudna mah koplok versi panjang, lucu-lucuan internal, teu nyerang saha-saha.","Panitia kampus launching poster, sabar atuh bakal up. Sugan aya nu kepo, di grup desain sok aya yang manggil “plok” — wkwk ya itu singkatan koplok panjang, cuma running joke di tongkrongan.","Lagi nyusun itinerary camping ka Rancaupas, tunggu heula ge. Btw nu nanya di DM, naha barudak nyebut “plok”? Haha santuy, eta mah koplok panjang pisan, dipake keur ngagojeg ka dulur sorangan, lain hate speech.",not hate speech
USER Jgn sampe anak jurig liat ini,"USER Jgn sampe mamah-bapah katingali story ieu, bisa heboh atuh","USER Kalo resep pedes mah, tapi tong nepi ka beuteung ngadat yeuh","USER Jangan sampe si bos ningali meme kieu, bisa kegep keur leha-leha di kantor","USER Teu nyaho sih, tapi jangan sampe anak kos sejen nguping; urang keur latihan karaoke bari fales pisan","USER Eh tong nepi ka panitia lomba tingali spoiler-na, urang hayang surprise bae",not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Klo ceuk urang Sunda mah, beuteung seubeuh saacan jalan, ngopi heula we biar teu lieur pas macet, santai atuh 😜","Katanya barudak Sunda mah, hujan ti isuk tepi peuting teh baseuh kabeh, mending ngadon midang drakor bari nyemil cireng pedas pisan 😂","Kalo kata urang Sunda mah, kerja WFH téh leuwih ngeunah, teu kudu rebutan KRL, tinggal nyetel musik bari damel kalem 😎","Ceuk kolot Sunda, lamun piknik ka gunung mah ulah poho bawa sangu jeung lalab, biar teu lapar di puncak, asik pisan euy 🌿","Klo kata urang Sunda mah, nonton bola tengah peuting teh kudu sedia cimol jeung susu jahe, supaya teu tiis, semangat geura! ⚽🔥",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,"USER USER WKWKWK tiket konserna mah sold out deui, padahal geus ngantri ti subuh, cape pisan ketinggalan mulu 😭😭","USER USER wkwkwk laptop abdi error wae, di-onkeun sakedapan langsung nge-freeze, atuh kerjaan jadi molor teuing 😭","USER USER WKWKWKWK tim futsal urang kalah deui we, latihan mah rajin pisan, nasib atuh euy 😭","USER USER wkwk paket dahareun teh datangna telat, kurirna muter-muter teu kapanggih alamat, lapar jadi tambah drama 😭","USER USER WKWK sinyal di kampus teh hilang-muncul, meeting online putus-putus wae, sabar heula atuh 😭😭",not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Lagi di fase hayang hirup kalem, ngurangan gegeremet di hate, tbtb si tukang update di grup kantor nu secircle muncul wae di WA, statusna teu eureun-eureun, cape sayaaah, emang boleh hirup setenang eta cenah 🙏🏼","Geus niat low-key wae, ngirangan gegeremet, tbtb di arisan komplek nu secircle rame deui, mukana muncul mulu di feed FB, cape euy, kumaha atuh, bisa hirup tenang teu cenah? 🥲","Hayang me time bari leuleus, ngurangan gegeremet nu teu perlu, eh tbtb barudak komunitas lari secircle nyerocos deui di GC, fotona gentos-gentos di story, capeeeh saya mah, emang meunang hirup sedamai kitu cenah 😮‍💨","Udh di mode slow living rek sareureuh, ngurangan gegeremet di ati, tbtb anak kampus secircle heboh di Line, mukana muncul wae di timeline, cape pisan we, emang kudu teu bisa tenang kitu cenah? 🥹","Keukeuh hayang tenang, ngurangan gegeremet, tbtb di grup keluarga anu secircle kirim broadcast deui, statusna nongol wae, capeeeu atuh, emang boleh hirup sareureuh kitu cenah 🙏🏼",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Kurir bacot pisan, ongkoh janji nyampe isuk-isuk, kanyataan mah diundur deui ka besok, resi teh ngawaduk, jir lah fak atuh, jasa kirim najis, sungut sia bau cubluk anying, bubar we eta ekspedisi!","Manajemen klub bola teh loba bacot, ongkoh launching jersey samemeh derby, nyatana ges diundur deui-deui tepi ka bulan hareup, jirrr fak, eta tim najis, sungut maneh bau cubluk anying, mending bubarr we!","Seller online bacotna kieu-kieu wae, ongkoh PO HP dikirim ti minggu kamari, kanyataan na molor mulu, resi editan, jir lah fak, toko najis pisan, sungut sia bau got cubluk anying, bubar eta lapak!","Streamer sok gaya omdo, ongkoh giveaway jam 8, nyatana mah molor nepi peuting, clickbait bae, jirrr fak, konten najis, sungut maneh bau cubluk anying, bubar channelna we!","Admin kantor loba omong, ongkoh meeting ges fix, kanyataan na diundur deui bari teu jelas, ngageleuh aing, jir lah fak, maneh najis, sungut sia bau cubluk anying, bubar agenda sia!",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Yakali teu kagum liat senja di pantai, warnana geulis pisan euy, berasa keur nonton film romantis.","Pas nyobain sate maranggi, ya kali teu nambah, bumbuna nyecep pisan atuh, lidah mah langsung happy.","Dateng ka konser, yakali gak nyengir, sorana vokalis alus pisan, lampu panggungna mewah teuing.","Masuk toko buku bekas, yaelah teu bisa teu milih, aromana ngingetkeun jaman baheula, koleksina loba pisan.","Nyasar ka kafe hidden gem, yakali ga kaget, latte art-na rapih pisan, suasanana cozy keur nugas.",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,"USER Mang eta komunitas streamer koplok teuing, sok clickbait bari ngaku pro, padahal gameplay-na amburadul.","USER Mang geng fans motor teh loba gaya we, tapi koplok pisan, ngagewer knalpot peuting-peuting nyusahkeun tatangga.","USER Mang admin grup jual-beli ieu mah koplok, laporan penipuan teu diurus, ngan ngecas iklan we bari loba alesan.","USER Mang influencer motivasi teh sok bacot, project-na teu jadi-jadi; koplok pisan, ngan bisa jual omong.","USER Mang panitia event kampus nu jangji hadiah gede teh koplok, peserta digeugeuh jeung jadwalna ngaret wae.",hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","Fix wasitna geus disogok we, sia bajingan, puki, pukimak, kanjut!","CS provider inet teh siga diarahkeun ku bos nu culas, bajingan pisan, puki, pukimak, kanjut sia!","Driver ojolna ti tadi cancel wae, meureun dititah ku aplikasina, bajingan, puki, pukimak, kanjut atuh!","Panitia konser mah kayakna disuap sponsor, kehed, bajingan, puki, pukimak, kanjut kabéh!","Moderator forum teh siga disetir brand, dasar bajingan, puki, pukimak, kanjut, teu boga isin!",hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Operator seluler mah teh, paket data auto-renew, telat isi ulang sajam wae, langsung diserang spam call/WA ""nomor diputus ayeuna atawa kumaha?"". Begitu di-top up kabeh, malah dibombardir tawaran paket keluarga 10x lipat. Kehed maneh anjing.","Di marketplace, proses retur teh telat unggah resi sakedapan, CS nyerocos ""akun dibekukan ayeuna ogé"", nyingsieunan bener. Pas masalah kelar jeung duit balik, malah dikirim promo cicilan gede unggal poe. Goblog siah, kehed maneh anjing.","Aplikasi parkir online: telat checkout 5 menit wae, ditalipon-diteror ""denda nambah ayeuna, mun teu mayar diblokir akses"". Pas saldo di-top up jeung lunas, eh di-SPAM deui paket membership mahal. Kehed, maneh anjing.","Administrasi kampus teh, UKT telat 1 poé langsung email-telepon ""status mahasiswa di-drop"", sieun teuing. Beres dilunasan, unit alumni malah ngotot menta donasi jeung sponsor. Kehed maneh, anjing siah.","Gym langganan: iuran telat sakali, admin sok WA ""kartu di-ban ayeuna mun teu bayar"". Tapi pas geus renew setahun, dikejar-kejar upsell PT paket 20 sesi. Kehed atuh, maneh anjing.",hate speech
"USER DASAR JURIG, SETAN, IBLIS, KUYANG PUASSS KAN LOOOOOOO RASAINNN","Di ranked, maneh jurig lobi, setan mic, iblis chat; loba gaya tapi nol aim, PUASSS kan lo, RASAINNN di-report ku sakabeh squad.","Di jalan we, lo ngerem dadakan siga KUYANG ngalayang; dasar jurig aspal, setan stir, puas yeuh nyieun kacau, rasakeun!","Penipu marketplace, maneh teh iblis checkout, setan dompet; geus kabina-bina ngabobodo, puas kan looo, rasainnn keur di-block ku buyer.","Tetangga nu sok nyetel speaker tarik, jurig kosan, iblis karaoke; teu boga tatakrama pisan, puas atuh ngaganggu sabubureun, rasakeun diomelin RT.","Di grup bola, bacot lo ngalayang, jurig tribun, setan stadion; heueuh bangsat, PUASSS KAN LO KALAH DEUI, RASAINNN!",hate speech
lg diem keingetan temen aing dibilang bisu sama dosen karena gabisa jawab… pa widdd ajigggg 😭😭😭,"Keur ngeteh, keingetan waktu temen aing nge-blank pisan di kuis radio, studio jadi anteng bae... ajig ngakak tapi kasian 😭","Di stasiun, aing nempo influencer nu diundang live malah teu bisa nyambung jawab pertanyaan, panitia jadi bingung... anjir teuing momenna 😭","Sore-sore, keingetan tim futsal kampus aing di final pada nge-freeze pas penalti, coach nepi ka geleng-geleng... ajig deg-degan pisan 😭","Di rapat RT online, ketua nanya dadakan, urang kabeh malah mute jeung bengong, suasana meuni canggung... ajig we lah 😭","Di kafe, temen aing ditodong nyanyi tiba-tiba, manehna malah kaku teu kaluar sora pisan, nu séjén jadi sepi... anjir awkward parah 😭",not hate speech
