kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"setelah gue liat ternyata cuma punya 2500 coa😁 kurangnya banyak jg, kanjut☺️","abis gue cek ternyata cuma ada 2500 coa😁 kurangnya lumayan banyak juga, lanjut☺️","setelah gue periksa ternyata cuma punya 2500 coa😁 masih kurang banyak juga, terusin☺️","habis gue liat eh ternyata cuma ada 2500 coa😁 kurangnya banyak banget juga, lanjutin☺️","pas gue cek ternyata cuma punya 2500 coa😁 kurangnya masih banyak juga, gaskeun☺️","setelah gue check ternyata cuma dapet 2500 coa😁 kurangnya lumayan banyak, terus aja☺️",not hate speech
"Keputer lagu itu keinget dulu hape aing masih cybershot ngedengerin dijero angkot cikudapateh pas smp, jir aing geus bapa bapa 😭😭","Puteran lagu itu ngingetin jaman dulu hp gue masih cybershot dengerin di dalam angkot cikudapateh waktu smp, anjir gue udah jadi bapak-bapak 😭😭","Kalo keputer lagu itu langsung keinget dulu handphone aing masih cybershot, sering didengerin di angkot cikudapateh pas masih smp, astaga aing mah udah bapa bapa 😭😭","Lagu itu diputar langsung flashback jaman dulu hp aing masih cybershot, biasa ngedengerin sambil naik angkot cikudapateh waktu smp, aduh aing geus jadi bapa bapa 😭😭","Begitu keputer lagu itu jadi keinget masa dulu hape aing masih pake cybershot, sering dengerin di dalem angkot cikudapateh pas jaman smp, ya ampun aing mah geus bapa bapa 😭😭","Lagu itu diputar bikin nostalgia jaman dulu hp aing masih cybershot, tiap hari dengerin di angkot cikudapateh pas masih smp, astaga aing udah jadi bapak bapak 😭😭",not hate speech
"deminya aing lg bdmd besar sm si ezi tp suster keknya lg telponan gituan, aing kan diruang tamu ya krn kasur akeu dipipisin kuzo jd lg dijemur krn abis di cuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AING TERGANGGU BGT. https://t.co/bZgSY2epNV","sebenernya gue lagi badmood parah sama si ezi tapi kakak kayaknya lagi telponan gitu, gue kan di ruang tamu soalnya kasur gue dikencing kucing jadi lagi dijemur habis dicuci. GUE LAGI DI SOFA BUKA TIKTOK TERUS TIBA2 GUE DENGER SUARA LU TAU LAH DARI KAMAR KAKAK GUE TERGANGGU BANGET.","duh aing teh lg bete gedhe jeung si ezi tapi teteh sigana lg nelepon kitu, aing kan di ruang keluarga soalna kasur aing dikentut ucing jadi lg dijemur abis diumbah. AING LG DUDUK DI SOFA MAIN TIKTOK TERUS MENDADAK AING DENGER SUARA ITU MAHI DARI KAMAR TETEH AING GANGGU PISAN.","dih aing lg mood jelek banget ama si ezi cuman suster kayanya lg video call gituan, aing di ruang tengah kan krn tempat tidur aing diompotin kucing makanya lg dijemur setelah dicuci. AING LG SANTAI DI SOFA LIATIN TIKTOK EH UJUG2 AING DENGER SUARA KALIAN TAU SENDIRI DARI KAMAR SUSTER AING RISIH BGT.","astaga aing teh lg sebel gede jeung si ezi tapi aa kayanya lg nelpon pacar, aing kan di ruang duduk soalnya ranjang aing dipipisan pus jadi lg dikeringin abis dibasuh. AING LG REBAHAN DI SOFA BUKAIN TIKTOK TRUS KEUJUG AING NGADENGE SORA NU KITU MAH DARI KAMAR AA AING KAGANGGU.","aduh aing lg kesel berat sama si ezi tp kakak sepertinya lg call-an sama cowoknya, aing ada di ruang santai soalnya kasur aing dikencingin kucing jd lg dijemur krn habis dicuci. AING LG TIDURAN DI SOFA SCROLLING TIKTOK EH TIBA2 AING DENGAR SUARA YG KAMU TAU ITU DARI KAMAR KAKAK AING TERGANGGU SEKALI.",not hate speech
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,Ehhh kehed pisan ngalutak. Sia mending nyingkir wae ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG TOLOL,Ahhh kehed teuing ngalutak. Sia nyingkir baé aying ti GAZA. Teboga pisan sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG BEGO,Ehhh kehed banget ngalutak. Sia pindah aying ti GAZA. Teboga teuing sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG BODOH,Ahhh kehed pisan ngalutak. Sia minggir wae aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOK,Ehhh kehed teuing ngalutak. Sia kabur baé aying ti GAZA. Teboga banget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG DUNGU,hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,USER USER salah tuh cara ngitung pajaknya🤡🤡🤡🤡 lah elu kerja di bidang naon sih kehed… kripto mah pajaknya tiap transaksi.. bukan dari untung doang kayak yang nenek elu kasih tau,USER USER ngaco banget cara itung pajaknya🤡🤡🤡🤡 emang elu main di industri apaan kehed… crypto tuh kena pajak per transaksi.. bukan dari profit aja kaya yang nenek lu ngajarin,USER USER bego amat hitungan pajaknya🤡🤡🤡🤡 lah elu sendiri main di sektor naon kehed… kripto mah pajaknya setiap transaksi.. bukan cuma dari keuntungan doang kayak yang nenek elu bilang,USER USER kagak ngerti cara ngitung pajaknya🤡🤡🤡🤡 emang elu kerja di industri naon kehed… crypto tuh pajaknya tiap kali transaksi.. bukan dari profit tok kaya yang nenek lu ajarin,USER USER bodoh banget perhitungan pajaknya🤡🤡🤡🤡 lah elu tuh main di bidang apaan sih kehed… kripto mah kena pajak per transaksi.. bukan dari untung aja kayak yang nenek elu kasih tau,hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,USER tapi pinter juga si marketingnya buat yang bosen denger iklan hantu mulu apalagi kalo udah wengi 😂,USER tapi kreatif juga si marketingnya buat nu muak nguping iklan jurig terus utamana lamun geus peuting 😂,USER tapi bagus oge si marketingnya buat yang jengah denger iklan pocong mulu khususna kalo udah malem 😂,USER tapi mantap juga si marketingnya buat nu capek nguping iklan jurig wae utamana lamun geus wengi 😂,USER tapi clever juga si marketingnya buat yang ilfeel denger iklan hantu terus apalagi kalo udah peuting 😂,not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Kalau lingkaran pertemanannya aja pada ditinggalin &amp pada ngomong aing ge pernah beunang"" gimana dong? 🤣 Hidup teu gableg kaera nya aneh hiii nauzubillah nauzubillah""","Kalo circle temen-temennya doang pada ninggalin dia &amp pada ngomong gue ge pernah beunang"" gimana tuh? 🤣 Hirup teu gableg kaera nya heran banget hiii nauzubillah nauzubillah""","Kalau circle pertemanannya aja pada ditinggal &amp pada bilang aing mah ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya bingung hiii nauzubillah nauzubillah""","Kalo temen-temen di circle nya aja pada pergi &amp pada ngomong aing ge tau beunang"" gimana dong? 🤣 Hidup teu gableg kaera nya aneh bin ajaib hiii nauzubillah nauzubillah""","Kalau circle pertemanannya doang pada abandon dia &amp pada bilang gue ge pernah beunang"" gimana itu? 🤣 Hirup teu gableg kaera nya heran parah hiii nauzubillah nauzubillah""",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Nunggu aksinya aslan nih. Eh btw penasaran kenapa circle-nya aslan manggil plok"""" - HAHAHA sabar ya, maaf ya tapi plok tuh singkatan koplok, mirip kata lain dari goblok, GUE lupa saha yang ngawali hal eta tapi gue seneng dipake ke temen-... #tellonym","Ditunggu breakthrough-nya aslan. Eh btw curious kenapa lingkarannya aslan nyebut plok"""" - HAHAHA tunggu dulu ya, sorry banget tapi plok itu koplok versi pendeknya, seperti istilah lain dari goblok, GUE lupa nu mana yang mulai hal ieu tapi gue doyan pake buat temen-... #tellonym","Nanti gebrakannya aslan. Eh btw kepo naha circle aslan bilangnya plok"""" - HAHAHA wait sebentar, maaf nih tapi plok itu pendeknya koplok, kayak sebutan lain dari goblok, GUE lupa saha nu ngamimitian hal eta tapi gue suka dipake sama temen-... #tellonym","Ditunggu terobosannya aslan. Eh btw pengen tau kenapa sirkel aslan manggilnya plok"""" - HAHAHA tunggu bentar ya, sorry guys tapi plok itu singkatan koplok, semacam kata lain dari goblok, GUE lupa nu saha yang memulai hal itu tapi gue senang make ke temen-... #tellonym","Nunggu inovasinya aslan. Eh btw curious naha circle-nya aslan nyebutnya plok"""" - HAHAHA sabar dulu, maaf banget tapi plok tuh koplok dipendekin, mirip istilah lain dari goblok, GUE lupa siapa nu ngawali hal ieu tapi gue suka dipake buat temen-... #tellonym",not hate speech
USER Jgn sampe anak jurig liat ini,Ulah nepi anak jurig ningali ieu,Jangan sampai budak jurig nonton ini,Ulah ka dilihat ku anak jurig ieu mah,Jgn ampe bocah jurig liat ginian,Ulah nepi budak jurig nengetan ieu teh,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Kata urang Sunda mah beuteung kenyang, duit melimpah, kanjut baseuh, kayaknya tipe babi deh.... 😜😜😜","Menurut orang Sunda sih beuteung seubeuh, duit weteuh, kanjut baseuh, sepertinya itu karakter celeng.... 😜😜😜","Kalo menurut urang Sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh, itu mah tipe-tipe celeng.... 😜😜😜","Kata orang Sunda tuh beuteung seubeuh, duit weteuh, kanjut baseuh, kayak sifat celeng aja.... 😜😜😜","Menurut urang Sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh, itu mah kayak celeng.... 😜😜😜",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,USER USER HAHAHAHA itu mah emang incaran terus soalnya aya jurig di jerona 😭😭😭,USER USER WKWKWKWK sebenernya tuh jadi inceran mulu karena aya hantu didalemna 😭😭😭,USER USER KWKWKWKW itu teh jadi sasaran terus soalnya ada jurig di jeroeun 😭😭😭,USER USER WKWKWK emang jadi incaran terus tuh soalnya aya dedemit di dalemna 😭😭😭,USER USER HEHEHE itu mah jadi target terus karena ada jurig di jerona 😭😭😭,not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Udah di fase hidup pingin kalem sareng ngurangin riweuh di hate tiba-tiba si hantu secircle jeung sababaraha sobat di IG nu sering pisan beungeutna mucul di story. Capek abdi mah, emang meunang hidup setenang kitu cenah 🥹🙏🏼","Geus di tahap hidup hayang tenang sareng ngurangan gegeden di manah ujug-ujug si jurig secircle sama beberapa temen di IG nu dimana sering banget mukanya keluar di story. Lelah sayaaaah, emang bisa hidup sekalem itu cenah 🥹🙏🏼","Udh sampai tahap hidup pengen adem sareng ngurangin riweuh di hate eh tiba-tiba si hantu secircle jeung sababaraha temen di IG yg sering pisan beungeutna nongol di story. Capek gueeeh, emang boleh hidup setenang kitu cenah 🥹🙏🏼","Geus di fase hidup hayang kalem jeung ngurangan gegeremet di manah ujug-ujug si jurig secircle sama beberapa sobat di IG nu dimana kerap banget mukanya muncul di story. Tired sayaaaah, emang meunang hidup seadem itu cenah 🥹🙏🏼","Udah di level hidup pingin tenang sareng ngurangin riweuh di hate tbtb si hantu secircle sama sababaraha temen di IG yg sering amet beungeutna keluar di story. Exhausted abdi mah, emang bisa hidup sekalem kitu cenah 🥹🙏🏼",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Halahh ngomong terus, ongkoh distri samemeh listing padahal kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri ges listing ti harita keneh, ayena di undur ka bulan Desember anjir lah kontol kata gue, project brengsek SUNGUT SIA BAU BANGSAT ANJING. BUBAR BUBARRRRR","Halahh bacot wae, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di tunda ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di tunda dei ka bulan Desember Jirrr lah Tai kata gue teh, project sampah SUNGUT SIA BAU KONTOL ANJING. BUBARRR BUBARRRRR","Halahh cerewet, ongkoh distri samemeh listing tapi kanyataan na ngawaduk hayoh we di mundur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di mundur dei ka bulan Desember Jirrr lah Bangsat kata gue teh, project sial SUNGUT SIA BAU CUBLUK BABI. BUBARRR BUBARRRRR","Halahh ngoceh, ongkoh distri samemeh listing padahal kanyataan na ngawaduk hayoh we di geser ongkoh tanggal 28 distri ges listing ti harita keneh, ayena di geser dei ka bulan Desember Jirrr lah Anjir kata gue teh, project busuk SUNGUT SIA BAU BANGSAT CUBLUK. BUBARRR BUBARRRRR","Halahh ngomong doang, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di atur ulang ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di atur ulang dei ka bulan Desember Jirrr lah Babi kata gue teh, project tolol SUNGUT SIA BAU KONTOL CUBLUK. BUBARRR BUBARRRRR",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Yakali ga kaget ngeliat lu bang, ibarat nengok jurig kita mah ngeliat jelema ganteng","Masa ga shock ketemu elu bang, kayak ningali jurig urang mah ningali jalma ganteng","Yakali ga terkejut papanggih jeung maneh bang, siga nengok jurig urang mah nengok jelema cakep","Masa engga syok liat lu bang, ibarat nengok jurig kita mah nengok orang tampan","Yakali ga kaget ngeliat maneh bang, siga ningali jurig urang mah ningali jalma ganteng",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,Manguni memang ormas bodoh nu ngabantai umat islam di poso,Si Manguni emang organisasi koplok nu ngabunuh umat islam di poso,Manguni teh memang ormas goblok nu ngabantai muslim di poso,Si Manguni emang organisasi tolol nu ngabunuh umat islam di poso,Manguni memang si ormas bego nu ngabantai muslim di poso,hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","kayaknya memang lagi ditodong sama SM bangsat, puki, pukimak, anjing","sepertinya emang ditodong ku SM bajingan teh, puki, pukimak, kontol","kelihatannya ditodong sama SM brengsek, puki, pukimak, bangsat","emang kayak ditodong ku SM anjing, puki, pukimak, bajingan","sepertinya memang lagi ditodong sama SM kontol, puki, pukimak, brengsek",hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Emang yang namanya paylater pinjol naon wae. Giliran telat berapa poe. DiSpam call, terror WA, SMS, bla bla bikin sieun ""bayar atawa henteu bayar ayeuna blokir slik OJK"". Giliran dibayar kabeh.. ditawari utang anyar 10-20 kali lipat. Kehed teuing bangsat","Memang yang namanya paylater pinjol kumaha ge. Giliran telat saeutik. DiSpam call, terror WA, SMS, bla bla bikin takut ""bayar atau teu bayar sekarang blokir slik OJK"". Giliran dilunasi sadayana.. ditawari pinjaman anyar 10-20 kali lipat. Kehed pisan anjir","Emang paylater pinjol teh naon baé. Giliran telat sakedik. DiSpam call, terror WA, SMS, bla bla bikin horor ""bayar atanapi henteu bayar ayeuna blokir slik OJK"". Giliran dibayar lunas kabeh.. ditawari utang anyar 10-20 kali lipat. Kehed maneh siah","Memang paylater pinjol mah naon wae. Giliran telat saeutik wae. DiSpam call, terror WA, SMS, bla bla bikin panik ""bayar apa teu bayar skrg blokir slik OJK"". Giliran dilunasi sadaya.. ditawari pinjaman baru 10-20 kali lipat. Kehed teuing kontol","Emang paylater pinjol naon baé oge. Giliran telat berapa poé wae. DiSpam call, terror WA, SMS, bla bla bikin horor ""bayar atawa henteu bayar ayeuna blokir slik OJK"". Giliran dibayar tuntas kabeh.. ditawari utang anyar 10-20 kali lipat. Kehed pisan asu",hate speech
"USER DASAR JURIG, SETAN, IBLIS, KUYANG PUASSS KAN LOOOOOOO RASAINNN","DASAR JURIG, SETAN, IBLIS, KUYANG PUASA KAN LOEEE RASAIN TUH","USER DASAR KUYANG, SETAN, IBLIS, JURIG PUASSS KAN LOOOO NGERASAIN","DASAR SETAN, IBLIS, JURIG, KUYANG PUASA KAN KALIAN RASAINNN","USER DASAR IBLIS, JURIG, SETAN, KUYANG PUASSS KAN LOE RASAIN DEH","DASAR KUYANG, IBLIS, SETAN, JURIG PUASA KAN KAMU LOOOOO RASAIN",hate speech
