kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""",Klo circle pertemanan na aja pd ninggalin dia & pd blg gue jg ga prnh beunang gmn coba? 🤣 Hidup teu gableg kaera na heran bgt hiii nauzubillah nauzubillah,Kalo lingkaran pertemanannya wae pada ninggalin anjeunna & pada ngomong aing ge pernah beunang gmana coba? 🤣 Hirup teu gableg kaera nya heran anjr nauzubillah nauzubillah,Klo circle pertemanan nya aja pd ninggalin dia & pd bilang gw jg gapernah beunang gmn dong? 🤣 Hidup teu gableg kaera na heran bener hiii nauzubillah nauzubillah,Kalo circle pertemanannya wae pada ninggalin anjeunna & pada ngomong aing ge kantos beunang piye coba? 🤣 Hirup teu gableg kaera nya heran pisan hiii nauzubillah nauzubillah,Klo lingkaran pertemanan na aja pd ninggalin dia & pd blg gue jg teu pernah beunang gmna coba? 🤣 Hidup teu gableg kaera na heran bgt dah nauzubillah nauzubillah,not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Ditunggu gebrakannya aslan. Eh btw kepo kenapa sirkelnya aslan nyauran plok"""" - HAHAHA sabar yaaaw, sori meeeen tp plok teh koplok panjangna, siga kecap séjén ti goblok, ABDI hilap saha nu mimiti hal éta tapi abdi resep make ka babaturan-... #tellonym","Ditunggu aksi kerenya aslan. Eh btw penasaran kok lingkarannya aslan manggilna plok"""" - HAHAHA tunggu yaaw, maap meeen but plok itu koplok versi panjangna, kayak istilah laén dari gblk, GW lupa sapa yg mulai hal itu tp gw doyan pake sama temen2-... #tellonym","Nunggu breakthrough-na aslan. Eh btw curious naha circle-na aslan nyebutna plok"""" - HAHAHA sabar atuh yaaaw, sorry banget meeen tapi plok téh koplok bentuk panjangna, saperti kecap lianna ti goblok, KURING poho saha anu ngamimitian éta tp kuring seneng dipake ka réréncangan-... #tellonym","Ditunggu move besarnya aslan nih. Eh btw kepo bgt knp circle nya aslan bilangnya plok"""" - HAHAHA tunggu dlu yaaaw, sry meeen tp plok itu koplok yg dipanjangin, mirip kata lainnya dr goblok, GUE lupa siapa awal mula hal tsb but gue suka dipake ke temen-... #tellonym","Ditunggu terobosannya aslan. Eh btw penasaran euy naha geng na aslan ngomongna plok"""" - HAHAHA ditahan heula yaaaw, maaf meeen tapi plok teh koplok anu dipanjangkeun, kawas sebutan séjén ti gblk, ABDI teu inget saha nu ngawitan éta hal tp abdi resep dianggo ka sobat-... #tellonym",not hate speech
USER Jgn sampe anak jurig liat ini,Jangan sampai budak jurig ningali ieu,Jgn sampe bocah jurig ndelok ini dong,Ulah nepi ka anak jurig nempo ieu mah,Jgn smpe anak2 jurig liat ini deh,Jangan sampe budak jurig ningali ieu atuh,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Kalo menurut urang Sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh gitu, kynya itu tipe celeng bgt.... 😜😜😜","Klo kata org sunda teh beuteung seubeuh, duit weteuh, kanjut baseuh"", rasanya itu type celeng deh.... 😜😜😜","Menurut orang Sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh gitu, kyknya itu tipe celeng aja.... 😜😜😜","Kalo kata urang Sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", sepertinya itu type celeng bener.... 😜😜😜","Klo mnrt org sunda teh beuteung seubeuh, duit weteuh, kanjut baseuh gitu, kyaknya itu tipe celeng emg.... 😜😜😜",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,USER USER wkwkwkwk itu teh sabenernya inceran trs soalna aya jurig di jero 😭😭😭,USER USER WKWKWK itu mah sebenernya inceran terus kan ada hantu di dalem 😭😭😭,USER USER wkwkwkwk itu tuh sbenernya inceran trs soalna aya jurig di jerona 😭😭😭,USER USER WKWKWKWK itu teh sebenernya inceran terus soalnya ada jurig di dalam 😭😭😭,USER USER wkwkwk itu mah sbenernya inceran trs kan aya hantu di dalem 😭😭😭,not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Udah di fase hidup pengen kalem jeung ngurangin gegeremet di hate tiba2 si jurig secircle sareng sababaraha sobat di IG nu sering bgt mukana muncul di story. Capek sayaah, emg boleh hidup setenang kitu cenah 🥹🙏🏼","Dah di tahap hidup mau tenang trs mengurangi gegeremet di ati eh tbtb si jurig secircle jeung beberapa tmen di IG yg dmn sering banget mojangna keluar di story. Cape bgt sayaaaah, emang bisa hidup sekalem eta cenah 🥹🙏🏼","Udh di step hidup pengen kalem sareng reduce gegeremet di manah suddenly si jurig secircle sama bbrp temen di IG nu dimana sering pisan beungeutna nongol di story. Tired sayaah, bener boleh hidup setenang kieu cenah 🥹🙏🏼","Dah masuk fase hidup mau tenang jeung ngurangin gegeremet di hate trs tiba2 si jurig secircle sama beberapa tmn di IG yg suka bgt mukanya show up di story. Capek bener sayaaaah, emg diijinin hidup sekalem gitu cenah 🥹🙏🏼","Udah di level hidup pengen calm sareng mengurangi gegeremet di ati eh suddenly si jurig secircle jeung sababaraha friends di IG nu sering pisan facenya appear di story. Cape pol sayaah, beneran boleh hidup setenang eta cenah 🥹🙏🏼",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Halahh bacot bgt, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we diundur ongkoh tanggal 28 distri padahal udah listing dari dulu, ayena diundur deui ka bulan Desember Anjirr lah Fak kata gw teh, project najis bgt SUNGUT SIA BAU CUBLUK ANJING. BUBARRR BUBARRRRR","Halah anjr bacot, ongkoh distribusi samemeh listing bari kenyataannya ngawaduk hayoh we diundur ongkoh tgl 28 distribusi padahal ges listing ti harita keneh, ayeuna diundur dei ka bulan Des Jirrr lah Fuck kata gue teh, project najis SUNGUT SIA BAU GBLK ANYINGG. BUBARRR BUBARRRRR","Halahh bacot anjg, ongkoh distri samemeh listing tp kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distribusi padahal udh listing ti harita keneh, ayeuna di undur deui ka bulan December Jirrr lah Fak kata ane teh, project najis bgt SUNGUT SIA BAU CUBLUK ANJIR. BUBARRR BUBARRRRR","Halah bacot bgt sih, ongkoh distribusi samemeh listing bari kanyataan na ngawaduk hayoh we diundur ongkoh tgl 28 distri padahal ges listing dari dulu keneh, ayena diundur dei ka bln Desember Anjirr lah Fuck kata gue teh, project najis SUNGUT SIA BAU GOBLOK ANYINGG. BUBARRR BUBARRRRR","Halahh anjr bacot, ongkoh distri samemeh listing bari kenyataannya ngawaduk hayoh we di undur ongkoh tanggal 28 distribusi padahal udh listing ti harita keneh, ayeuna di undur deui ka bulan Des Jirrr lah Fak kata gw teh, proyek najis bgt SUNGUT SIA BAU CUBLUK ANJING. BUBARRR BUBARRRRR",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Yakali gak syok ktmu elu bang, siga ningali jurig urang teh bang liat jalma ganteng","Ya kali ga shock ketemu lu bg, kaya liat hantu kita mah bang pas liat cowok ganteng","Yakali teu syok ktemu sia akang, kawas ningali jurig urang bang ningali lalaki ganteng","Ya kali gak kaget ketemu elu bang, kek ningali jurig urang teh bg liat orang cakep","Yakali ga syok papanggih jeung maneh kang, siga liat jurig urang mah bang pas liat jalma ganteng",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,Manguni memang si ormas koplok yg ngabantai umat islam di poso teh,Manguni emg oramas koplok nu ngabantai umat islam di poso mah,Manguni mmg si ormas koplok yg ngabantai umat islam di poso,Manguni emang oramas koplok nu ngabantai umat islam di poso wae,Manguni emg si ormas koplok nu ngabantai umat islam di poso teh,hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","emg kayaknya ditodong sm SM bangsat, puki, pukimak, anjing","memang sepertinya di todong ama SM bajingan, kontol, pukimak, kanjut","emang kyknya ditodong sama SM brengsek, puki, pukimak, anjr","mmg kayanya di todong am SM bajingan, memek, pukimak, tolol","emang spt nya ditodong ama SM bangsat, puki, pukimak, goblok",hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Emg anu namana paylater pinjol naon wae eta. Giliran telat mau brp hari. DiSpam call, teror WA, SMS, bla bla bikin takut ""bayar gk ato gk bayar skrg blokir slik OJK"". Giliran dilunasi kabeh.. ditawari pinjaman anyar 10-20x lipat. Kehed pisan anjr","Memang anu namanya paylater pinjol apapun itu mah. Giliran telat mau sabaraha hari. DiSpam call, terror WA, SMS, bla bla bikin sieun ""bayar teu atawa teu bayar ayeuna blokir slik OJK"". Giliran dilunasi sadayana.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh gblk","Emg yang namana paylater pinjol naon bae eta. Giliran telat mau brp hari. DiSpam call, teror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"". Giliran dilunasi sagala.. ditawari pinjaman anyar 10-20x lipat. Kehed bener anjg","Emang anu namanya paylater pinjol apapun teh. Giliran telat mau sabaraha poé. DiSpam call, terror WA, SMS, bla bla bikin sieun ""bayar atanapi henteu bayar ayeuna blokir slik OJK"". Giliran dilunasi kabeh.. ditawari pinjaman bru 10-20 kali lipat. Kehed teuing anjir","Emg yang namana paylater pinjol naon wae. Giliran telat mau brp hari. DiSpam call, teror WA, SMS, bla bla bikin takut ""bayar teu atau teu bayar skrng blokir slik OJK"". Giliran dilunasi sadaya.. ditawari pinjaman anyar 10-20x lipat. Kehed maneh bangsat",hate speech
"USER DASAR JURIG, SETAN, IBLIS, KUYANG PUASSS KAN LOOOOOOO RASAINNN","USER dasar JURIG, setan, iblis, KUYANG puasa kan loh rasain bgt","USER dasar hantu, SETAN, IBLIS, jurig PUASSS KAN LOOOO rasanya gmn","USER dasar JURIG bgt, setan, iblis, KUYANG puasa kan lu RASAINNNN","USER dasar JURIG anjr, SETAN, IBLIS, kuyang PUASSS KAN LOOOOO rasain dong","USER dasar hantu JURIG, SETAN bgt, IBLIS, KUYANG puasa kan loooo RASAINNN",hate speech
