kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
Bjir.... Jurig juga kesepian sampe ngebiasin cowo ganteng biar ga kesepian 🥹🥹🥹,Duh gusti… Mata geus berat pisan padahal tugas kuliah numpuk kieu.,"Asa kaget pisan, si mama ujug-ujug ngirim resép masakan Sunda anu sagala make oncom. Rada pusing.","Ya ampun, si ucing geus ngacak-acak tanaman deui waé. Mana geus loba teuing taneuh di lantai. Gemes tapi sebel!","Bjir, macetna parah pisan euy. Geus hampir sejam ngan saukur pindah sabaraha méter. Kudu kumaha ieu téh?","Duh, asa males pisan ayeuna mah. Hayangna mah ngagoler we bari nonton drama Korea seharian. Biarin aja.",not hate speech
USER anj kan bener ada jurig malem,"Anjrit, macet teh beneran parah pisan nya ayeuna.","Anjirr, geuning kopi ti toko éta emang ngeunah pisan lah.","Anjir, beneran weh barangna geus nyampe ti kamari sore.","Anjrit, pantesan hawa tiis kieu, geuning rék hujan mani badag.","Anj, bener cenah eta acara téh diundur nya?",not hate speech
"setelah gue liat ternyata cuma punya 2500 coa😁 kurangnya banyak jg, kanjut☺️","Pas gue cek IG, followers teh nambahnya cuma sakitu pisan, kanjut lah.","Geus cape-cape ngaduk adonan, eh pas dipanggang teh gosong kabeh, kanjut pisan.","Padahal tadi isuk cerah pisan, eh ujug-ujug hujan gede, kanjut asa kesel.","Barang nu di-order teh pas datang beda pisan sama di foto, kanjut.","Wi-Fi di imah lemotna minta ampun, padahal udah bayar mahal, kanjut atuh.",not hate speech
"Keputer lagu itu keinget dulu hape aing masih cybershot ngedengerin dijero angkot cikudapateh pas smp, jir aing geus bapa bapa 😭😭","Ngabayangkeun seblak coet ti bi Onah baheula, padahal ayeuna mah hayangna ge geus puguh nu pedes pisan, tapi asa karasa keneh nu jaman SD nu teu pedes teuing teh, euy aing kangen pisan.","Tiap liwat Cileunyi mah sok inget keneh jaman baheula macetna teh teu parah kieu, ayeuna mah geus jiga parkiran, aing mah geus cape ngopling wae.","Nempo HP ayeuna mah geus loba teuing fiturna, aing mah jadi lieur, padahal baheula mah cukup SMS-an jeung nelpon wungkul ge geus bungah, asa ripuh teuing jaman ayeuna mah.","Isuk-isuk geus hareudang kieu, padahal karek ge jam 8. Aing mah geus cape ngabayangkeun deadline kantor nu numpuk, hayang sare deui wae rasana.","Muka Twitter (ayeuna X) teh sok reuwas wae nempo thread nu ngabahas hal nu teu penting pisan. Aing mah asa geus kolot teuing teu ngarti nu kararieu, padahal mah hayang update.",not hate speech
"deminya aing lg bdmd besar sm si ezi tp suster keknya lg telponan gituan, aing kan diruang tamu ya krn kasur akeu dipipisin kuzo jd lg dijemur krn abis di cuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AING TERGANGGU BGT. https://t.co/bZgSY2epNV","Asli euy lagi butuh wifi kenceng pisan buat upload tugas, eh ini koneksi jiga butut banget. Aing geus nyoba restart modem tapi angger we lelet. Kesel pisan lah!","Gila sih ini macetnya parah pisan di jalan, padahal udah berangkat ti isuk keneh. Urg geus hareudang, geus lapar, mana beuteung karasa mules deui. Pengen cepet nyampe rumah!","Mesen kopi di kafe udah nunggu lama pisan, eh pas datang teh malah salah orderan. Kuring udah bete banget pengen ngamuk, mana baristanya jutek deui. Nyesel pisan dah mampir sini.","HP aing tiba-tiba full memori, padahal baru ge dipake sebentar tadi. Jadi teu bisa update aplikasi atau foto anyar. Duh, butut pisan lah jiga kieu teh.","Aing teh lagi fokus ngerjain laporan penting, eh tiba-tiba si kucing ngejar cicak ampe guprak-gaprak barang. Jadi kaget pisan, kan konsentrasi aing buyar kabeh.",not hate speech
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,"Dasar anjing sia! Maen game meni euweuh guna, kalah ngaruksak tim! Geus dibere item rare, kalah ngajual goblog. Bikin males push rank!","Ehh si anying, cenah mah viral tapi skill mah nol gedo! Numpang tenar weh sia teh, padahal konten euweuh nu bener. Kehed, cuma modal pamer beungeut doang.","Cicing weh sia di imah, dasar parasit! Gawe mah henteu, tapi hayang loba duit. Sugan teh sia raja, aing nu kudu nurut? Geus goblog, lieur aing ningali maneh!","Eta jelema goblog naek motor siga nu boga jalan sorangan! Ngabegal wae di hareup, geus dipenta minggir kalah ngotot. Kehed siah, mau kiamat apa?","Dasar bencong sia! Dulu mah caper pisan ka aing, ayeuna mah pura-pura teu kenal. Eta teh sateh goblog, pinteran anjing nu di jalan! Tong deukeut-deukeut deui siah!",hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,"USER USER maen game ge acak-acakan kitu🤡🤡🤡🤡 tah atuh maneh sorangan skill na naon kehed… push rank teh teamwork, lain jiga solo player nu dibalajar ti bapana.",USER USER nyetir teh ulah lempeng wae atuh🤡🤡🤡🤡 jalan tol lain kebon maneh kehed… ngasaan macet ge lain jiga nu di kampung lu diajarin.,"USER USER konten maneh teh meni garing pisan🤡🤡🤡🤡 lain teu ngarti jaman ayeuna atawa kumaha kehed… trend ayeuna teh kieu, lain nu kolot diajarin nenek.","USER USER masak indomie ge gagal pisan🤡🤡🤡🤡 bumbu na ge teu karasa kehed… resep teh kieu, lain nu diajarin bibi lu di lembur.","USER USER outfit maneh teh geus jaman baheula pisan🤡🤡🤡🤡 fashion lain kitu siah kehed… gaya ayeuna mah kieu, lain nu diajarin ti kolot jaman jadul.",hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,"USER geuningan enak pisan nya kopi dicampur alpukat teh? Kirain bakalan aneh, tapi ternyata lumayan sih rasana.","USER aduh macet pisan tadi di jalan, padahal udah berangkat pagi-pagi teuing. Kzl tapi yaudahlah da gimana deui atuh.","USER update-an aplikasi ayeuna mah meni loba bug-na nya. Tiap buka langsung crash, kesel tapi butuh pisan euy.","USER video challenge nu itu teh meni lucu pisan sih, geus ngakak wae nempoanana. Mayan ngahibur di kala jenuh.","USER disc-an di toko eta mah meni edun nya, jadi kalap jajan banyak teuing. Tapi da kapan deui ath aya nu murah kitu.",not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Geus viral dipoyok sakampung ge, unggal poe manehna mah angger we posting nu kitu. Teu ngarti aing mah, asa teu boga kaera kitu hirup teh? 🤦‍♀️","Lihat si eta, makan seblak level 10 dicampur keju parut bari ngebul. Asa teu ngeunah kitu, kumaha nya carana bisa? Edan pisan eta mah! 🤯","Ka acara nikahan make kaos oblong nu bolong jeung sendal jepit. Asa teu sopan kitu, manehna mah hirup teh siga nu paling bener? Hayuuuuh.","Game sakitu alusna, euy, padahal geus reviewna mararaen. Eh, aya nu protes wae cenah lag. Teu ngarti aing mah, asa teu boga kaera kitu? 🙄","Eta teh pejabat ngomong kitu di TV, padahal buktina geus jelas. Manehna mah kalah ngeles wae. Aduh, hirup teu boga kaera pisan nya? Geuleuh pisan ih. 😒",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Gila, series barusan teh *twisted* pisan ya! Episode terakhirna *matak* ngahuleng we. Kumaha, kamu geus nonton can? Rek *re-watch* deui ah, *saking* alusna.","Eh, besok hayu atuh nongkrong di kafe anu anyar tea. Cenah mah kopina meni ngeunah pisan, enya kitu?","Duh, tugas ayeuna meni loba pisan euy! Sirah aing geus lieur kieu. Rek molor heula we ah, engke deui mikiran.","Tadi isuk-isuk ningali si eta labuh ti motor, padahal jalanna rata. Meni matak seuri tapi karunya oge, kocak pisan lah pokokna!","Geulis pisan euy outfit kamu ayeuna! Cocok banget warna na, jadi pangling kieu ningali na. Beli dimana sih?",not hate speech
USER Jgn sampe anak jurig liat ini,"Jgn sampe si eta ngambek deui, da cape ngarayu na.","Kade ah, ulah disebarkeun foto ieu ka mana-mana, era uy!","Aduh, mie instan katinggaleun di dapur. Hayu atuh ambil heula!","Maneh mah lelet pisan, cepet atuh, keburu sore ini.",Eta si ucing geus ngacak-ngacak deui kasur. Kumaha ieu teh?,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Akhirna geus weekend, tapi awak asa begal. Hayang ngagoler wae bari nonton drakor nepi ka subuh.","Geus lila pisan teu ngasaan seblak jeung cireng, asa hayang balik ka Bandung ayeuna keneh! Kangen pisan euy.","Setiap isuk-isuk kudu ngantri di kamar mandi, eta teh cobaan hirup pisan. Sabar we atuh ya, daripada telat gawe.","Niatnya mah cuma cek medsos sebentar, tapi ujug-ujug geus subuh deui. Meuni karasa rugina waktu teh.","Hujan wae ti kamari sore, jadi hayang ngahuap seblak pedes, biar haneut kana awak. Beuh, nikmat pisan sigana mah.",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,"USER USER WKWKWKWKWK itu teh kue inceran tapi pas dibelah, isinya cabe géuning 😭😭.","Waduh, itu hape teh, kelihatannya mulus pisan, tapi pas dinyalain, layarna gé ruksak! 😭😭.","Mau diajakin nongkrong di kafe baru, tapi pas nyampe, tempatna gé pinuh ku simeut 😭😭😭.","USER USER eta budak téh kelihatannya polos, tapi pas diajak main game, curangnya gé kacida! 😭😭.","Waduh, itu tugas inceran teh, kelihatannya enteng pisan, eh pas dikerjain, naha jadi lieur kieu 😭😭.",not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Geus cape pisan digawé ti isuk, eh pas rék ngareureuhkeun manah, si bos malah ngiriman waé chat rék revisi. Hayang nangis, kieu waé hirup téh cenah ieu teh.","Udah ditunggu-tunggu pisan paket téh geus saminggu, eh malah statusna téh masih di 'processing' waé cenah. Iraha atuh datangna, geus hareudang pisan ieu euy!","Saban poé isuk-isuk teh geus kudu lieur ku macet nu teu aya tamatna. Asa hayang ngamuk we, iraha atuh Jakarta cenah bisa bebas tina kieu waé?","Geus males pisan lah ningali story babaturan nu isina teh cuma pamer harta karun wae. Enya we atuh, cenah hirup teh kudu dipamerkeun kabeh kitu?","Lagi asyik nonton drama Korea bari ngemil, eh si adek tiba-tiba nyampeurkeun bari nanyakeun PR wae. Teu ngarti wae cenah urg teh butuh me time.",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","USER Ah dasar eta pamarentah, ngomongna mah pro rakyat tapi nyatana mah ngan ngabohong wungkul! Euweuh ka era pisan, sungut sia bau tai kuda, anjing sia teh, teu gableg otak!","Eta si influencer teh, unggal poe ngan pamer harta butut, padahal karek kamari ngahina nu miskin. Beungeut sia teh jeung kalakuan sia siga anjing, hirup ngan bisa ngabacot doang, aslina mah kosong, goblok pisan!","Dasar tim butut! Maen bola teh siga nu euweuh nyawa, lain meunang kalah wae atuh. Pelatihna ge sarua wae goblog, ngacapruk wae sungutna! Hayoh we eleh, anjing pisan lah!","USER Tuh kan, tetangga baru teh geus rame deui subuh-subuh. Euweuh adat pisan, tong nyieun rudet hirup batur atuh! Sungut sia bau kuah semur, anjing sia dasar teu gableg ka era!","USER Teu ngarti aing mah jeung jalma nu ngabaledog sampah dimana wae, euweuh didikan pisan. Otak sia teh dicopot sigana mah, tai kotok! Mending paeh wae hirup ngan nyusahin, anjing sia!",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Anjir, bisa kitu nyieun desainna? Kaget aing, siga jurig langsung jadi.","Teu sangka, bisa meunang giveaway padahal cuma iseng komen. Kaget pisan euy, asa kabagjaan.","Itu view gunungnya gila pisan euy, asa di surga. Kaget banget liatnya.","Nonton konserna mah, sumpah asa ka hibur pisan. Kaget euy, keren banget!","Pas ningali si eta joged, teu nyangka pisan. Kaget aing, asa liat badut kabur.",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,USER eta mah komunitas game goblog nu sok ngaruksak suasana wae di ranked.,USER si influencer caper nu eta mah emang tukang nyieun drama nu euweuh eusi.,"USER dasar para birokrat bangsat nu ngan mikiran beuteung sorangan, rakyat mah dipahulinan.","USER toko online tipu-tipu kitu mah euweuh otak, ngan nguras duit jelema wé gawéna!","USER pengendara motor belegug nu sok maen serobot wae, teu boga aturan pisan!",hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","Anjing, aing geus lieur ku politikus goblog, belegug, cukimai, kanjut sia teh!","Geus lah, males pisan maen sama player toxic kayak gini, anjing sia teh, tai kotok, puki!","Aing mah sebel pisan ningali jalma-jalma sok ngarekayasa kitu, bangsat, anjing, pukimak sia mah!","Tim aing kalah deui wae, dasar sia, maen teh siga nu euweuh otak, kanjut, pukimak!","Macet pisan di jalan, aing geus emosi ka supir angkot nu nembak, bangsat, kanjut, pukimak!",hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Dasar tukang janji palsu! Giliran butuh dukungan mah manis omongan, sagala dijanjikeun. Tapi ari geus kapilih mah, ngiles siah teu katempo batang idungna. Anjing lah, loba teuing drama!","Euleuh euleuh, maen bola ge geningan kitu. Ngaku jago tapi ngan saukur bisa ngaruksak wae, tiap tanding eleh wae. Ari pas di medsos mah wani sesumbar! Anjing siah goblog, geus gantung sepatu we!","Nu kararieu yeuh, boga pangkat tapi kalakuan euweuh pisan. Giliran disuhunkeun bantuan mah loba alesan, lila pisan prosedurna. Tapi ari menta persenan mah gancang pisan! Kehed maneh anjing, teu boga kaéra!","Cik atuh ari ngurus aplikasi teh sing bener! Giliran server down lila pisan euweuh perbaikan. Tapi ari pas update fitur anyar mah loba bug na. Geus lah, tutup we anjing aplikasina!","Dasar manusa teu boga akhlak! Ngaku paling bener sorangan, tapi kalakuan mani bejat. Ngomentaran batur mah meni jago, tapi ari kaca mah poho teu dipalire. Anjing siah kehed, geus tong loba omong!",hate speech
"USER DASAR JURIG, SETAN, IBLIS, KUYANG PUASSS KAN LOOOOOOO RASAINNN","DASAR BELEGUG, TEU BOGA OTAK! RUNTUNTAN HIRUP SIA EUWEUH HARGANA! PUAS SIA NGACA!? RASAKEUN!","USER SAMPAH MASYARAKAT, REREGED DUNYA! NYUSAHKEUN DOANG SIA MAH! MODAR WE ATUH MUN TEU BISA HIRUP BENER!","USER MUNAFIK, TUKANG NIPU! JANGAN SOK SUCI PADAHAL AKHLAK NGALOMPANG! PUAS SIA NGORBANKAN BATUR?!","DASAR AJIG, KEHED, ANJING GOBLOG! EUWEUH OTANNG PISAN! PUAS SIA NGARUSAK! SING KARASA AZABNA!","USER PEJAY, PECUNDANG, TEU BOGA HARGA DIRI! AIB SIA HIRUP! PUAS SIA NGAGAGALKEUN SEMUANYA?! RASAKEUN WEH NYERI HATENA!",hate speech
lg diem keingetan temen aing dibilang bisu sama dosen karena gabisa jawab… pa widdd ajigggg 😭😭😭,"Lieur mikiran deadline project nu geus deukeut kieu. Da si klien téh loba teuing robahna, aing mah ajig atuh!","Gila, macetna parah pisan euy. Geus telat ka kantor, padahal geus siap ti isuk. Jalmi-jalmi teh kenapa atuh bisa leumpang lalaunan pisan, ajig lah!","Geus ampir meunang padahal, eh kalah deui gara-gara bug game. Hayang ngagorowok, si game gebleg ieu mah ajig pisan!","Keur lapar pisan, pas mesen makanan online eh nu datang salah pesenan. Perut geus ngagedor kieu, si resto teh ajig pisan atuh!","Asa cape hate pisan nungguan loading video ieu teh. Sinyal hiber wae, padahal geus di tempat nu koneksina alus. Si operator teh ajig pisan euy!",not hate speech
"Kalau pegasus market ada di real life, aing mau banget kerja sama jung-sajangnim dan jadi asmennya pak moon karena lawak bgt ide buat growth salesnya 😭👊","Lamun es teh manis tiasa diinum sakarepna tanpa sieun gendut, aing mah moal nolak atuh 😭🤤","Mun duit aing teu béak-béak, hayang pisan jalan-jalan ka Korea terus jajan sepuasna 💸🇰🇷","Duh, lamun game favorit aing bisa dimainkeun bebas tanpa lag, aing mah betah pisan nongkrong di dieu 🎮🔥","Ambu-ambu, lamun bisa rebahan wae di imah tapi duit ngalir terus, aing mah geus pangbeubeunangan 😌💰","Mun bisa meunang jodoh siga idol K-Pop, aing mah bakal usaha pisan nepi ka jungkir balik 😭❤️‍🔥",not hate speech
"USER USER USER Nah ini, mo dukun bayi, dukun urut sampe dukun jurig setan mrekayangan, mo ring 1 istana mo ring seher kek, klo gak bisa kasih togel 4d ya belum sakti lah...","USER USER USER Nah ini, mo barang online nu fotona meni alus pisan, mo nu flash sale harga murah kek, klo nyampe ka imah beda jauh mah, ya belum untung lah.","USER USER USER Eta mah, mo selebgram nu followerna geus jutaan, mo Youtuber nu subscriberna loba pisan, klo teu bisa ngasih impact nyata mah, ya belum disebut 'influencer' pisan lah.","USER USER USER Tah ieu, mo tim bola nu pamaenna geus kelas dunia, mo sponsorna loba pisan, klo tiap pertandingan eleh wae mah, ya belum disebut 'raksasa' pisan lah.","USER USER USER Duh ieu, mo kampus nu akreditasina A pisan, mo dosen-dosen na geus profesor, klo mahasiswana lulus teu bisa langsung kerja mah, ya belum bisa disebut 'unggul' lah.","USER USER USER Halah ieu, mo pejabat nu kampanye na loba janji-janji manis, mo tim suksesna geus pinter strategi, klo teu bisa ngabantuan rakyat leutik mah, ya belum beneran 'wakil rakyat' pisan lah.",not hate speech
USER Halah gorengan loe. JPO dah kapan taon. Ntu banjeerr urusin. Sumur resapan malah ditutup. Dasar blegug,"USER Halah, omong kosong sia. Janji manis doang. Rakyat sangsara malah dijieun bahan lelucon. Dasar buncelik!",USER Gaya naon eta? Kawas nu gelo. Ngarasa keren padahal mah norak pisan. Mending cicing weh! Dasar reungit!,"USER Maen naon siah! Leuleuy pisan kitu. Unggal game eleh wae. Pelatihna ge euweuh otak, Dasar ampas!","USER Aplikasi teh geus butut. Loba bug, update ge kalah bobrok. Duit aing beak percuma. Dasar runtah pisan!",USER Bacot sia! Ngomong naon sih teu jelas. Logika na ge euweuh pisan. Mending ka cai weh! Dasar tolol!,hate speech
