kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"Dimulai dari sini, gua langsung kepikiran sama si anak jurig aka Kim Gimyong https://t.co/nDm7kCxSl4","Abis nonton drama korea tadi, gua jadi inget sama temen sekelas yang mirip oppa-oppa gitu, sumpah kembaran pisan","Dari kemarin mikirin tugas akhir, terus kepikiran sama dosen pembimbing yang galak teh, stress euy","Habis liat postingan IG dia, langsung inget masa SMA dulu bareng si cewe imut nan cantik jelita","Gara-gara denger lagu ini, jadi flashback sama mantan yang dulu sering nyanyi lagu sunda klasik gini","Sejak pagi tadi kepikiran terus sama adek kelas yang lucu banget, gemoy pisan tingkahnya bikin gemes",not hate speech
anjiw celana pembagian kegedeannya segede sebelah kakinya bisa jadi rok span aing,"Astaga baju barunya kegedean pisan, bisa jadi tenda camping urang mah","Anjiw tas sekolahna gede banget, bisa muat laptop sama buku satu kelas kayaknya","Ya ampun sepatu baruna kegedean, kaya kapal pesiar di kaki aing mah","Wah helm motor abangna kegedean pisan, bisa jadi mangkok bubur ayam teh","Anjay jaket hoodie-na kegedean banget, kaya karung beras jalan urang mah",not hate speech
Bjir.... Jurig juga kesepian sampe ngebiasin cowo ganteng biar ga kesepian 🥹🥹🥹,Astaga... kucing tetangga juga bosen kayaknya sampe suka ngikutin abang tukang bakso terus 😅😅😅,Waduh... emak-emak komplek ogé kangen drama kayaknya sampe rajin nonton sinetron India 🤣🤣🤣,Bjir... pohon manga di halaman juga pengen viral kayaknya sampe rajin berbuah pas musim hujan 😭😭😭,Astaga... si mpus rumah ogé stress kayaknya sampe hobi ngumpet di bawah kasur mulu 🥺🥺🥺,Waduh... hantu di kamar mandi juga pengen eksis kayaknya sampe sering matiin lampu pas orang mandi 😂😂😂,not hate speech
USER anj kan bener ada jurig malem,Wah bener pisan ada diskon gede-gedean di mall téh,Lah iya kan memang ada konser bagus malem minggu,Astaga beneran ada hujan deres banget tadi siang,Eh iya kan emang ada warteg enak deket kampus,Wih serius ada promo cashback gede di aplikasi téh,not hate speech
"setelah gue liat ternyata cuma punya 2500 coa😁 kurangnya banyak jg, kanjut☺️","abis ngecek saldo atm ternyata tinggal 50ribu wae😁 kirang pisan euy, tapi lanjut terus☺️","baru sadar follower ig gue cuma 150 doang😁 masih kurang jauh dari target, tapi keep going☺️","habis itung tugas kuliah yang kelar ternyata baru 3 dari 10😁 kurangna loba pisan, tapi tetep semangat☺️","ngecek stok kopi di rumah tinggal sachet doang😁 kurang banyak juga nih, tapi maju terus☺️","liat nilai ujian kemaren dapet 65 wae😁 masih kurang dari ekspektasi, tapi gas terus☺️",not hate speech
"Keputer lagu itu keinget dulu hape aing masih cybershot ngedengerin dijero angkot cikudapateh pas smp, jir aing geus bapa bapa 😭😭","Nonton film jadul teh keinget jaman aing masih pake kaos oblong polos ka sekolah, jir ayeuna mah geus jadi bapak rumah tangga 😭😭","Buka album foto lama teh keinget jaman masih naek sepeda onthel ka warung, astaga ayeuna mah geus kudu ngurus anak istri 😭😭","Nyium bau bakso abang keliling teh keinget jaman aing masih bisa jajan lima rebu kenyang, jir ayeuna mah geus kudu mikir cicilan 😭😭","Lewat tempat main layangan teh keinget jaman masih bisa main sampe magrib tanpa beban, astaga ayeuna mah geus sibuk meeting terus 😭😭","Ketemu bubur ayam langganan SMA teh keinget jaman masih seragam abu-abu putih, jir ayeuna mah geus pake kemeja kantor tiap poe 😭😭",not hate speech
"deminya aing lg bdmd besar sm si ezi tp suster keknya lg telponan gituan, aing kan diruang tamu ya krn kasur akeu dipipisin kuzo jd lg dijemur krn abis di cuci. AING LG DI SOFA SCROLL TIKTOK DAN TBTB AING MENDENGAR SUARA U GENG KNOW DARI KAMAR SUSTER AING TERGANGGU BGT. https://t.co/bZgSY2epNV","kemarin aing lagi ngerjain tugas kuliah di warnet, eh si akang sebelah main game online sambil teriak-teriak ""GG EUYY!"" aing jadi ga bisa konsentrasi, berisik pisan lah.","tadi pagi aing lagi sarapan di warteg, terus ada emak-emak lagi video call sama anaknya di luar negeri, suaranya kencang banget ngomong ""KUMAHA KABARNYA ANAK?"" aing sampai kaget.","pas aing lagi belajar di perpus kampus, ada mahasiswa baru yang nonton drakor pake speaker hp, dialognya keras banget sampe semua orang pada liatin dia, aing mah males banget deh.","waktu aing kerja shift malem di minimarket, tetangga toko sebelah lagi karaoke dangdut sampe jam 2 pagi, ""ABANG OJOL"" berkali-kali, aing pusing banget dengerinnya.","lagi asyik-asyiknya main HP di teras rumah sore-sore, eh pak RT lagi rapat RW pake toa masjid, suaranya nyampe ke rumah aing, berisik teuing atuh bikin ga fokus.",not hate speech
USER Ehhh kehed ngAlutak. Sia nyingkir aying ti GAZA. Teboga benget sugan BAHELA GES TULUNGAN SIA KALAH NGALUTAK AYENA. KOS KACANG LUPA KULIT. GES DIBERE HATE MENTA JAJANTUNG GOBLOG,Ehhh kehed ngomong sia mah. Mending nyingkir wae ti grup chat ieu. Teboga benget sugan MALES BANGET TULUNGAN BATUR MALAH NYELA AYENA. KOS KACANG LUPA KULIT. GES DIBERE KESEMPATAN MALAH JADI SOMBONG GOBLOG,Aduh kehed teuing ieu jalma. Sia pindah wae ti kantor ieu. Teboga benget sugan MALES GES KERJASAMA MALAH NYUSAHIN AYENA. KOS KACANG LUPA KULIT. GES DIBANTU MALAH JADI DENGKI GOBLOG,Ehhh kehed ngomong sia teh. Mending cabut wae ti sekolah ieu. Teboga benget sugan BAHELA GES DIAJARIN MALAH JADI KURANG AJAR AYENA. KOS KACANG LUPA KULIT. GES DIKASIH ILMU MALAH NYELA GURU GOBLOG,Aduh kehed banget ieu urang. Sia minggat wae ti kampung ieu. Teboga benget sugan MALES BANGET DIKASIH TEMPAT MALAH RUSUH AYENA. KOS KACANG LUPA KULIT. GES DITAMPA MALAH BIKIN MASALAH GOBLOG,Ehhh kehed teuing ngomong sia mah. Mending nyingkir wae ti toko ieu. Teboga benget sugan BAHELA GES DIKASIH KERJAAN MALAH MALES AYENA. KOS KACANG LUPA KULIT. GES DIPERCAYA MALAH KHIANAT GOBLOG,hate speech
USER USER ga gitu hitungan pajaknya🤡🤡🤡🤡  lah elu sendiri main di industri apa kehed…  kripto tuh pajaknya per transaksi.. bukan per profit kaya yg nenek lu ajarin,Woi USER USER teu ngarti kumaha cara ngitung listrik🤡🤡🤡🤡 sia sorangan dagang naon kehed... token listrik mah bayarna per kwh.. lain per bulan siga nu embah sia ajarkeun,USER USER ga ngerti cara bikin laporan keuangan🤡🤡🤡🤡 lah elu kerja di bidang apa kehed... akuntansi tuh sistemnya double entry.. bukan single kaya yang kakek lu ajarin,Anjir USER USER teu paham kumaha aturan lalulintas🤡🤡🤡🤡 sia sorangan bawa kendaraan naon kehed... lampu merah mah kudu eureun.. lain ngajalankeun siga nu nini sia ajarkeun,USER USER ga tau cara install software🤡🤡🤡🤡 lah elu pake OS apa kehed... driver tuh mesti compatible.. bukan asal install kaya yang bapak lu ajarin,Bangsat USER USER teu nyaho kumaha cara masak beras🤡🤡🤡🤡 sia sorangan dapur di mana kehed... rice cooker mah perbandingan beras jeung cai.. lain asal tuang siga nu ibu sia ajarkeun,hate speech
USER tapi bagus juga si marketingnya buat yg muak denger iklan jurig mulu apa lagi kalo udah malem 😂,"Wah kreatif juga si designernya bikin poster tea nu unik, jadi bosen ningali desain nu biasa-biasa wae 😂","Mantap juga si chefnya masak menu nu beda, males kalo kudu makan makanan nu monoton terus 😂","Bagus strategi si dosennya ngajar pake game, jadi ga boring dengerin kuliah nu ngantuk-ngantukkeun 😂","Keren juga si directornya bikin film nu fresh, udah bosen nonton cerita cinta nu klise mulu 😂","Pinter banget si programmernya develop app nu inovatif, jadi ga usah pake aplikasi nu ribet-ribet deui 😂",not hate speech
"Kalo circle pertemanannya aja pada ninggalin dia &amp pada bilang aing ge pernah beunang"" gimana coba? 🤣 Hirup teu gableg kaera nya heran hiii nauzubillah nauzubillah""","Waktu tim olahraga na oge pada mundur jeung bilang ""urang mah teu pernah meunang"", kumaha deui coba? 🤣 Latihan teu rajin tapi ngarep juara, heran pisan hiii subhanallah subhanallah","Pas keluarga na pada nolak undangan kawinan jeung bilang ""kami ge teu pernah datang"", gimana tuh rasanya? 🤣 Gawe acara teu mikir budget kaera nya aneh hiii astagfirullah astagfirullah","Kalo rekan kerja na aja pada resign terus bilang ""gue mah ga pernah cocok"", gimana dong? 🤣 Kerja teu profesional tapi pengen naik jabatan nya lucu hiii innalillahi innalillahi","Waktu anggota grup band na pada keluar jeung bilang ""urang ge pernah sreg"", kumaha coba perasaannya? 🤣 Nyanyi teu bisa harmoni kaera nya ngakak hiii allahualam allahualam","Pas tetangga kompleks na aja pada pindah terus bilang ""kami mah ga pernah nyaman"", gimana tuh? 🤣 Hidup teu bisa rukun sama orang nya bingung hiii mashaallah mashaallah",not hate speech
"Ditunggu gebrakannya aslan. Eh btw kepo kok sirkelnya aslan manggilnya plok"""" - HAHAHA tunggu yaaaw, sorry meeeen tapi plok itu koplok panjangnya, kayak kata lain dari goblok, GUE lupa siapa yang memulai hal itu tapi gue suka pake ke temen-... #tellonym  https://t.co/atIUYRZ1Ei","Nunggu kabar baunya eta proyék téh. Eh btw kunaon sih grup WA na manggil ""cit""? HAHAHA sabar dulu ya gengs, sorry tapi cit tuh singketan dari gacit, ibarat kata lain tina goblog, GUE hilap saha nu mimiti make istilah éta tapi suka dipake ka babaturan... #askfm","Ditunggu update-an terbaru ti kantor téh. Lah btw heran kenapa circle nyokap manggil ""cing""? HAHAHA tunggu bentar ya bestie, maaf tapi cing tuh kepanjangan dari kucing, kaya panggilan gemes tina sayang, GUE lupa sapa yang ngawali kebiasaan itu tapi asik dipake sama temen-... #curhatan","Nunggu perkembangan bisnis ukm téh. Eh btw bingung kok komunitas kita manggilna ""bang""? HAHAHA sebentar ya folks, sorry tapi bang itu singkatan dari abang, semacam sebutan akrab tina kang, GUE kagét saha nu ngamimitian trend éta tapi enak dipake bareng squad... #startup","Ditunggu hasil ujian semester na. Btw kepo kenapa angkatan kita suka bilang ""bro""? HAHAHA wait dulu ya gaes, maaf tapi bro tuh brother maksudna, kayak panggilan friendly tina dulur, GUE poho saha nu ngamimitian make kecap éta tapi cocok dipake ka classmates... #kampus","Nunggu launching produk anyar téh. Eh btw penasaran kok tim marketing manggil ""sis""? HAHAHA hold on ya team, sorry tapi sis itu sister artinya, ibarat sebutan mesra tina cewe, GUE amnesia sapa yang ngestart habit itu tapi oke banget dipake sama rekan kerja... #office",not hate speech
USER Jgn sampe anak jurig liat ini,Ulah nepi budak alit ningali acara ieu mah,Jangan sampai bocah cilik nonton film horor gini deh,Pokokna mah anak leutik ulah dikasih liat berita kayak gini,Aduh jgn sampe dedek kecil ngeliat video serem beginian ya,Mending anak-anak teh ulah dibawa ke tempat angker kieu mah,not hate speech
"USER Klo kata org sunda mah beuteung seubeuh, duit weteuh, kanjut baseuh"", kayaknya itu type celeng.... 😜😜😜""","Aya pepatah sunda mah ""cai bening, hate rening"", kayaknya cocok banget sama orang yang suka traveling ke gunung... 😊😊😊","Kata urang sunda teh ""imah rapi, hate cupi"", kayaknya ini type orang yang hobi decluttering rumah... 😄😄😄","Klo kata org sunda mah ""buku loba, akal joba"", kayaknya itu type kutu buku banget deh... 📚📚📚","Peribahasa sunda teh ""kembang geulis, hate beresih"", kayaknya cocok sama cewek yang rajin skincare... 💅💅💅","Kata urang sunda mah ""dahar keneh, awak bageh"", kayaknya ini type orang yang workout abis makan terus... 💪💪💪",not hate speech
USER USER WKWKWKWKWK itu tuh sebenernya inceran terus soalnya ada jurig di dalem 😭😭😭,WKWKWKWK euy teh ceritana mah sebenernya horor pisan soalnya aya pocong di jerona 😭😭😭,USER USER hahaha itu mah sebenernya serem terus soalnya ada kuntilanak didalemna 😭😭😭,WKWKWKWK atuh teh filmna mah sebenernya nakutin terus soalnya aya wewe gombel di jerona 😭😭😭,USER USER kwkwkw itu tuh sebenernya bikin merinding terus soalnya ada leak di dalemnya 😭😭😭,hahaha euy teh tempatna mah sebenernya wingit pisan soalnya aya sundel bolong di jerona 😭😭😭,not hate speech
"Udh di tahap hidup pengen tenang dan mengurangi gegeremet di hati tbtb si jurig secircle sama beberapa temen di IG yg dimana sering bgt mukanya muncul di story. Cape sayaaaah, emang boleh hidup setenang itu cenah 🥹🙏🏼","Lagi fokus diet sehat terus tiba-tiba feeds IG kebanjiran foto kuliner ti babaturan. Astaghfirullah, naon atuh jadi pengen cheat day deui, emang boleh godain orang lagi struggle kitu teh 🥲","Udah capek kerja seharian pengen istirahat eh malah di-spam invite game online terus ti sobat-sobat. Ya Allah, emang gaboleh healing dengan tenang gitu ya cenah 😭","Lagi saving money buat nikah tapi timeline penuh travel stories ti circle pertemanan. Astaga, naon atuh jadi iri lihat orang liburan mulu, emang boleh bikin baper kitu 🥺","Pengen fokus belajar buat ujian besok malah keganggu notif TikTok ti grup kelas yang pada kirim video lucu. Cape banget dah, emang gaboleh serius dikit gitu ya cenah 😩","Lagi diet sosmed biar mental health bagus eh malah di-tag terus di story drama artis ti teman-teman. Ya ampun, emang boleh ganggu orang yang lagi detoks kitu teh 🙃",not hate speech
"USER Halahh bacot, ongkoh distri samemeh listing bari kanyataan na ngawaduk hayoh we di undur ongkoh tanggal 28 distri padahal ges listing ti harita keneh, ayena di undur dei ka bulan Desember Jirrr lah Fak kata gue teh, project najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Anjir bacot terus, katanya mau rilis game baru bulan ini tapi kanyataan na di tunda deui, ayeuna malah bilang taun depan baru launch jirrr lah, developer najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Halahh ngomong doang, bilang bakal buka lowongan kerja minggu kemarin tapi kanyataan na bohong we, ayeuna malah tutup perusahaan jirrr lah kontol, bos najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Bacot ah si admin, katanya livestream jam 8 malam tapi kanyataan na telat sampe 3 jam, ayeuna malah cancel dei jirrr lah bangsat, streamer najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Anjir ngomong ge bohong, bilang concert ticket available tapi pas beli kanyataan na sold out, ayeuna malah narik harga 10x lipat jirrr lah tolol, event organizer najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR","Halahh bacot terus nih ojol, katanya udah otw 5 menit tapi kanyataan na masih di base, ayeuna malah cancel order dei jirrr lah kontol, driver najis SUNGUT SIA BAU CUBLUK ANYINGG. BUBARRR BUBARRRRR",hate speech
"Yakali ga syok ketemu lu bang, kek liat jurig kita bang liat orang ganteng","Astaga kaget pisan nempo maneh teh, siga ningali artis Korea urang teh ningali jalma ayu","Waduhhh shock banget ketemu elo sis, kayak liat model majalah kita mah liat cewe cantik","Yakali ga surprised ningali anjeun atuh, siga tempo selebgram urang mah tempo nu imut","Alamak kaget pisan papanggih jeung maneh, kawas ningali pangeran dongeng urang ningali nu geulis","Aduhhhh ga nyangka papanggih sareng anjeun, siga liat bintang film urang mah liat nu charming",not hate speech
USER Manguni emang si oramas koplok nu ngabantai umat islam di poso,Preman FPI mah emang si organisasi bajingan nu nyerang umat kristiani di ambon teh,Laskar Jihad téh memang kelompok setan nu ngabantai masarakat dayak di kalimantan,Banser NU mah si ormas bangsat nu nyiksa umat katolik di maluku são,Pemuda Pancasila téh emang organisasi iblis nu nganiaya komunitas tionghoa di medan,FBR mah si kelompok jahanam nu ngabantai warga buddhis di jakarta timur,hate speech
"emang sepertinya ditodong sama SM bajingan, puki, pukimak, kanjut","anjing banget tuh ojol, bangsat udah telat bayarnya kurang, tai kucing, kontol","brengsek emang guru itu, bajingan nilai gue jelek terus, puki, anjir bangke","kampret banget warung sebelah, bangsat jual mahal, tai, memek emang","setan amat driver taksi online, kontol udah lama nunggunya mahal, pukimak","babi emang tetangga depan, bangsat berisik terus malem-malem, anjing, tai",hate speech
"Emang yang namanya paylater pinjol apapun itu. Giliran telat mau berapa hari. DiSpam call, terror WA, SMS, bla bla bikin ketakutan ""bayar gak atau gak bayar skrg blokir slik OJK"".   Giliran dilunasi semua.. ditawari pinjaman baru 10-20 kali lipat. Kehed maneh anjing","Emang yang namanya ojol online tuh. Giliran orderan telat dikit aja udah komplain macam-macam. Spam chat, nelpon terus, bikin rusuh ""cancel order atuh kalau gak mau nunggu"". Giliran udah dateng teh.. minta rating bintang 5. Kehed maneh anjing","Itu mah yang namanya MLM network marketing. Giliran gak join program mereka langsung di-ghosting. Spam medsos, WA blast, ngajak terus ""gabung atuh sekarang limited slot"". Giliran udah masuk teh.. disuruh ngajak orang lain puluhan kali. Kehed maneh anjing","Emang sih yang namanya sales property gitu. Giliran gak tertarik beli rumahnya langsung kasar. Terror call, kirim brosur terus, maksa ""beli sekarang diskon terbatas"". Giliran udah beli teh.. nawarin unit lain yang lebih mahal. Kehed maneh anjing","Itu tuh yang namanya warung online delivery. Giliran pesan makanan telat dikit aja udah sewot. Spam notif, chat kasar, ancam ""bayar ongkir tambahan atau dibatalin"". Giliran udah sampai teh.. makanannya dingin dan zonk. Kehed maneh anjing","Emang yang namanya tukang service elektronik kayak gitu. Giliran barang rusak parah langsung bilang mahal. SMS terus, nelpon berkali-kali ""service sekarang atau makin rusak"". Giliran udah diservice teh.. rusak lagi dalam seminggu. Kehed maneh anjing",hate speech
"USER DASAR JURIG, SETAN, IBLIS, KUYANG PUASSS KAN LOOOOOOO RASAINNN","Dasar bangsat teu puguh, setan aing mah capek banget sama elu rasain tuh!","Anjing kunyuk memang bodor pisan, iblis lo udah kesel banget gue ama kelakuan elu!","Dasar sial teu bener, jurig banget sih lo bikin kesel orang trus rasain dong!","Bangke memang kurang ajar pisan, setan emang pantas lo dapet karma buruk gitu!","Kampret dasar teu puguh, iblis banget tingkah lo bikin gondok orang laen rasain!",hate speech
lg diem keingetan temen aing dibilang bisu sama dosen karena gabisa jawab… pa widdd ajigggg 😭😭😭,Lagi ngerjain tugas keingetan babaturan aing dimarahin bu guru gara-gara telat ngumpulin… astaga mah 😭😭😭,Pas lagi santai keingetan sobat aing dikasih nilai jelek sama pak guru karena ga belajar… aduh pisan euy 😭😭😭,Tadi diem-diem keingetan kawan aing diketawain pas presentasi karena nervous banget… kasihan pisan 😭😭😭,Lagi istirahat keingetan dulur aing dipanggil ke ruang BK gara-gara bolos… wah parah euy 😭😭😭,Pas lagi nonton keingetan babaturan aing diomelin ortu karena nilai rapor jelek… miris pisan atuh 😭😭😭,not hate speech
"Kalau pegasus market ada di real life, aing mau banget kerja sama jung-sajangnim dan jadi asmennya pak moon karena lawak bgt ide buat growth salesnya 😭👊","Kalau drakor Business Proposal jadi nyata, aing pengen pisan kerja di perusahaan food company teh, jadi staff marketing bareng CEO na yang lucu banget strateginya 😭👊","Andai aja webtoon True Beauty ada di dunia nyata, aing mau banget sekolah di SMA na Jukyung, jadi temen sekelas si Suho karena seru pisan kelakuannya 😭👊","Kalau cafe di anime kayak Working!! beneran ada, aing pengen banget jadi part-timer di sana, kerja bareng manager na yang kocak abis cara manage-nya 😭👊","Seandainya rumah sakit di Hospital Playlist itu real, aing mau pisan jadi intern di sana, bantuin dokter-dokter na yang asik banget cara bedah-nya 😭👊","Kalau gaming company di Start-Up ada beneran, aing pengen banget gabung jadi developer, kerja sama CEO muda na yang kreatif pisan ide-ide app-nya 😭👊",not hate speech
"USER USER USER Nah ini, mo dukun bayi, dukun urut sampe dukun jurig setan mrekayangan, mo ring 1 istana mo ring seher kek, klo gak bisa kasih togel 4d ya belum sakti lah...","Euy tah ieu mah, mo ahli IT, programmer sampe hacker cyber crime, mo di Silicon Valley mo di kampung kek, klo gak bisa bikin aplikasi viral ya belum jago lah...","Nah gini nih, mo chef restoran, tukang masak sampe food blogger kekinian, mo di hotel berbintang mo di warung pinggir jalan kek, klo gak bisa bikin rendang enak ya belum pro lah...","Aya deui ieu teh, mo dokter spesialis, paramedis sampe tabib kampung, mo di rumah sakit mewah mo di puskesmas kek, klo gak bisa nyembuhin flu biasa ya belum expert lah...","USER USER Gitu deh, mo mekanik bengkel, montir mobil sampe tukang ojek online, mo di dealer resmi mo di pinggir jalan kek, klo gak bisa benerin motor mogok ya belum skilled lah...","Kumaha atuh ieu, mo guru SD, dosen universitas sampe mentor bimbel, mo di sekolah elit mo di madrasah desa kek, klo gak bisa ngajarin anak baca ya belum qualified lah...",not hate speech
