kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER eh narkosuun kontol. maumu indonesia haris kerjasama sama negara mana?? apa salahnya indonesia kerjasama dengan china? perekonomiannya bagus. persyaratannya ga banyak kalau mau investasi. dasar pekok lu,"USER woi, narkosun kontol. maumu Indo kudu kerjo bareng karo negara endi sih?? opo salahé Indo kerja sama karo China? ekonomine apik bgt. syarat2-nya ga akeh kok nek arep investasi. dasar pekok kowe","USER eh, narkosuun anjr. maunya Indonesia harus kerjasama karo negara mana? kenopo lah Indonesia kerjasama karo China, lha ekonomine oke, syarate dikit2 wae nek mau investasi. dhasar gblk lu","USER cok, narkosun. opo sih maumu, Indonesia kudu join karo negara endi? ra ono salahé Indonesia kerja bareng Tiongkok, ekonomine mantep, persyaratane ora akèh nek arep nanem modal. ndlogok koe","USER heh narkosuun kontl, pengen Indonesia kerjasama sma negara mn? apa salahnya Indo kerjasama sm China, ekonomi-nya bagus kok. syaratnya gk byk kalo mo investasi. dhasar pekok asu","USER oi, narkosun tolol. Indonesia kudu kerjasama karo sopo? opo salahé RI kerjo bareng karo China, ekonomine apik, syarate ra kakean nek arep investasi. otakmu ndasmu, pekok!",hate speech
"USER Lambemu lamis USER ....  Semua orang pun tahu, bahwa elu cuma bela yang bayar elu... Dasar anak buah Hasto...!!! https://t.co/ShBMACikdp","USER Cangkemu lamis, USER... Kabeh wong yo wis ngerti kowe mung mbela sing mbayar kowe. Dasar anak buah Hasto!!","USER Lambe-mu lamis bgt, USER... Semua org jg tau lu cuman bela yg bayar lu doang. Emang anak buah Hasto kan?!!","USER Omonganmu lamis, cuk. Kabeh wong wis paham, elu tuh cuma mbela sing ngupahi elu... dasar kaki tangané Hasto! https://t.co/ShBMACikdp","USER Lambe mu lamis pol, USER. Sakjane kabeh wong wes ngerti: lo cuma ngebela yg ngasih duit ke lo. Dasar orang suruhnya Hasto!!!","USER Cangkeme lamis tenan, USER... Semua org pun udh paham, elu cmn bela yg bayar elu; dasar anak buahnya Hasto, woy!!1!",hate speech
USER Ngomong sampai mencos lambemu tetep ae kui sing d tembak wedok bawa bendera putih. Dasar ogeb,"USER Ngomong smpe mencos lmbmu, tetep wae kui sing dtembak wedok nggowo gndra putih. Dasar ogeb","USER Bacot smp bibirmu mencos, tetep aja yg ditembak itu wedok bawa bendera putih. Dasar gblk","USER Omongmu smpek mencos, lambemu piye wae tetep tok kui sing ketembak, wedok nggawa gendera putih. Ogeb pol!","USER Cangkemmu ngoceh nganti mencos, masih aja sing di-tembak kuwi cewek nggawa bndra putih. Dasar tolol","USER Ngomong tekan mencos, lambemu ttp ae sing kena ditembak ya kuwi wedok nggowo bendera pth. Ogeb bgt",hate speech
"USER Dasar pekok, cuman dapat 16% lowbat, tidak menang di satu propinsipun, masih ngeyel. 😂😂 https://t.co/cLCZMwTWDY","USER Dasar pekok, cmn dpt 16% lowbat, ora menang sak provinsi wae, isih ngeyel tok. 😂😂","USER Pekok tenan, cuma 16% lowbatt, ra menang neng sak provinsi wae, kok yo msh ngeyel. anjr 😂 https://t.co/cLCZMwTWDY","USER Kowe pekok, dptnya 16% doang, batre lowbat, ora menang ing 1 provinsi wae, tetep ngeyel. wkwk","USER Dasar pekok, hasilmu 16% tok, lowbat terus, sakprovinsi pun ora menang, masih aja ngeyel. 😂","USER Pekok pol, 16% thok, lowbat mulu, ora ono siji provinsi sing kowe menang, msh ae ngeyel. 😭😂",hate speech
"USER Plg disogok cuan panitianya. Gpp dek lu ttp pemenangnya tenang j d buktinya jg, panitia j yg picek mtanya.","USER paling disogok duwit panitiane. Ra popo, dik, kowe tetep juarane, santuy wae, buktine yo ngono, sing panitia kuwi matane picek.","USER plg di-sogok cuan sm panitia-nya. Gpp dek, lu ttp pemenangny, tenang aj dlu, buktinya jg ada, panitia doang yg pcek mta-nya.","USER kuwi plg disogok arto karo panitia. Ora popo, dik, kowe ttp pemenang-e, tenang ae, buktine wis cetho, panitia-ne matane picek.","USER kek disogok duit panitia-e. Ra usah risau, dik, kowe tetep menang, tenang dhisik, buktine jelas, sing panitia kae picek matane.","USER plg disgok duit sm pnitia. Gpp, dik, kowe ttp juara, tenang d, buktine yo ono, pnitia j yg pcek mta.",hate speech
"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur, malah di omong di sini. 😩 Asu asu. Nambah usia gua mek. Si anying, jangan di sini asu. ️️","USER LOUIS. Kok malah diomong nang kene, si bajigur. 😩 asu asu. Nambah umurku wae. Si anying, ojo ning kene, asu.","USER 𝐋𝐎𝐔𝐈𝐒 — si bajigur, kenapa dibahas d sni sih. 😩 anjr asu. Umurku nambah tok, meh piye. Anying, jgn d sini ya, asu.","USER Louis, ngapa kowe omong-omong kene? 😩 asuu asuu. Nambah usia gua doang, ra ono guna. Si anying, ojo kene lah, asu.","USER LOUIS. Yaelah, kok diomongin di sini woi, bajigur. 😩 asw asw. Umurku nambah wae, wis. Anying, pls jgn d sni, asu.","USER 𝐋𝐎𝐔𝐈𝐒 — lha kok malah dibahas ning s1n1. 😩 asu x2. Nambah umur doang gue, wes ngene wae. Anying, jgn di sni dong, asu.",not hate speech
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","gue emng ra perlu baik2 sm fandom ini, wong2e podo gemblung. baik ina maupun inter gemblung kabeh","gw emg kudu ora usah berbaik hati karo fandom iki, wong-wonge pada edan. ga ina ga inter, tetep gemblung kabeh","gua sbnrnya gk perlu baik ke nih fandom, wong2e gemblg bgt. ina/inter podo2 gemblung kabeh","gw bener2 ra kepengin berbaik hati ke fandom satu iki, orang2nya yo gemblung. ora peduli ina apa inter, kabeh gemblung","gue emg kudu ga usah baik2an ama fandom ini, wong2ne pada ndlogok pisan. mau ina ato inter, gemblung kabeh",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Emg jancok, kok bisa2nya wongmu dhewe mbok etrek2 kyk gini.","Jancuk tenan, iso isone kowe ngetreki wongmu dewe ngene iki, cok.","Anjr jancok, bisa-bisanya orangmu sendiri kowe etrek2in kek gini.","Jncok, piye to kok wongmu dhewe mbok etrek-etrekan gini yaa.","Memang jancok, yo iso yo kowe ngetreki wong-mu dewe, kyk ngenean bgt.",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","USER Agama koyo candu, efeké gawe wong lali diri. Diwenehi saran ben urip sehat malah nesu2 & nuduh penistaan, Pe Ka i, dlsb. Padahal “obat” candu kuwi akeh & gampang ditemokké, koyo seni swara, seni tari, dll. Candu emg nggawe wong bingung, linglung, gemblung 😂","USER Agama tuh sprti candu, efeknya bikin ora eling. Dikasih saran biar hidup sehat eh malah marah2 trs nuduh penistaan, P K I, dll. Padahal obat candu itu akeh bgt & gampang dicari, koyo seni suara, seni tari, dsb. Candu emg gawe wong keblinger, linglung, gemblung 😅","USER Agomo kuwi koyo opium, dampaké ndadekké lali-diri. Wis diwenehi saran supoyo urip sehat, kok yo nesu2 lan nuduh penistaan, PeKaI, lsp. Padahal tamba kanggo “candu” kuwi akeh lan gampang digoleki: seni swara, seni tari, dll. Candu emang nggawe wong mumet, linglung, gemblung :)","USER Menurutku agama itu kyk candu; efeknya sampai lupa diri. Dpt saran buat hidup sehat malah ngamuk2, nuduh penistaan, P.K.I., dsb. Padahal obat candu iku akeh + gampang ketemu, contone seni swara, seni tari, dll. Candu emg nggawe wong bingung, linglung, gemblung wkwk 🤭","USER Agama kyi candu, efeké marai wong ora waras sakwetara. Dikasih saran ben urip sehat, kok malah nesu2 & nuduh penistaan/PKI, dll. Padahal obate candu akeh tenan lan gampang goleké: seni suara, seni tari, dll. Candu emg nggawe wong keblinger, linglung, gemblung 😜 https://t.co/Q0X9nMCfqh",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,"pgn nikahin yg spek gini, tp kelakuan kalian para boyo koyo asu kirik, dog bgt","Pengin nikahi sing spekne ngene, ning polahmu kowe2 kuwi boyo, koyo asu kirik dog","Pngn nikah yg spek kyk gini tpi kelakuan sampeyan2 iki boyo, koyo asu kirik, dog","Pengen gawe bojo sing spek ngene, tpi tingkahmu pd boyo, kaya asu kirik, dogg","Mau nikahin yg spek bgni, tp lakumu kuwi kaya boyo, asu kirik bner2, dog",hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Dia ngetik gini di qrt tweet yg nunjukin data, lo kira prediksi dpt data soko endi? lambe mu!","Di qrt tweet sing nuduhake data, dia ngetik kyk gitu; elu pikir prediksi ngambil data saka ngendi? cangkemmu?","Dia ngetik gtu di qrt, tweetnya udh nampilin data, lu mikir prediksi dpt data seko endi? lambemu lah.","Dia ngetik bginian di qrt tweet yg jelas2 nampilno data, lo kira prediksi ambil data saking endi? cangkemmu, anjr.","Ning qrt tweet sing wis nunjukke data, dia ngetik kyk gini; lu pikir prediksi entuk data soko ngendi? lambe-mu oi.",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,"USER Luwih kenthel rasane kalo ngomong 'bangsat', apalagi 'asyuu' 😭 klo 'jancok' aku jarang buat misuh 😭 soale kalo manggil besti gue pke 'cok'","USER Luwih kenthel yo nek ngucap bangsat, utamane asuuu 😭 nek 'jancok' aku ra biyasa gae misuh 😭 soale nek nyebut besti tak panggil 'cok'","USER Lebih kental bgt ya, nek bilang 'bangsat' malah greget; 'asyuu' tuh nyelekit 😭 'jancok' aku gk biasa gawe misuh 😭 krn klo nyeluk besti emg 'cok'","USER Kenthel vibes-e koyo luwih mantul kalo pake 'bangsat', utowo 'asyuu' 😭 'jancok' mah aku ora umum kanggo misuh 😭 soale pas nyeluk besti biasane tak sebut 'cok'","USER Lebih nancep sih kalo misuh 'bangsat', apalagi 'asyuu' 😭 kalo 'jancok' nih gue kga biasa 😭 soalnya klo nyebut besti aku emg pke 'cok'",not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭","Dasar goblog bgt, jgn sampe gosong. Eh malah ditinggal nggarap gawean 😭😭","Dasar pekok tenan, ojo nganti gosong. Kok mlh ditinggal nggarap gawean 😭","Pekok + gblk, jagani kuwi ojo smpe gosong. Malah dtinggal ngerjain kerjaan 😭","Gblk pekokmu, jaga wae, jgn ampe gosong. Lah kok malah ditinggal garap gawean 😩","Dasar bego pekok, kudu dijaga ojo nganti gosong. Malah koq ditinggal ngurus gawean 😭😭",hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,"Jancok hp kentang emg, masalahé nek memori kebak yo ke-reset mulu 😭😭","anjr cok, hape kentang bgt; problemnya klo memori full ya kresettt 😭","Cok, iki hpku kentang tenan; nek memo wes kebak yo langsung ke-riset wae 😩","Jncok, dasar hp kentang; sakjane yen memori penuh yo auto reset, kesel aku 😭","Cok woy, hp kentang parah; masalah e, kalo memori kebak ya ke reset aja trs 😭😭",not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,"Nek aku dadi Yuuji, wis tak kandani Mahito: asu kowe, kntl, bngst, ngentoottt!","Gue klo jd Yuuji udh blg ke mahito: anjng kowe, k0nt0l, bngsat, ngentoddd.","Koyok aku dadi Yuji, wes tak omongi mahito: asu kowe, kntl lo, bngst, ngentooott.","Aku nek dadi Yuji, ra mikir: tak maki mahito, anjr lo, kntl, bngsat, ngent0t!!!","Gw kalo jadi Yuuji udh tak omongi Mahito: asu kowe, anjng lu, knt0l, bngstt, ngent0ttt!",hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,"USER USER USER USER USER USER Ada sing ngetut2, sing mecla-mencle, cangkemé yo isoh muni, ndro 🤣 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Ada yg ngikut2, sing plin2an mecla-mencle, cangkemu pun jg ada, ndro anjr 😂 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Sing ngetut ana, sing mecla mencle yo ono, mulutmu alias cangkemu tetep ngoceh, ndro wkwk 🤭 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Ada yang ngekor, seng mecla-mencle uga ono, cangkemu ya rame tok, ndro 😏 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Yg ngetut2 iku ana, sing plin-plan yo ana, cangkemmu tetep jeplas2, ndro gblk 🤣 https://t.co/NkDWwQ2axt",hate speech
USER Yup kalo gemblung tuh gila,"USER Yoo, nek gemblung yo edan lho","USER yap, klo gmblung ya gile sih","USER iyaa, kalo smpe gemblung mah ya edan","USER lhoo, nek gemblung tuh ya edan, rek","USER yup, kalo wis gemblung ya gila bgt",not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,"tolong infoin maneh trip ngene iki, meski munggah-mudune macet parah bgt, jancuk https://t.co/AOFUNci85s","Infone diulang yo rek, trip koyo ngene iki walau naik-turune macet pol, jancokkk","Infoin lg trip kyk gini ya, senajan munggah-mudun e macet bgt cok https://t.co/AOFUNci85s","Kabari maneh soal trip iki dong, meskipun naik-turuné macet parahh, jan cuk","Rek, ngandani maning trip model ngene, walopun naik turunnya macet puoll, jancoek",not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","Bayangin tdi udh ngerjain 65 soal, trs drmh lanjut 25, gendheng tenan, total Sejarah dina iki 90 soal, ra ngotak pisan.","Tadi wes kelarin 65 soal, trus neng omah nambah 25, gendeng, total sjrh hari ini 90 soal, ngotak dkit lah.","Td udah ngerjain 65 soal, trs di rumah lanjut 25, anjr gendheng, total Sejarah hr ini 90 soal, ra ngotak.","TDI SUDAH 65 SOAL, TRS NENG OMAH TAMBAH 25, GENDHENG POL, TOTAL SEJARAH DINO IKI 90 SOAL, NGOTAK SITHIK OI.","Barusan tdi kelar 65 soal, trus di rmh tambah 25, gendeng tenan, total sejarh dino iki 90 soal, ora ngotak blas.",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","eh alah, join via web ra iso cek usn, jd mung nyandhing total stream; nek nambah yo aman. Saiki loro-lorone kok ora iso, aku kudu piyeeeee. User andro nek join liwat apk, misal wis off air tetep neng ch sing ditempatno, ora bakal kelempar otomatis, kudu mindahno manual 😭😭☝","eh telek, join lewat web gbs cek usn, jd cm ngandel total stream; kalo naik brti aman. Skg dua2e kaga kepake, aku kudu piyeee. Pengguna Android join dr apk, msl udh off air ttp di ch tempat’e, ga bakal kelempar auto, kudu mindahin dewe 😭😭☝","eh woi, mlebu via web gak iso cek uname, jd cuma berpegang sm total strm; nek munggah brrti aman. Tapi iki 2-2e ora jln, aku bingung piye. User andro mlebu lewat apk, yen wis off-air tetep nang channel sing ditempati, ora auto kelempar, kudu geser manual 😭😭☝","eh, masuk web ga bisa cek usn, jd hanya ngandelin total stream; klo naik brrti aman. Lah iki kok loro2e tetep ga bisa, aku kudu piyeeee. User andro kalo join dr apk, misal udah off air tetep neng ch sing dipasangin, ga bakal kelempar otomatis, kudu mindahno manual dewe 😭😭☝","eh anjr, via web gk bisa cek usn, jd cmn pegangan ke total strm; kalo naik brrt aman, tp skrg 2 2 nya pada gk bisa. Aku gudu pieeeee. User andro join dr apk, msal udh offair tetep di ch yg ditempatin, ga auto kelempar, mesti mindahin manual 😭😭☝",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,"Becky ga pernah pura2 jadi queer; paling ora Becky ora tau ngenyek lesbi, ora kyk Freen. Bkn lesbi kok guyonin soal lesbian. Dasar artis pekok 🤡","becky gk prnh pura2 dadi queer. setidaknya becky ra tau ngejek2 lesbi, ra koyo freen. bkn lesbi kok malah becandain ttg lesbian. dhasar artis pekokkk 🤡","Becky nggk pernah pura2 mjd queer, lan minimal Becky ora ngenyek lesbian, ora koyo Freen. Bukan lesbi kok doyan guyon2 soal lesbi. Artis pekok tenan 🤡","Becky ora nate pura2 dadi queer. Sakjane, Becky ora tau ngenyek2 lesbi, ora koyo Freen. Dudu lesbi kok yo ngguyoni bab lesbian. Dasar artis pekok, memalukan bgt 🤡","becky ga prnh pura2 jd queer; trus becky yo ora ngenyek lesby, ora kyk freen. bukan lesbi kok ngebuat2 candaan soal lesbian, lha piye. artis pekok wae 🤡",hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","Sing gawe sak karepmu kuwi sopo, JANCOK?! Wis tak kandani iki pisanan gae, durung paham tenan masiiih, lha kok isih bae dibilang main sak karepmu... dasar asu!!!","Yang bikin sesuka ati tuh sopo sih, anjr jancok!!! Kan udh dibilang baru pertama kali, blm paham2 bgt masiiih, lha kok malah dibilang main sak karepmu.. dasar gblk!","Iki sing nglakoni sak karepe dewe kuwi sapa, jancuk?! Kan uda dibilang baru pertama buat, blm ngerti akeh masiiih, kok yo isih dibilang main semaunya, raimu! dasar kampret!!!","YG BUAT suka2 ati ITU SIAPA, cuk?! Udah gw bilang ini pertama kali buat, blom bgitu paham masiii, lho kok tetep dibilang main sak karepmu.. dasar ndasmu!!!","SING GAWE SAK KAREPMU KUWI SAPA, JANCOK?!! Wes tak omongi iki baru pisan, durung paham bnr2 masii, lah malah diomongi main sesuka ati... dasar gblk asu!!!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Wes esuk rapat, titipan saka taksi durung teko, trus gk bsa turu, eh asu lah","Udah ya rapat pagi, titipan dari taksi blm nyampe, terus ora iso tidur, anjr asu","Rapat pagi udh, titipan soko taksi durung teka, aku gk iso turu, lho asu lah","Wis rapat esuk yo, kiriman dr taxi blm dateng, trus ra iso turu, asu tenan","Udah lah rapat pagi, paket via taksi durung tekan, kok ga iso tidur, asu woi",not hate speech
"USER Berarti ras eropa itu memang parasit. Dia datang dan memusnahkan penduduk aslinya. Dari semua ini musuh bersama kita sama yaitu Zionis, Mamarica, dan Silit Global","USER Brti ras Eropa kuwi pancen parasit bgt. Dheweke teka trus mbasmi wong asli kono. Mungsuh bareng kita tetep Zionis, Mamarica, lan Silit Global","USER Jadi, bangsa Eropa itu emng kyk parasit. Dia dtg n ngancurin penduduk asli. Musuh bebarengan kita isih podo: Zionis, Mamarica, karo Silit Global","USER Maksude, ras Eropa kui parasit, yo. Wong kae teko terus ngapusaké penduduk aslié. Saka iki kabeh, mungsuh bersama kita ya Zionis, Mamarica, lan Silit Global","USER Intinya ras eropa mmg parasit. Dia dateng trs mbasmi pnddk pribumi. Dari smua iki, mungsuh bareng kita ttp Zionis, Mamarica, & Silit Global","USER Ras Eropa tuh parasit, rek. Dheweké mlebu trus melenyapkan wong asli kono. Pokoké musuh bareng kita tetep: Zionis, Mamarica, lan Silit Global",hate speech
