kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER eh narkosuun kontol. maumu indonesia haris kerjasama sama negara mana?? apa salahnya indonesia kerjasama dengan china? perekonomiannya bagus. persyaratannya ga banyak kalau mau investasi. dasar pekok lu,"USER, kok ra iso mikir sing bener to, kontol? Bahas tiket konser wae wis jelas, lu tetep ngotot, dasar pekok.","Eh USER, kontol, ribut soal driver ojol telat 5 menit kuwi ngapa? Macet yo macet, ora ngerti tah kowe, pekok.","USER, kontol, kowe ndableg soal sampah neng kos; wis dibilangi sorting, kok isih dicampur kabeh, pekok tenan.","Hei USER, kontol, masak mi instan wae gagal kok isoh-isoh ngecap chef profesional; ojo gaya, dasar pekok.","USER, kontol, ngapain ngadu domba fans K-pop karo band lokal? Musik yo selera, ra kudu ribut, pekok.",hate speech
"USER Lambemu lamis USER ....  Semua orang pun tahu, bahwa elu cuma bela yang bayar elu... Dasar anak buah Hasto...!!! https://t.co/ShBMACikdp","Lambemu lamis, rek; wong kabeh yo ngerti elu cuma muji skincare sing mbayar elu... Dasar kacung agency endorse!","Raimu lamis tenan, koen sok netral tapi belani klub bal-balan sing ngegaji koen... Dasar corong manajemen!","Mulutmu lamis, cah; kabeh uwong wis paham lu cuma bela vendor gadget sing nyponsorin lu... Dasar anak buah brand!","Lambemu lamis, kok koar-koar soal fairness? Wong kampus wae ngerti kowe belani peserta lomba sing ngasih amplopmu... Dasar penjilat event!","Raimu lamis pol, elo di podcast cuma angkat narasumber sing sponsorin elo... Dasar kacung produser bayaran!",hate speech
USER Ngomong sampai mencos lambemu tetep ae kui sing d tembak wedok bawa bendera putih. Dasar ogeb,"Kowe ngoceh sak pol-polane sampek kering cangkemu, tetep wae VAR sing bener anulir gol kuwi. Dasar ogeb","Ceritamu dawa koyok kreta, barangmu jelas KW kok isih ngotot bilang ori, ra isin ta? Dasar goblok","Nglantur wae neng rapat RT, soal sampah wae ora mudheng, tapi sok nasihati wong. Dasar tolol","Nyetirmu amburadul, wis diklakson ora paham, ngono kok isih nyalahke polisi. Dasar oon","Livemu ngelag terus, ra iso setting bener kok malah misuh nyalahke ISP, mikir sik. Dasar bego",hate speech
"USER Dasar pekok, cuman dapat 16% lowbat, tidak menang di satu propinsipun, masih ngeyel. 😂😂 https://t.co/cLCZMwTWDY","USER Dasar goblok, push rank-mu winrate 16% ae, ra menang sak match wae, isih ngotot sok pro. 😂","Sampeyan ki pekok tenan, jualan online rating 1,6 bintang, ora payu sak transaksi wae, kok isih ngeyel nyalahke pembeli. 🙄","Iki wong ndlogok, audisi nyanyi durung rampung wis disuruh turun, ora menang panggung siji, isih alasan “mental lowbat”. 🤡","Kowe ki tolol, tim bal-balanmu shot on target 0, ora iso menang siji wae, malah terus nyalahke wasit. 😂","Wong iki oon, startup-mu cuma punya 16 user aktif, ora ana investor sing gelem, tapi tetep kemaki sok visioner. 😹",hate speech
"USER Plg disogok cuan panitianya. Gpp dek lu ttp pemenangnya tenang j d buktinya jg, panitia j yg picek mtanya.","USER Turnamen ML kuwi kok iso sing juara koncone panitia, ra kaget sih, juri e disuap cuan. Santai wae, dek, kowe tetep pantes menang, matane panitia kuwi picek blas.","Pengumuman beasiswa iki lucu, bros, panitianya ketok disogok duit, sing lolos malah anak titipan. Gpp yo, dek, bukti mu wis jelas, nanging matane panitia kae picek kabeh.","Giveaway toko online ku kok aneh, admin e ngunu-ngunu, disogok cuan terus milih akun fake. Tenang wae, dek, kowe sing valid, tapi panitia iki matane picek ra weruh buktine.","Lelang proyek desa kae wis diatur, rek, panitia pancen doyan amplop. Ojo kuatir, dek, proposalmu rapi, ning matane panitia picek, pura-pura ora weruh.","Audisi nyanyi TV mau kacau, juri-panitia padha kebeli cuan, sing suarane standard kok diloloske. Yo wis, dek, koe tetep juarane atiku, nanging panitia kuwi picek matane.",hate speech
"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur, malah di omong di sini. 😩 Asu asu. Nambah usia gua mek. Si anying, jangan di sini asu. ️️","Admin wifi, bajigur, kok maintenance pas aku meeting. 😩 Asu asu. Sinyal nambah mumetku, mek. Anying, ojo saiki, asu.","Server game iki bajigur, lagnya parah tenan. Asu asu. Rankku ambruk, tambah kesel aku, cuk. Anying, restart wae, ojo ngadat terus, asu.","Macet iki, bajigur, kok kabeh pada nyelip. Asu asu. Nambah uban aku, rek. Anying, ojo ngerem mendadak neng kene, asu.","Printer kantor bajigur, malah paper jam maneh. Asu asu. Deadline nambah sesek napas aku, mek. Anying, ojo rewel kowe, asu.","Grup WA iki bajigur, kok spam VN sak wancine. Asu asu. Sirahku wis mumet, coy. Anying, kirim teks wae, ojo ngene, asu.",not hate speech
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","Gw kesel banget sm admin grup marketplace itu, wong-wonge pada gemblung, aturan sederhana wae ra paham.","Komentator bola neng kafe kuwi ndlogok kabeh, omongane ngawur, ra iso mbedain fakta karo gosip.","Tim support aplikasi iki kok gemblung pol, tiket dilaporno malah diulur-ulur, solusi ora metu-metune.","Panitia lomba 17an RT sebelah yo gemblung, jadwal gonta-ganti, wong sing melu dadi bingung kabeh.","Anak-anak komunitas sepeda iki gemblung tenan, riding bareng tapi aturane dewe-dewe, ra mikir safety blas.",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Jancok tenan, main rank kok kowe malah AFK, ra iso mikir ta, ngisin-ngisini tim wae.","Jancok, kurirmu iki kok ngapusi, paketku dibaleni alasan mulu, kerja opo dolanan, asu kowe.","Jancok, laporan kantor kok kaya sampah ngono, kowe nggarap opo turu, tolol tenan.","Jancok, admin komunitasmu kok baperan, kritik sithik wae dihapus, kowe ra jelas blas, ndasmu.","Jancok, sopir parkir nutup gang seenake dewe, kowe ki ora duwe otak ta, nyusahke warga kabeh.",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","Drakor maraton kuwi spt candu sing nggawe wong lali turu; diwenehi saran turu cukup lan ngaso malah nesu2 & nuduh anti-fandom, nyinyir, dlsb; padahal “obat” candu iki akeh lan gampang ditemokke spt maca buku, olahraga ringan, dll; candu pancen nggawe uwong bingung, linglung, gemblung ☺😂😘","Trading kripto tanpa kontrol kuwi koyo candu; dikandhani nabung waras lan paham risiko malah ngamuk2 & nuduh FUD, anti-kemajuan, dlsb; padahal alternatif sehat akeh spt reksa dana, usaha nyata, dll; candu emg nggawe pikiran keblinger lan linglung 😅😂","Trend detox-teh kurus kuwi spt candu, rek; diajak mangan seimbang lan konsultasi dhokter malah nesu2 & nuduh body-shaming, haters, dlsb; padahal cara sehat akeh spt masak dewe, mlaku-mlaku, dll; candu yo nggawe wong mumet, linglung, gemblung 🤭😂","Fanwar bal-balan ing TL kuwi koyo candu nganti ora eling urusan omah; diwenehi saran nonton santai lan ojo baper malah marah2 & nuduh anti-klub, haters, dlsb; padahal hiburan liya akeh spt ngopi bareng, dolan alam, dll; candu pancen nggawe uwong bingung lan gemblung 😆","Ngoyak teori konspirasi terus-terusan kuwi spt candu, kowe paham ora; dikasih data ilmiah malah nesu2 & nuduh antek elit, korban brainwash, dlsb; padahal kegiatan waras akeh spt sinau, hobi seni, dll; candu emang nggawe wong linglung, keblinger, gemblung ☺😂",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,"Ngaku CS pro, tapi kerjomu kowe-kowe iki koyo asu kirik dog, jan nggatheli.","Main rank bareng kok feed terus, kalian iki tingkahé koyo boyo, ra mutu blas, dasar asu kirik dog.","Driver ojol sok ngebut, cara nyopirmu koyo asu kirik, ora nduwé tatakrama blas, boyo tenan.","Proyek kelompok kok malah debat ora jelas, sak timmu iki koyo gerombolan asu kirik, omdo tok.","Toko online janji manis, tapi pelayanané kowe kabeh koyo boyo, laku polahmu asu kirik dog, males tak baleni pesen.",hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Di grup game malah sok pinter prediksi meta tanpa maca patch note, kowe mikir info-ne teko soko ngendi? saka lambe-mu?","Pas rapat kampus, kowe njeplak angka riset sak karepmu, lu kira datane muncul dewe? ndasmu!","Di live bola, kamu koar-koar statistik ngawur, menurutmu nomer kuwi metu soko ngendi? cangkemu?","Di kolom review marketplace, lu nuduh seller nipu tanpa bukti, mikir bukti-ne soko ngendi? saka lambe mu doang?","Ing grup WA keluarga, kowe sebar kabar obat ajaib sak karepmu, pikir sumber-e teko ngendi? cangkemu tok?",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,"Nonton final bal-balan bareng konco, gol menit akhir gagal mlebu, bangsat jancok rasane nyesek, tapi aku yo isih guyon karo besti, cok.","Mi pedes level 10 iki kenthel pol sambel-e, asu panas-e nganti kringet deres, jancok pedes-e nyelusup tapi tetep tak gas terus, cok.","Streaming konser kok buffering terus, bangsat sinyal-e ngadat, jancok kesel ra karuan nanging yo wis tak tinggal ngopi wae, cok.","Alarm ora muni, telat mlebu kampus, asu ketinggalan presensi meneh, jancok tapi yo ra usah baper, tak anggep lucu-lucuan, cok.","Paket preorderku mundur meneh, bangsat jadwal-e diundur, jancok ngenteni sak lawase nanging aku isih santuy karo konco, cok.",not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭","Dasar pekok bin goblok, nyetir kok nyalip ngawur nang tikungan. Meh ndadekno ciloko wong liya, kowe mikir ra?! 😡","Hei pekok goblok, main ranked kok malah AFK terus. Wes tak ping, tetep ngilang, tim dadi ambyar ra karuan!","Dasar pekok, goblok pol, laporan bulanan kok yo diupload kosong. Wes tak kandani formaté, kok ra iso nurut?!","Pekok bin goblok, ngurusi kucing wae ra iso, pakané entek kok malah scrolling wae. Opo kowe ora nduwe ati, hah?","Goblok tenan kowe, meeting penting jam 9 kok tekane meh dhuhur. Alasanmu ngapusi terus, isin ra, ndasmu!",hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,"Jancok, Wi-Fi iki emng rewel, pas meeting online kok yo disconnect mulu, rekamane ora kesimpen 😭😭","Jancok, rice cookerku iki ra jelas, nasine separo mentah separo gosong, wes tak tungguin tetep wae ngaco 😭😭😭","Jancok, sepeda motorku baru dicuci kok langsung mogok, oli bocor nang dalan, repot tenan iki cuk 😭","Jancok, aplikasi bank e pas butuh malah maintenance, transfer ga iso kebayar, ra ngono waktune cok 😭😭","Jancok, konsol gameku update malah error, save-an ilang kabeh, ra ono backup, kesel pol aku 😭😭😭",not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,"Nek aku dadi kapten tim ML, wis tak tulis neng chat: lu feeder, anjing lo, kontol, bangsat, ngentot!","Kowe influencer crypto omong kosong, ra iso mikir jernih, anjing lu, kontol, bangsat, ngentottt!","Sopir angkot sing nyalip sembarangan kuwi, pengin tak omongi langsung: anjing lo, kontol, bangsat, ngentot, ndasmu!","Yen aku dadi admin server Discord, tak kick kowe sakcepete terus tak cela: anjing lu, kontol, bangsat, ngentot!","Tuku barang neng marketplace malah zonk, penjual iki kowe ya, anjing lo, kontol, bangsat, ngentot, ra nduwe malu!",hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,"Live game-mu sok jago, tapi omonganmu mecla-mencle, cangkemu ora sinkron karo tindakanmu, ndro 🤣","Ngomong review kopi bar iki tadi manis, terus dibilang pahit, cangkeme koyo tong kosong muni wae, rek.","Rapat online kok janji rampung dina iki, ujug-ujug alasan maneh; ucapane mecla-mencle ra karuan, cangkemu ngalah-ngalahi MC, ndro.","Di parkiran kowe sok atur-atur wong, tapi cangkemu dhewe plin-plan; ndasmu piye to, ora isin?","Status medsosmu gonta-ganti pendapat, cangkeme ora konsisten blas, mung pamer doang kowe, ndro 😏",hate speech
USER Yup kalo gemblung tuh gila,"USER Lah ending drakor kuwi gemblung, twist-e gila pol nganti aku bengong.","USER Cuacane saiki gemblung, sedelok panas sedelok udan, gila ora jelas blas.","USER Jadwal kampus kok gemblung, kelas pindah-pindah wae, gila nganti kudu mburu info terus.","USER Printer-e gemblung, kertas macet wae, gila nganti kudu tak restart kaping piro.","USER Promo toko online iki gemblung, diskon gila nanging syarate ruwet tenan.",not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,"kabari maneh dong soal konser minggu ngarep, sanajan antrene ruwet lan gate-nya sempit pol, jancok","update meneh yo promo kuliner nang mall, walaupun parkirane sesek lan keluar-masuk ribet tenan, jancok","tolong share info jadwal kereta, senajan delay mulu lan perone kebak wong, jancok","kabarno kelas online iki nek ana rekaman, padahal sinyal ngelag terus lan platforme rewel, jancok","info meneh dong rute gowes anyar, walaupun tanjakane abot lan jalane mblusuk-mblusuk, jancok",not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","Bayangno, dari subuh numpak 4 angkot transit 3 kali, tekan omah isih kudu mlaku 2 km, edan po ra, jadwal transport kok ora ngotak blas.","Sak dina iki masak 3 lauk, nyapu ngepel kaping pindho, terus nyuci piring segunung, kok yo edan tenan, urusan omah iki ngotak ra sih.","Latihan bar iki squats 120 rep, lanjut skipping 300, bali tetep plank 5 menit, ra ketulungan edan, program PT iki ngotak dikit lah.","Seharian ngedit video, render 6 kali, crash 3 kali, file malah korup, sumpah iki software ra nggenah, ngotak dikit o.","Grinding game sak dina, ngebantai 200 mob, kelar 7 dungeon tetep ora drop, anjir RNG iki edan, ngotak ra iki.",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","eh telek portal KRS via web ra iso cek NIM, dadi mung ndelok total SKS; nek nambah yo aman, tapi iki loro-lorone ora iso, aku kudu pieeeee, kelas sing off tetep nang jadwal ora kelempar otomatis, kudu mindahke dewe 😭😭☝","eh telek tracking toko online lewat web gak iso cek resi, jadi cuma ngandel total paket; kalo nambah berarti aman, lah iki 2-2ne ora jalan, aku kudu piyeeeee, barang ke-scan off hub ttp kebendel nang gudang salah, ora auto dialihke, kudu tak urus manual 😭😭☝","eh telek aplikasi bank via web gabisa cek ID rekening, dadi mung ngira-ngira total saldo; nek munggah yo aman, saiki loro-lorone malah error, aku kudu piyeeeee, transaksi off time tetep nyangkut nang pending, ora auto dipush, kudu tak pindahke manual 😭😭☝","eh telek booking KRL lewat web ra iso cek ID akun, mung mantau total kursi; nek naik yo aman, tapi iki loro-lorone mandek, aku kudu piyeeeee, tiket jam off tetep kejiret nang gerbong salah, ora auto diatur ulang, kudu mindhah manual 😭😭☝","eh telek jadwal gym via web gak iso cek ID member, dadi cuma ngitung sisa slot; nek nambah yo aman, lah kok loro-lorone kaga bisa, aku kudu pieeeee, kelas sing off tetep nang room kuwi, ora auto dipindah, kudu mindah dewe 😭😭☝",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,"Si Vino gak pernah pura-pura suka sambelmu, lan minimal dia ora pernah ngejek pelanggan, gak kayak admin toko iki; bukan chef kok sok ngatur rasa. Dasar admin pekok 🤡","Raka ora tau pura-pura jago main ML, lan seenggaknya dia ora tau ngerendahin viewer; beda karo streamer iku. Bukan pro kok ngatur meta, dasar streamer pekok 🤡","Kaptenmu ra tau pura-pura cedera, lan minimal ora tau misuh-misuh ke suporter, gak koyo manajer kuwi. Bukan pemain kok sok ngajari, dasar manajer pekok 🤡","Mbak HR ora tau pura-pura ngerti coding, lan setidaknya ora tau nylekit ke anak magang; gak koyo bosmu. Bukan engineer kok pamer sok pinter, dasar bos pekok 🤡","Mas kurir ra tau pura-pura on the way padahal durung metu, lan minimal ora nyindir customer, ora koyo si seller kuwi. Bukan CS kok gaya ngatur, dasar seller pekok 🤡",hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","Sopo sing sok pinter ngatur, jancok? Aku lagi sinau hero anyar, durung paham pol, kok kowe bacot ngunu. Ra gelem ngerteni, dasar asu!","Sing parkir sak karepmu sopo, JANCOK?! Jalan iki dudu dalan bapakmu, aku wis ngenteni suwiii kok isih wae ngatur kaya raja. Dasar ndasmu!","Kowe kira gampang ta, cok? Iki sepisan aku presentasi, durung paham kabeh, kok malah koar-koar nyuruh sesuai karepmu. Jancok, dasar kampret!","Sapa sing ngedit resep seenak udelmu, jancok?! Aku lagi nyoba sepisan, durung apal bumbu, kok malah dibilang masak sak karepmu. Dasar bajingan!","Antri wae ora iso tertib ta, jancok? Iki kabeh uga lagi buru-buru, aku wae anyar pisan ngurus berkas, kok kowe nyelonong sak karep. Dasar goblok!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Baru mau naik KRL, ujan deres pol, dompet ketinggalan nang kos, terus ora jadi berangkat, kesel tok, asu lah","Masak sayur dari tadi, kompor gas entek, sayur malah gosong kabeh, aku dadi laper ndlogok, astaga, asu iki","Tadi push rank, sinyal providermu ngadat mulu, ping 999, aku kebantai karo bocah-bocah, yo mbok ya ora ngunu, asu tenan","Seharian ngantri nang bank, sistem offline terus, urusanku ora kelar-kelar, kudu bali meneh sesuk, mumet, asu","Udah check-in subuh, pesawat delay nganti sore, jadwal buyar kabeh, yo piye meneh, asu ra mutu",not hate speech
"USER Berarti ras eropa itu memang parasit. Dia datang dan memusnahkan penduduk aslinya. Dari semua ini musuh bersama kita sama yaitu Zionis, Mamarica, dan Silit Global","Lha kok server game iki downtime maneh pas jam rame, wong aku wis nyetel jadwal, kesel yo.","Pesananku nang resto telat teko, kurir ne ngabarine ra jelas, ngenteni nganti adhem wae.","Kelas online mendadak direschedule, padahal aku wes siap materi, ngono kok ora diumumke.","Bus kota macet pol saka tadi, jalur alternatif ora dibuka, wong-wongan pada kebingungan.","Notifikasi aplikasi belanja spam terus, mbok ya difilter sing rapi ben ora ganggu.",hate speech
"Klo kemaren si asu ini ga ngehate jy hanya karena berdiri ga bakal enjin marah2 kyk sekarang mungkin kita akan anggap ini kejadian yang lucu tapi kenyataannya enggak kan, trus setelah kalian ngata ngatain malah jy yg minta maaf 🙂","Klo tadi di warteg orang2 ga langsung ngegas ke mbak kasir mung gara2 sambel habis, mestinya ra bakal owneré ikut marah2, saiki kejadiané malah ora lucu blas lan ujung2nya mbaké sing kudu njaluk ngapura 🙂","Pas meeting online, andai timku ora langsung nuduh si B toxic mergo mic-nya auto unmute, acara ra bakal kebawa emosi, trus endingé B sing mung mesem kudu ngomong nyuwun sewu.","Wingi sore nang lapangan futsal, nek suporter ora pada misuh nuduh wasit condong mung mergo wasité mesem, mestine ra dadi rusuh, lan pungkasané kaptenku sing malah ngucap nyuwun pangapunten karo panitia.","Di parkiran mall, seumpama pengunjung ga ngeyel karo mas petugas sing cuma ngatur arah, mestinya ra ana drama marah2 koyok ngono, terus malah petugasé sing ngendika nyuwun pangapunten padahal wis bener.","Nang kelas kmrn, kalo kawan2 ga nge-bully D cuma karena telat share slide, dosen ora bakal kebawa emosi, saiki suasanane dadi ora enak lan D malah sing mratelakake nyuwun sewu.",not hate speech
