kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER eh narkosuun kontol. maumu indonesia haris kerjasama sama negara mana?? apa salahnya indonesia kerjasama dengan china? perekonomiannya bagus. persyaratannya ga banyak kalau mau investasi. dasar pekok lu,"USER, kowe piye to, kontol. Maumu Indonesia kerjasama karo negara endi? Opo salahé kerjo bareng China? Ekonominé apik, syarate investasi ora ruwet. Dasar pekok kowe.","USER, narkosuun kok sok pinter. Indonesia kudu gandeng sapa, hah? Kerjasama karo China salah ngendi sih? Ekonominé jos, syarate ora akeh. Otakmu mlipir, goblok, pekok.","USER, cuk, ocehanmu ngelantur. Indonesia harus kerjasama sama siapa? China salah apa? Ekonominé lagi kenceng, syarate investasi gampang. Koen kuwi pekok tenan.","USER, sing waras wae, kontol. Maumu RI kerjasama karo sopo? Kerjo bareng China kok diributin? Ekonominé kuat, persyaratané ora ruwet. Dasar kowe pekok.","USER, ngomongmu koyok wong ora mikir, asu. Indonesia mau kerjasama karo negara mana toh? China salah nendi? Ekonominé oke, syarate gampang. Pekokmu kebangetan.",hate speech
"USER Lambemu lamis USER ....  Semua orang pun tahu, bahwa elu cuma bela yang bayar elu... Dasar anak buah Hasto...!!! https://t.co/ShBMACikdp","USER Lambemu kok lamis tenan, lo. Semua orang juga tau, lo cuma bela yang transfer ke lo. Kacungnya Hasto, titik.","Hei USER, omonganmu manis-manis racun. Kabeh wong wis ngerti kowe itu dibayar, cuma pasang badan buat sing ngasih amplop. Jongos Hasto ya?","USER, ndasmu pinter ngeles, nanging asline mung ngoyak duwit. Elu bela siapa? Ya jelas sing mbayar. Kacung Hasto kabeh.","USER, sok suci wae. Lambemu lamis pol. Orang2 udah pada paham, lo cuma gerak kalau ada amplop. Anteknya Hasto, standar.","Wkwk USER, gaya lo doang pahlawan, padahal mung calo sing dibayar. Kowe iku cuma pesuruh Hasto, ora usah pura-pura.",hate speech
USER Ngomong sampai mencos lambemu tetep ae kui sing d tembak wedok bawa bendera putih. Dasar ogeb,"USER Bacotmu sampe mencos, cangkemu ora iso meneng, tetep wae kowe sing tak cemooh, dasar ogeb.","USER Ojo sok pinter, lambemu sampe mencos, ujung-ujunge ya kowe sing mlayu angkat bendera putih, pecundang, dasar ogeb.","USER Ngomongmu ngelantur terus, cangkemu sampe garing, tetep ae kowe sing paling pantes dipermalukan, ogeb!","USER Koen ngoceh terus sampe mencos, nanging tetep wae koen sing cupu bawa bendera putih, ndlogok, dasar ogeb.","USER Bacotmu pol, lambemu sampe mleyot, kowe ki ora iso isin, mambu kalah, angkat bendera putih wae, dasar ogeb.",hate speech
"USER Dasar pekok, cuman dapat 16% lowbat, tidak menang di satu propinsipun, masih ngeyel. 😂😂 https://t.co/cLCZMwTWDY","USER Dasar pekok pol, 16% tok wis lowbat, sak provinsi wae ora menang, kok isih ngeyel ngomel. 😂 https://t.co/cLCZMwTWDY","USER Goblok tenan, suaramu 16% doang, seprovinsi ora kepilih siji wae, isih sok paling bener, ndableg! 😒","USER Ndlogok, 16 persen tok, sak daerah zonk kabeh, isih wae ngotot kaya pahlawan, koplak. wkwk","USER Oonmu kebangetan, 16% wae, ora ono provinsi sing tembus, kok isih nekat koar-koar? 🤡","USER Cuma 16% battery merah, sak propinsi ora menang kabeh, kok isih blagu, dasar cangkemu ora iso diem. 😂 https://t.co/cLCZMwTWDY",hate speech
"USER Plg disogok cuan panitianya. Gpp dek lu ttp pemenangnya tenang j d buktinya jg, panitia j yg picek mtanya.","USER jelas2 disuap cuan karo panitia. Yo wis, dek, kowe tetep digawe juara, tenang wae, buktine wes cetho. Panitiane ndlogok, ra nganggo otak.","Duh USER menang gara2 amplop, panitiae ketok ra adil blas. Santuy ae, dek, kowe tetep juara, bukti ana kabeh. Panitia ra iso mikir, koyo wong ora nduwe nurani.","USER paling disogok, cuan ngilangno aturan. Gpp, dek, kowe tetep diumumno pemenang, tenang wae, bukti wes numpuk. Panitiae goblok pol.","Ketok banget USER deal karo panitia, duit sing ngomong. Yo ra popo, dek, hasil tetep jenengmu, tenang wae, buktine ana. Panitia kampungan, curang sak karepe.","USER menang merga sogokan, panitiae ora profesional blas. Wis tak kandani, dek, tetep kowe sing metu juara, anteng wae, bukti jelas. Panitia asu, nggarap acara asal-asalan.",hate speech
"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur, malah di omong di sini. 😩 Asu asu. Nambah usia gua mek. Si anying, jangan di sini asu. ️️","USER 𝐋𝐎𝐔𝐈𝐒, lah kok diomong nang kene sih? Aduh, mumet aku, rasane tambah umur. Udah jangan di sini, pindah DM wae yo.","USER 𝐋𝐎𝐔𝐈𝐒. Astaga, ngapa malah bahas di sini, rek? Pusing pol, koyo nambah tua. Ojo nang kene, tolong pindah private aja.","USER 𝐋𝐎𝐔𝐈𝐒 — ya Allah, kok iso-iso ngepost kene? Anjir, capek bat, rasane tuwek. Yuk jangan di sini, move ke chat wae.","USER 𝐋𝐎𝐔𝐈𝐒, plis lah, ojo spam nang kene. Aku wes kesel, tambah umur sak detik. Taruh wae nang DM, ben tertib.","USER 𝐋𝐎𝐔𝐈𝐒. Duh rek, ngomongnya jangan di kene dong, risih aku. Wes-wes, simpen nang DM/WA wae, ben ora rame.",not hate speech
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","Gw males banget buat baik-baik sm fandom ini; wong-wonge di sini gemblung kabeh. Fans ina maupun inter, podo wae ndlogok.","Jujur, gw ora bakal sopan ke fandom iki, kalian di sini gemblung kabeh. Baik ina ato inter, otaknya padha ngendi sih?","Fandom sok elit iki, tapi isine wong gemblung tok; fans ina-inter tetep wae o'on kabeh.","Udah capek gw, sama fandom ini wong-wonge kebangetan gemblung; mau ina mau inter, tetep ora mutu kabeh.","Gak ada alasan buat baik-baik sama fandom iki; wong-wong di sini gemblung parah. Fans ina maupun inter, ra iso diajak mikir kabeh.",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Jancok tenan, kok iso-iso kowe ngapusi wongmu dewe kayak gini, ndasmu kaku pol.","Wah pinter yo, etrek-etrik wongmu dewe ngene, anjing, kok iseh sok suci?","Cok, kowe iki goblok, ngerjain kancamu dewe ngono, ra nduwe ati ta?","Njir, kok yo tega-tegane ngibuli wongmu dewe kayak ngene, jancok, ora mikir ta?","Asu, cara kowe iki elek pol, etrek-etrik wongmu dewe ngene, memalukan tenan.",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","Kadang urusan kepercayaan rasane spt candu kanggo sebagian wong: dikandani saran hidup sehat kok yo nesu, nuduh macem2. Padahal alternatif healing akeh lho, spt seni suara, seni tari, dll. Ben ora bingung-blinger maneh 🙂","Santai wae, rek. Topik spiritual kuwi gampang panas, nanging iso dialihke menyang kegiatan sing waras: olahraga tipis2, seni musik/tari, dll. Ora usah marah2 lan nuduh penistaan, ra perlu kok 😌","Menurutku, sing koyo candu iku fanatisme: disaranin pola hidup sehat malah ngamuk2 lan nuduh aneh2. Padahal opsi positif akeh, saka nyanyi nganti nari. Ben ora bingung, ora linglung, tetep waras ✨","Lha kok gampang nesu yen dikasih saran hidup sehat? Mbok ya dicoba dhisik. Topik iman kadang bikin emosi, dadi luwih apik dialihke menyang seni suara/tari biar ati adem. Ojo bingung2 maneh 😇","Ojo baper, urusan keyakinan ora usah overreact. Nek ana saran sehat, yo monggo, ora kudu nuduh2. Alternatif refreshing akeh: nyanyi, nari, dll. Ben ora linglung lan tetep eling, rek 😉",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,"Pengen nikahin yang spek gini, tapi kelakuanmu, kowe-kowe para boyo, persis asu kirik, dog banget.","Ngimpi iso nikahi spek begini, tapi tabiat sampeyan sekumpulan boyo kok kaya anjing kecil, kirik kabeh.","Sok-sokan mau nikahin spek begini, padahal tingkah kalian para boyo ya mirip asu, kirik tok.","Katamu pingin nikahin cewek spek gini, lha polahe panjenengan boyo-boyo kuwi malah kayak dog, kirik pisan.","Ngaku pengin istri spek begini, ning kelakuanmu geng boyo ora mutu, anjing kirik kabeh.",hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Dia qrt thread yang jelas nunjukin data, tapi lu masih sotoy bikin prediksi; data lu dari endi, lambe mu to?","Udah ada grafiknya lho, tapi kowe isih ngeyel di qrt; prediksimu tolol, asal jeplak, ngambil data saka ngendi? cangkemu?","Ngapain ngetik panjang di qrt koyo pinter, padahal datane wis cetho; prediksi lu nyomot dari mana? ndasmu karo lambe mu wae.","Lihat tuh data di tweet asline, kok lu tetep bacot di qrt; prediksi lu dapet angka dari ngendi, raimu opo cangkemmu?","Di qrt sok analisis padahal kosong data, lu kok iseh ngarang; prediksi itu diambil saka ngendi? lambe-mu doang sing kerja.",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,"USER Kayane luwih kentel yen misuh ""bangsat"" utawa ""asyuu"" 😂, ""jancok"" aku kga biasa; soalnya kalo manggil besti tetep pake ""cok"" aja 😅","USER Menurutku feel-e misuhe luwih nendang bangsat karo asyu, jancok jarang kupake; kalo nyapa besti yo ""cok"" rek wkwk","USER Kalo buat misuh aku luwih cocok bangsat/asu sih, jancok kok ora biasa nang aku; besti tetep kupanggil ""cok"" hehehe","USER Santai wae, misuhku biasane bangsat utawa asyuu 😆, jancok rasane aneh; ke besti mah dipanggil ""cok"" tok","USER Serius, vibes-e luwih kental pake bangsat apalagi asu, jancok tak jarangno; nek nyebut besti ya ""cok"" wae 🙃",not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭","Dasar pekok tolol, wis tak kandani jagani jangan ben ora gosong, kok malah ditinggal nggarap gawean! 😡","Pintere kowe, ya, pekok goblok level dewa; jagani jangan wae ora iso, malah ninggal kerjaan sampe gosong. 🤦‍♂️","Ra nduwe otak ta, kowe? Pekok bin goblok. Disuruh ngawasi jangan biar ora gosong, kok malah mlayu nggarap gawean. Ckck.","Ngono wae kok ora paham, dasar pekok goblok; diangetno jangane sing bener, ojo nganti gosong, dudu malah ditinggal kerjaan.","Hei, kowe iki pekok opo piye? Jagani jangan ben ora gosong, bukannya ditinggal nggarap gawean, goblok! 😤",hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,"Jancok, kesel pol! HP kentang iki memo penuh dikit wae langsung ke-reset, piye ora ngamuk rek 😤","Cok, ra kuat aku; baru install sithik, memori full, terus kereset maneh... ngenes tenan 😭","Ya ampun, hp ku iki emang kentang sak kentang-kentange; memo penuh setitik langsung keriset, kok yo ngunu to 😮‍💨","Wes tak pasrahi wae, rek; yen memori penuh ya ke-reset, hp kentang iki pancen ra mutu tapi yo wis ben 🥲","Halah, ribet ae, problem e memori mulu; hp kentang iki mending tak kosong-kosongke ben ora kereset maneh",not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,"Kalau aku jadi Yuji, tak bilang: Mahito, jancuk kowe, anjing lo, kontol, bangsat, ngentot!","Seumpama gue dadi Yuji yo, langsung tak gas: Mahito, asu kowe, kontolmu, bangsat, ngentod!","Nek aku Yuji, aku ra bakal tahan: Mahito, ndasmu koyo tai, anjing, kontol, ngentot wae!","Andaikan jadi Yuji, yo tak sumpahi: Mahito, raimu elek pol, asu, bangsat, kontol, ngentot!","Wes kebayang, nek dadi Yuji, omonganku gaspol: Mahito, jancuk, asu kowe, kontol, bajingan, ngentottt!",hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,"USER USER USER USER USER USER Ngekormu pol, mecla-mencle kok isih wani cangkeme muni, ndro 🤣 https://t.co/NkDWwQ2axt","USER USER USER USER Ada wae sing ngekor, omongane mecla mencle, cangkemu ora usah ngoceh akèh yo ndro 😤 https://t.co/NkDWwQ2axt","USER USER USER USER USER Sing suka ngekor kuwi, mecla-mencle tok, cangkeme kakean gaya, ndro wkwk https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Ngekor terus, sikape mecla-mencle, cangkemu koyo toa rusak, ndro 😒 https://t.co/NkDWwQ2axt","USER USER USER USER Sing ngikut doang, mecla-mencle, cangkeme ora karuan, ndro ojo kakean bacot 😏 https://t.co/NkDWwQ2axt",hate speech
USER Yup kalo gemblung tuh gila,"USER Yup, nek gemblung yo gila lah, haha.","USER Kalo kowe keroso gemblung, ojo dipaksa, istirahat dhisik wae.","USER Yaelah, gemblungmu kok yo maksimal, gila tenan iki.","USER Kalo lagi gemblung, slow wae, tarik napas sek ben waras maneh.","USER Intine, nek wis gemblung ya kebablasan, ayo calm down disik.",not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,"tolong diinfokan maneh trip model ngene, meski naik-turune macet pol, yo ora popo rek https://t.co/AOFUNci85s","infokan lagi yo, trip koyo ngene apik tenan; walau naik turun macet banget, tetep gas wae rek","rek, infokan meneh trip kaya ngene, walaupun naik-tune macet parah, sumpah kesel tenan cok https://t.co/AOFUNci85s","monggo di-info ulang trip ngene iki, senajan naik-turun macet, tak siap wae, manteb pokoke","nek ana trip model ngene, infoke maneh yo; meski naik-turun macet pol, jancok tetep tak jalani",not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","Bayangno bar tadi wes ngerjain 65 soal, terus neng omah nambah 25 maneh, total tugas sejarah dina iki 90 soal, ra kuat rek.","Astaga, seko tadi 65 soal, trus dirumah nambah 25, jebul total sejarah 90 soal, pusing tenan tapi yo iso lah.","Alhamdulillah, 65 soal sejarah kelar ning sekolah, terus omah tambah 25, dadi total 90 soal dina iki, semangat terus yo!","Tadi 65 soal rampung, trus neng omah lanjut 25, total sejarah 90 soal, yo wis santai wae, step by step.","Wkwk tugas sejarah ki kok akeh banget, 65 soal bar tadi, terus omah nambah 25, dadi 90 soal, sabar wae, konco.",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","eh telek, join via web ra iso cek usn, jadi cuma ngandeli total stream; kalo naik berarti aman. lah iki loro-lorone ora iso, aku kudu pieeeee. user andro join lewat apk, misal udah offair tetep neng ch sing ditempatin, ora auto kelempar, kudu mindah manual 😭😭☝","wkwk apik yo, join lewat web malah ga bisa cek usn, jadinya ngandel total stream. lah kok dua-duanya fail, aku kudu piye lho. user andro kalo lewat apk, udah off air tetep nongkrong neng ch awal, ora auto lempar, kudu mindahin dewe","guys, web lagi rewel ra iso cek usn, sementara pegang total stream dulu; kalo naik ya aman. tapi saiki loro-lorone ra jalan, aku kudu piye? user andro join dari apk, pas udah off air tetep neng ch ditempatin, ora kelempar otomatis, tolong tips mindahin manual dong 🙏","oalah, join via web gabisa cek usn, jadi sementara ngandel total stream wae; kalo naik berarti aman. tapi kok 2-2nya kaga bisa, aku kudu piye rek. user andro lewat apk, meski udah off air tetep di ch semula, ora auto kelempar, yo wis tak pindah manual wae 😅","asuuu, join web ga iso cek usn, cuma liat total stream doang. lah iki kok loro-lorone mati kabeh, aku kudu pieeeee. user andro join via apk, udah off air tetep kejeglong neng ch awal, ora auto kelempar, ya kudu tak mindah manual, capek jiwaaaa 🥲",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,"Becky ora tau pura-pura queer, lan paling ora dia ora gawe guyon ngenyek lesbian, ora kaya Freen. Ojo sok-sokan bercanda soal identitas wong, kuwi ora lucu blas.","Becky gak pernah pura-pura jadi queer, minimal dia ora ngejek komunitas lesbian. Freen kuwi kudune mikir dhisik, ojo nggawe candaan sing nyelekno.","Lha Becky wae fair, ora ngopo-ngopo. Sing masalah kuwi Freen, kok isih guyonin lesbian? Ojo nggatheli, hormati wong liyo.","Opo angel sih ora usah bercanda soal lesbian nek kowe dudu bagian saka komunitas kuwi? Becky wis bener, Freen sing kudu sinau empati.","Becky tetep konsisten, ora ngenyek lesbian. Freen, ojo so-soan lucu; guyonanmu koyo ngono mung nyakitne, ora pantes kanggo artis.",hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","Sing main sak karepmu kuwi sapa, jancok?! Wis tak bilang iki pertama kali tak gawe, aku durung paham blas, kok isih wae ngomel main sak karepmu. Dasar kowe ndlogok!","Kowe pikir sopo sing sak enake dhewe? JANCOK! Udah dibilang baru pertama buat, ra paham, kok tetep wae ngoceh seenak udelmu. Otakmu ngendi, asu!","Wah, sok jago ya, main judge wong liya sak karepmu. Padahal wis dijelasin aku anyar nyoba, durung paham, kok isih ngeyel. Cok, dasar sok paling bener.","Kowe iki kok semena-mena, jancok. Udah kubilang aku baru pertama belajar, masih bingung, eh tetep wae dibilang main suka-suka. Opo ra iso mikir, goblok.","Lha sing sak karepe dewe sopo, woy? Jancok tenan. Dari tadi tak omongi iki pertama kali, aku durung paham, tapi kok tetep dituduh main sak karep. Dasar kampret, ndasmu!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Wes lah rapat esuk rampung, titipan saka taksi durung teko, aku ra iso turu, yaelah asu tenan.","Bar rapat pagi, titipan dari taxi belum nyampe, jadi ndk bisa tidur, haduh asu.","Rapat pagi udah kelar, tapi titipan taksi durung datang, aku melek wae, lho kok ngene, astaga.","Dari tadi rapat esuk, titipan via taksi masih durung muncul, aku ora iso bobok, ya ampun asu iki.","Udah rapat pagi, titipan taksi durung mlebu, jadine ora turu-turu, capek aku, eh asu lah.",not hate speech
"USER Berarti ras eropa itu memang parasit. Dia datang dan memusnahkan penduduk aslinya. Dari semua ini musuh bersama kita sama yaitu Zionis, Mamarica, dan Silit Global","Jelas wae ras Eropa kuwi parasit, rek. Dateng-dateng malah ngancurin penduduk asli. Musuh bareng kita yo tetep Zionis, Mamarica, karo Silit Global.","Ras Eropa, asline pancen kaya parasit. Muncul terus ngilangke wong pribumi. Musuh kita kabeh podo: Zionis, Mamarica, lan Silit Global.","Wes cetho, ras Eropa iku parasit njijiki; datang trus ngehabisin penduduk asli. Sing dadi mungsuh bebarengan yo Zionis, Mamarica, karo Silit Global.","Dari awal wis ketok, ras Eropa ora liya mung parasit. Teko-teko langsung mbasmi penduduk asli. Musuh bersama tetep Zionis, Mamarica, lan Silit Global.","Ras Eropa ki parasit tenan, cok. Mampir wae terus mbasmi wong asli. Sing kudu dianggep musuh bareng: Zionis, Mamarica, Silit Global.",hate speech
