kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","aq mmg kudu ora apik sm fandom siji iki, uwong2e podo gemblung. ina inter gemblung kbh","gua emg hrs ga baek ama fandom ini, org2nya pd gblk. baik ina maupun inter gblk semua","gwe mmg mesti gk usah baik ama fandom ini, org2nya pd gemblung. ina ato inter gemblung kabh","aku emang harus nggak berbaik hati sama fandom ini, orang2nya pada gemblung. baik ina maupun inter gemblung kbh","aq mmg kudu ora apik karo fandom siji iki, uwong-uwonge podo gemblung. ora ina ora inter gemblung kbh",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Emg jncok, kok isoh2ne wongmu dwe mbok obrak abrik koyo ngene.","Jncok tenan, iso2e uwongmu dwe mbok ngono'ke kyk ngene.","Emang jancuk, iso2e wongmu dwe mbok etrek2 kynene.","Emg jncok, iso2e wongmu dwe mbok rugiin kek gini.","Tenan jncok, iso2e uwongmu dwe mbok etrek2 koyo ngene.",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","USER Agama kui kyk Candu seng efekke lali diri. Pas disarani ben sehat, malah mrh2 &amp nuduh penistaan, PKI, dll. Pdhl obat candu kui akeh &amp gampang ditemukn kyk seni suara, seni tari dll. Candu mmg gawe uwong Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","USER Agama itu kayak Candu yg efeknya bikin lupa diri. Kalo disaranin idup sehat, eh malah ngamuk &amp nuduh penistaan, PKI, dll. Padahal obat candu tu byk &amp gmpg ditemuin kyk seni suara, seni tari dll. Candu emang bkin org jd Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","USER Agama iku kyk Candu sing efeknya lupadirik. Dikasih saran biar hidup sehat, malah marh2 &amp nuduh penistaan, PKI, dkk. Pdhl obat candu itu bnyk &amp mudah dicari kyk seni suara, seni tari dll. Candu mmg bkin org Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","USER Agama ki koyo Candu sing efekke lali diri tenan. Pas diwehi saran ben urip sehat, kok malah mrh2 &amp nuduh penistaan, PKI, lsp. Nanging obat candu kui akeh &amp gampang ditemokke kyk seni suara, seni tari dll. Candu kui mmg gawe wong Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","USER Agama tuh kyk Candu yg efeknya lali diri bgt. Disaranin idup sehat malah marh2 &amp nuduh penistaan, PKI, dll. Pdhl obat candu itu bnyk bgt &amp gampang dtemuin kyk seni suara, seni tari dll. Candu emg bkin org jd BINGUNG, LINGLUNG, GEMBLUNG ☺😂😘 https://t.co/Q0X9nMCfqh",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,Pgen nikahn yg spek bgin tp klakuan anda pd boyo speti asu kirik ndog,Pngen kawin kr yg spek gini tp polahmu pd buaya koyo anjg kirik,Pgen nikahin yg spekk bgin tp tingkah kalian pd buaya kyk anjg bngst,Pgn ngawini yg spek gini tp klakuanmu pd boyo koyok asu kbh,Pgen nikahn yg spek bgin tp polah sampeyan para buaya speti asu tenan,hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Doi ngetik kyk gini di qrt twt yg nunjukkin data, kowe mikir prediksi dpt data dr mn? lambemu?","Dia nulis gni di qrt twit yg nunjukin data, kowe ngira prediksi dpt data dr mn? lambe koen?","Doi ngetik kek gini di qrt twt sing nunjukke data, kowe mikir prediksi oleh data dr mn? Cangkemmu?","Doi ngetik ginian di qrt twt sing nampilke data, km mikir prediksi entuk data dr mn? lambemu iku?","Nulis kyk gni di qrt twt sing nunjukke data, kowe ki mikir prediksi iki oleh data soko ngendi? Lambe koen opo?",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,@user Luwih kenthel to nek bangsat opo maneh asuuu 😭 klo jancok iki ra biasa dinggo misuh 😭 soale nek nyeluk bestie aq pke cok,@user Lbh kentel kan klo bangsat apalg asyuu bgt😭 klo jancok ni ga biasa bwt misuh 😭 soalnya klo manggil bestie gwe pke cok,USER Jelas lbih kerasa klo bangsat/asyu gitu😭 kalo jancuk ni ga trlalu buat misuh2 😭 soalnya klo sm bestie aku nyebutnya pake 'cok',Mas @USER Luwih kenthel po nek bangsat opo meneh asyu polll😭 nek jncok iki ra umum nggo misuh 😭 soale nek nyeluk besti q pke 'cok' tok,weh user Yg lbih mantep emg bangsat ato asu sih😭 kalo jancok ni kaga trlalu biasa buat ngumpat 😭 cz klo manggil bestie gua pke cok aja,not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭",Dsr pekok bgt bin gblk! Ngenget ojo nganti gosong! Mlh ditinggal garap gawean 😭😭😭,"Dasar pekok bgt, gblk! Ngenget jgn sampe hangus. Eh mlh ditinggal nggarap gawean 😭😭😭","Pekok bgt sih lu, gblk! Ngenget ojo sampek gosong. Malah ditinggal gawean 😭😭😭",Dsr pekok & gblk bgt! Ngenget kok ya ditinggalin sampe gosong gitu sih. Malah ditinggal garap kerjaan 😭😭😭,Dasar pekok bin gblk bgt! Ngenget ojo nganti kobong! Mlh ditinggal ngurus gawian liyane 😭😭😭,hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,"Jancok emang dasar hape kentang, masalah e nek ra memo penuhe ya kriset terus 😭😭😭","Jancok emg dasar hp kentang, problemnya kalo gk memo full ya ke-reset 😭😭😭","Jancok, mmg dsr hape kntg. Prblmny klo g memo pnh, y kriset 😭😭😭","Jancuk, emang dasare hp kentang iki. Masalahe nek ra kenek diisi memori, yo kriset wae 😭😭😭",Jancok emg dasar hp kentang. Pasti masalahnya kalo ga memo penuhh ya direset mulu 😭😭😭,not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,Gw nek jd Yuuji wis blg Mahito asuu kowe kntl bngst ngentottt,W klo jd Yuuji udh blng Mahito anjg lu kntl bgsat ngentotttttt,Aku nek dadi Yuuji wis ngmg Mahito asuuu kowe kntl bajingan ngntt,W kalo jd Yuuji wis blg Mahito asu koe kntl bngsat ngentottt,Gw kalo dadi Yuuji udh ngomong Mahito asu cok bngst ngentotttzz,hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,"USER USER USER USER USER USER Ono sing ngèkor, cangkeme sing mecla mencle yo akeh wae ndro🤣 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Ada bgt yg ngikutin, mulutnya plin-plan jg byk bgt bro🤣 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Yg ngekor, cangkeme mecla mencle bnyk jg tuh ndro🤣 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Wae ono sing ngèkor, cangkeme mecla mencle kui yo akeh kae ndro🤣 https://t.co/NkDWwQ2axt","USER USER USER USER USER USER Ada yg ngekorin, yg cangkemnya mecla mencle jg ada kok bgt ndro🤣 https://t.co/NkDWwQ2axt",hate speech
USER Yup kalo gemblung tuh gila,USER Yo nek gemblung kwi edan bgt.,USER Yups kl gemblung itu emg gila.,USER Yupz kl gemblung artine gilaa bgt.,USER Yoi klo gemblung kwi yo gila.,USER Yo nek org gemblung tu gilak.,not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,infoin lagi trip koyo ngene iki sanajan mundak mudune macet nemen jncok https://t.co/AOFUNci85s,kasih info lagi trip yg kek gini walopun mundak mudune macet parah bgt cok https://t.co/AOFUNci85s,kabari meneh perjalanan koyo ngene meskipun naik turunnya macet pol jancuk https://t.co/AOFUNci85s,infoin lagi yo trip sing koyo ngene iki sanajan mundak mudune macete nemen tenan jncok https://t.co/AOFUNci85s,kasih tau lagi trip koyok ngene meski naik turunnya macet bgt parah jncok https://t.co/AOFUNci85s,not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","BAYANGKE td wis ngerjain 65 soal, trus neng omah lanjut 25 soal gendeng ttl sjr dino iki 90 soal cokk ngotak dkt.","Bayangin tadi udh ngerjain 65 soal, terus di rumah lanjut 25 soal edan total sejarah hr ini 90 soal cooo ngotak dkt.","Bayangin aja tdi udh nugas 65 soal, lha trus di rumah nerusin 25 soal gila totalnya sjr hari ini 90 soal coy pikir dikit.","Mbok ya bayangke tadi udh garap 65 soal, trs neng omah lanjut 25 soal gendeng total sejarah dino iki 90 soal cooo mikir sitik.","Coba bayangin td udh ngerjain 65 soal, trus di rmh nerusin 25 soal gila bikin sjr hr ini 90 soal cokk ngotak dikit.",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","Duh telek, join lwt web ra iso ngecek usn jd mek gumantung karo total stream, nek munggah brrti aman, la iki loro-lorone ora iso, trs aku kudu piye to iki? User andro join lwt apk misal wes off air ttp neng ch sing dienggoni, ora bakal kelempar otomatis, kudu mandiri mindahke 😭","Anjir, join lwt web gbs cek usn jd ngandelin doang sm total stream, kl naik brti aman, la ini 2 2 nya gbsa, trs aku hrs gmn sih? User andro join lwt apk misal udh off air ttp di ch yg ditempatin, gk bkl kelempar otomatis, hrs mandiri mindahin 😭😭","Lha dalah, join lwt web ga isoh cek usn jd cumak ngandelin total stream, klo naik brarti aman, la ini 2 2 nya kgk bs, trs aku kudu piye? User andro join lwt apk klo udh off air tetep di channel yg di tempati, ga akan kelempar otomatis, mesti mandiri mindahin 😭☝","Aduh telekmen, join lwt web raiso ngecek usn jd mung berpegangan sm total stream, kl naik aman, la ini loro lorone ora iso, trs aku pie? User andro join lwt apk nek wes off air tetep neng ch yg ditempati, ora bakal mental otomatis, kudu mindah dewe 😭🙏","Ya ampun, join lwt web gbs ngecek usn jd cuma ngandelin total stream, kalo naik brarti aman, la ini dua duanya ora iso, trs aku kudu gmn? User andro join lwt apk misal udh off air ttp di channel yg dienggoni, gak bkl kelempar otomatis, hrus mandiri mindahin 😭😭",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,becky ora tau pura2 dadi queer. lan paling ora becky gk tau ngenyek lesbi gk kyk freen. dudu lesbi kok gawe guyonan bab lesbi. dasar artis pekok 🤡,becky ga pernah pura2 jadi queer. trus Beckyy gk prnh ngejek lesbi kyk freen. bukan lesbi knp bikin bcandaan ttg lesbi. dasar artis pekok bgt 🤡,becky gak pernah pura2 dadi queer. dan paling tidak becky gk pernah ngece lesbian ora koyo freen. dudu lesbi kok nggae guyon bab lesbi. artis asu tenan 🤡,becky gk pnh pura2 jadi queer. trus dia gk pnh ngejek lesbi kyk freen. bkn lesbi kok bkn candaan soal lesbi. dasar artis pk bgt 🤡,becky ora tau pura pura dadi queer. lha iki becky yo ora tau ngece lesbian koyo freen. dudu lesbi ngopo kok gawe candaan soal lesbi. dasar artis pekok tenan 🤡,hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","Sopo sik nggawe sak karepe dewe iku JANCOK??!!! Kan wes dibilang baru pertama gawe, durung pati mudeng po piye to? Msh wae dibilang maen sak karepe dewe.. Dasar!!","YG BIKIN SAK KAREPE DEWE IKI SIAPA ANJINC???!!! KAN UDH DIBILANG BARU PERTAMA BIKIN, BLOM BGTU NGERTI TO? MSH AJA DIBLG MAIN SESUKA ATI.. DASARRRR!!!","SING GAWE SAK KAREPE DEWE IKU SOPPO SIH ANJCOK???!!! KAN WES DIBILANG BARU PERTAMA GAWE, DURUNG PATI PAHAM TO? KOK YO MSH AJA DIBILANG MAEN SAK KAREPE DEWE.. DASARRR BGT!!!","YG GAWE SAK KAREP DEWE KUWI SOPPO NJING???!!! KAN UDH DIBLG BARU PERTAMA GAWE, BLOM GTU NGERTI TO? MSH AJA DIBILANG MAEN SAK KAREP DEWE.. DASAR ASU!!!","SING GAWE SAK KAREPE DEWE KUWI SOPPO JNCK???!!! KAN WES DIBILANG BARU PERTAMA BIKIN, DURUNG PATI PAHAM MASIH AJA TO? MOSOK DIBILANG MAEN SAK KAREPE DEWE.. DASARR BGT IH!!!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Wes lh rapat isuk, titipan dr taksi blm dateng, trs gabisa tdr eh asu lah.","Udh rapat isuk, titipan seko taksi blm dateng, lalu gak isa tdr eh asu lah.","Udh sih rapat pagi, titipan dr taksi blm nyampe, trs ga bs tdr, eh asu bgt lah.","Wes to rapat isuk, titipan seko taksi durung teko, trs gabisa turu, jan asu tenan.","Udah lah rapat pagi ni, titipan dr taksi blm nyampe2, trus ga bisa tdur, asu tenan lah.",not hate speech
"USER Berarti ras eropa itu memang parasit. Dia datang dan memusnahkan penduduk aslinya. Dari semua ini musuh bersama kita sama yaitu Zionis, Mamarica, dan Silit Global","USER Brarti ras eropah kuwi pancen parasit. Mreka teko trus ngentekke wong asli ne. Soko kabeh iki mungsuh brsama dewe ki podo yaitu Zionis, Mamarica, & Silit Global","USER Brarti ras eropa tu emg parasit. Mreka dtg & ngancurin pnduduk asli ne. Dr smua iki mungsuh bareng dewe ki podo yakni Zionis, Mamarica, n Silit Global!!!","USER Ras eropa kae pancen parasit. Mreka teko n ngentekke wong asli ne kabeh. Soko iki kabeh mungsuh dewe podo: Zionis, Mamarica, & Silit Global.","USER Brarti ras eropa kuwi emg parasit. Doi dtg trus ngentekke wong asli ne. Dr smua inih, msuh brsama dewe podo wae: Zionis, Mamarica, & Silit Global.","USER Brarti ras eropa ki pancen parasit. Mreka teko trs musnahin pnduduk aslinya. Soko iki kabeh, msuh bareng awake dhewe yo podo wae: Zionis, Mamarica, dan Silit Global.",hate speech
