kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER eh narkosuun kontol. maumu indonesia haris kerjasama sama negara mana?? apa salahnya indonesia kerjasama dengan china? perekonomiannya bagus. persyaratannya ga banyak kalau mau investasi. dasar pekok lu,"USER, dasar bajingan narkosuun kontol! Karepmu Indonesia kudu kerja sama karo negara ndi tho? Opo salahnya nek Indonesia gandeng China? Ekonomine apik, syarat investasine yo ra angel. Dasar kowe pekok tenan!","Heh USER, ndasmu kuwi narkosuun kontol! Lha trus miturutmu Indonesia kudune kerjasama karo negara opo meneh? Emange kenapa nek Indonesia kerja sama karo China? Ekonomine maju pesat lho, syarat investasine yo simpel. Dasar wong bego kowe!","Kontol, USER bajingan! Menurutmu Indonesia kudu kerja sama karo negara apa sih? Apa masalahe nek Indonesia partneran karo China? Ekonomine mantep, persyaratane ra neko-neko nek arep investasi. Dasar goblok kowe!","USER, asu narkosuun cocotmu! Indonesia kudu kerja sama karo negara sing ndi sih jaremu? Salah opo nek Indonesia gandeng China? Ekonomine jos banget kok, syarat investasine yo ora ruwet blas. Ndasmu kuwi sing pekok!","Jancuk kowe USER, narkosuun! Karepmu Indonesia ki kudu kerja sama karo negara endi meneh? Kenapa kok ora China? Ekonomine top markotop, persyaratane yo gampang nek arep nandur modal. Dasar ora duwe utek kowe!",hate speech
"USER Lambemu lamis USER ....  Semua orang pun tahu, bahwa elu cuma bela yang bayar elu... Dasar anak buah Hasto...!!! https://t.co/ShBMACikdp","USER Lambemu omong kosong USER .... Kabeh wong wes paham, yen kowe mung mbela sing wani mbayar... Dasare anak buah Hasto...!!!","USER Cangkemmu omong doang USER .... Sopo wae wes reti, nek koe mung mbela sing nyaur koe... Dasar kroco Hasto...!!!","USER Lambe tipis USER .... Wes ra aneh yen kabeh wong ngerti, sampeyan mung nylametke sing ngeki duit sampeyan... Mung dadi koncone Hasto tenan iki!!!","USER Omonganmu mung manis ning ngarep USER .... Semua orang juga tahu, bahwa kamu cuma bela yang ngasih duit kamu... Dasar anak buah Hasto banget!!!","USER Lambemu lamis USER .... Wong kabeh yo wis ngerti, nek elu mung mbela sing mbayar... Koyo anak buahe Hasto wae!!!",hate speech
USER Ngomong sampai mencos lambemu tetep ae kui sing d tembak wedok bawa bendera putih. Dasar ogeb,"USER Bacotmu arep nganti abuh yo percuma, sing ketembak tetep wae wadon sing wis nggowo bendera putih. Wong kok goblok tenan.","USER Ngomong nganti cangkemmu jeber yo ra ngefek blas, sing diserang kae wong wedok nggowo bendera putih. Dasar tolol!","USER Dasar ogeb! Omonganmu raono gunane, ujung-ujunge sing dadi korban yo wadon sing wis nyerah ngono. Kok yo iso-isone.","USER Lah, arep kowe ngomong nganti modar yo ora dadi opo-opo, sing ditembak tetep ae wong wedok sing wis kibar bendera putih. Wong ora mikir!","USER Percuma kowe njeplak nganti lambemu suwek, sing kena sasaran tetep wae wong wadon sing nggawa bendera putih. Dasar bodho!",hate speech
"USER Dasar pekok, cuman dapat 16% lowbat, tidak menang di satu propinsipun, masih ngeyel. 😂😂 https://t.co/cLCZMwTWDY","USER Dasar pekok, cuma dapet 16% kayak baterai habis, gak menang blas di satu propinsipun, masih aja ngeyel. 😂😂😂 https://t.co/cLCZMwTWDY","USER Memang pekok tenan, cuma dapat 16% suara doang, zero kemenangan di provinsi manapun, kok ya tetep ngeyel terus. 🤣🤣 https://t.co/cLCZMwTWDY","USER Ih pekok banget sih, cuma 16% itu udah kayak lowbat pol, gak ada provinsi yang dimenangi satu pun, masih aja ngotot. 🤪🤪 https://t.co/cLCZMwTWDY","USER Udah pekok, cuma 16% tok suara, gak menang seprovinsi pun, tapi kok ya masih nggak mau ngalah. 🤣🤣🤣 https://t.co/cLCZMwTWDY","USER Dasar pekok, suara cuma 16% kayak baterai sekarat, gak ada satupun provinsi yang digenggam, tetep aja ngeyel. 😂 https://t.co/cLCZMwTWDY",hate speech
"USER Plg disogok cuan panitianya. Gpp dek lu ttp pemenangnya tenang j d buktinya jg, panitia j yg picek mtanya.","Panitia itu jelas disuap duit. Wis ben wae dek, kowe tetep juarane kok, bukti ne jelas, panitia ne wae sing merem matane.","Panitia ne mesti wis di sogok duwit. Ora usah khawatir dek, sampeyan tetep pemenange, lah buktine ono. Panitia ne wae sing koyo wong picak.","Dasar panitia edan, wis dikasih duit. Nggak papa dek, kamu tetep sing paling top, tenan ae. Panitia ne wae sing matane picek, nggak iso ndelok.","Jelas panitianya disogok duit. Santai wae dek, kowe tetep sing paling apik, bukti yo wis onok. Panitia e wae sing merem, gak iso ndelok keadilan.","Wis mesti panitiane wis dientek'i duit. Ora usah mikir dek, kowe pancen juarane, wes enek buktine. Panitia asu wae sing merem matane.",hate speech
"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur, malah di omong di sini. 😩 Asu asu. Nambah usia gua mek. Si anying, jangan di sini asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajingan, kok yo diomongke neng kene tho. Asu tenan. Marai cepet tuwo aku. Aja diteruske neng kene, anying.","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Duh si bajigur, ngapa toh kok diobrolin di sini. Asu cok. Aku tambah tuwek iki mek. Wes lah, jangan di sini, asu.","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Dasar bajigur, kok malah diumbar di sini sih. Asu, asu tenan. Nambah umur aku cok. Si anying, jangan di sini to.","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Lha si bajigur, ngapain dibahas di sini. Asu, njaluk sepisanan tuwo aku mek. Si anying, ojo diteruske nang kene.","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Anying, kok yo malah diomongke nang kene. Asu temen. Awakku dadi tuwek iki gara-gara kowe. Jangan di sini sih, bajigur.",not hate speech
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","Kayane aku pancen wis ora usah berbaik hati karo fandom iki, wong-wong isine gendeng kabeh. Sing lokal utowo internasional podho wae gemblung.","Fandom iki pancen nggarakno aku males berbuat baik, wong-wonge utek e wis miring kabeh. Gak peduli teko endi, podho gemblunge.","Gak perlu berbaik hati sama fandom ini, isine wong-wong edan kabeh. Mau lokal atau internasional, gemblung kabeh.","Aku kudu atos wae karo fandom iki, wong-wonge pancen sarap kabeh. Ora sing soko kene utawa luar, padha edane.","Pancen kudu jahat aku karo fandom iki, isine wong-wong ora waras kabeh. Mbuh soko ina opo inter, podho gendenge.",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Jancok tenan, mosok yo koncomu dewe mbok aniaya ngene iki.","Bajingan, piye to kok iso wongmu dewe mbok rusak nganti ngene.","Edan tenan, kok yo iso-isone wongmu dewe mbok ngenekno koyo ngene.","Dasar jancok, kok iso wongmu dewe mbok dadekno korban koyo ngene.","Silit, opo-opoan kok wongmu dewe mbok obrak-abrik nganti ngene.",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","Agama itu kaya Candu sing gawé wong lali marang awake dhewe. Nek diwènèhi pitutur ben uripé apik malah nesu-nesu karo nuduh macem-macem, penistaan, PKI, lsp. Padahal tamba Candu kuwi akeh lan gampang ditemokaké, misale seni musik utawa tari. Candu pancen nggawe wong Bingung, linglung, kemlunthung. ☺😂😘","Mirip Candu tenan ya, agama kuwi gawé lali diri. Nek dikandani ben uripé sehat malah nesu-nesu lan nuduh penistaan, PKI, lan liyane. Padahal obat kanggo candu ngono akeh, gampang ditemokke kaya seni musik, seni tari, lan sakpiturute. Candu pancèn nggawé wong bingung, linglung, lan dadi edan. ☺😂😘","Efek agama iki kaya Candu sing marai lali awaké dhewe. Yen diwènèhi saran supaya uripé waras malah padha nesu lan nuduh penistaan, PeKaI, liyane. Kamangka, obat candu kuwi akèh lan gampang ditemokaké kaya seni vokal utawa seni tari. Candu pancèn marai wong bingung, linglung, semaput. ☺😂😘","Agama kuwi koyok Candu, efeké marai lupadiri. Nek diwènèhi saran ben uripé waras malah nesu-nesu karo nuduh penistaan, PKI, lan sakpinunggalané. Padahal obat canduné akeh lan gampang ditemokaké, contohe seni swara, seni jogèd, lsp. Pancèn Candu kuwi marai wong Bingung, linglung, gemblung. ☺😂😘","Candu tenan ki, agama kuwi efeké marai lupadiri. Diberi saran ben uripé sehat malah nesu-nesu karo nuduh penistaan, PeKaI, lsp. Padahal obat kanggo candu kuwi akeh lan gampang ditemokke koyo seni suara, seni tari, lan sakpiturute. Candu pancen nggawe wong bingung, linglung, nganti gemblung. ☺😂😘",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,"Pengen punya pasangan yang speknya gini, tapi kok ya kelakuan kowe-kowe para buaya ini koyo asu kirik ngono.","Kelakuanmu kabeh para boyo emang yo koyo asu kirik dog, padahal pengen yo sing speknya aduhai ngene.","Pengennya sih dapet yang speknya oke banget, tapi kelakuanmu kui lho para boyo, jian koyo asu kirik tenan.","Spek idaman tenan sih wong koyo ngene, tapi mosok kelakuanmu para boyo kuwi kok ya kaya asu kirik wae sih.","Maunya punya yang speknya begini, tapi tingkah laku kalian para buaya wis kaya asu kirik ngono kuwi.",hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Dia nulis kayak gini di balasan tweet yang ada datanya, emang prediksi itu data dari mana? lambe mu?","Dia ngetwit kaya gini di quote retweet yang pamerin data, menurutmu prediksi itu datanya dari mana? lambe mu?","Dia bikin status gini di quote-retweet data, kamu kira prediksi dapet data darimana? lambe mu?","Dia nulis ginian di qrt tweet yang nunjukin data, emang prediksi itu data dari mana sih? lambe mu?","Dia posting begini di qrtan tweet yang tampilkan data, menurutmu data prediksi itu dari mana asalnya? lambe mu?",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,USER Nek bangsat karo asyuu kui luwih nampol yo 😭 nek jancok kui ora tak nggo misuh tenanan 😭 wong nek nyeluk konco raketku yo nganggo cok.,USER Bangsat sama asyuu itu emang lebih nusuk ya 😭 kalo jancok mah nggak biasa tak pake misuh beneran 😭 lha wong nek nyeluk bestieku tetep pake cok.,USER Kalau misuh bangsat atau asyuu itu lebih terasa banget lho 😭 jancok ki koyone ora cocok dinggo misuh serius 😭 soale nek ngundang bestiku yo panggah cok.,USER Bangsat karo asyuu pancen luwih atos ya 😭 nek jancok ki ora umum dinggo ngumpat 😭 lah wong nek nyeluk kancaku sing kenthel yo cok.,USER Emang lebih dalem sih kalo ngomong bangsat atau asyuu 😭 nek jancok kui dudu misuh tenanan 😭 wong nek nimbali bestieku aku yo pake cok.,not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭","Dasar pekok kuadrat, ngopeni kompor nganti gosong. Padahal jare lagi garap gawean penting.","Bener-bener gak duwe utek, ngenget ae kok iso gosong. Malah ditinggal ngurusi liyane.","Dasar gemblung, masakan dadi gosong mergo ditinggal. Janji arep mbantu malah ngawur.","Wong tolol, masak nganti gosong koyo ngono. Malah ditinggal ngurus hal-hal gak penting.","Wong edan, ngenget ae gak iso bener. Masakan dadi gosong kabeh, padahal ditinggal dolanan.",hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,"Jancok tenan, hape kentang kok ya mesti problemnya memori kebak utawa keriset dewe.","Asu tenan lah, hape kentang ki pancen problemnya lek gak memorine kebak yo iso keriset ngono wae.","Jancuk, dasar hape butut, masalahnya ya itu-itu aja: kalau nggak memori penuh ya pasti keriset sendiri.","Waduh, jancok lah, hape kentang iki loh, kok ya masalahnya gak adoh-adoh teko memo full opo keriset terus.","Goblog tenan hape kentang iki, masalahnya mung siji loro: yen ora full storage yo mendadak keriset!",not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,"Nek aku dadi Yuuji, wes ngomong Mahito asu kowe kontol bajingan ngentoooott.","Seumpama aku dadi Yuuji, wis tak arani Mahito bajingan kontol asu, ngentot tenan.","Andaikata aku Yuuji, mesti tak pisuhi Mahito, anjing tenan, kontol, bangsat, ngentoooot.","Misal aku Yuuji, Mahito uwes tak sebut anjing, kontol, bangsat, ngentot pol!","Kalau aku jadi Yuuji, pasti Mahito tak bilang anjing lo kontol bajingan ngentot bangettt.",hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,"Ono wae lho, sing lambene plin-plan tapi senengane mung ngekor, yo koyo ngono kui ndro.","Eh, kae lho, sing cangkeme ora iso dijogo alias mecla mencle, plus bisane mung manut, yo akeh ndro.","Lha iki, sing omongane gak konsisten tur senengane nginthil wong liyo, yo podo wae ndro.","Jangan kaget, ada kok yang mulutnya nggak beres, mecla mencle, tapi cuma bisanya ngekor doang ndro.","Sing janji-janji palsu, cangkeme mecla mencle, dan cuma ngikut-ngikut itu juga banyak lho ndro.",hate speech
USER Yup kalo gemblung tuh gila,"USER Iyo, nek gemblung kuwi artine gila.","USER Bener, gemblung itu emang gila kok.","USER Hooh, lek gemblung ya gila tenan.","USER Wis jelas to, nek gemblung yo padha karo gila.","USER Yup, gemblung itu sama saja edan.",not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,"Tolong dikabari lagi kalo ada trip kayak gini, meskipun macetnya pas naik turun parah banget jancok.","Kalo ada perjalanan model gini, infoin lagi dong, walau jalur naik turunnya sumpah macet parah jancok.","Beritahu lagi ya kalau ada acara trip macam ini, biarpun macet total pas nanjak turunnya jancok.","Aku mau info lagi dong kalo ada tour kaya gini, padahal pas naik turunnya macetnya gila banget jancok.","Next kalo ada trip serupa, tolong infokan lagi ya, meskipun jalanan pas naik turunnya padat banget jancok.",not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","Coba bayangin, tadi udah nggarap 65 soal, terus di omah lanjut 25 soal edan. Total pelajaran sejarah dina iki 90 soal coo, ngotak sithik lah.","Mikir wae, wis ngerjakke 65 soal mau, terus ning omah nambah 25 soal. Jan gila tenan, total soal sejarah dina iki 90 soal, coo piye sih.","Gak kebayang to, wis nggarap 65 soal mau, terus ning omah kudu lanjut 25 soal. Edan po piye, total soal sejarah dina iki dadi 90 soal co, mosok ora mikir.","Coba toh mbayangke, wis nggarap 65 soal, nambah 25 soal maneh ning omah. Lha edan tho, total 90 soal sejarah dina iki, cooo yo mikir sitik to.","Kebayang ra sih, bar nggarap 65 soal, eh ning omah nggarap 25 soal meneh. Edan banget, totale 90 soal sejarah iki. Cok, ngotak setitik!",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","Aduh cok, kalo join via web itu kan ga bisa ngecek usn, jadi cuma bisa patokan dari total stream. Kalo naik ya aman, lha ini dua-duanya ga iso, aku kudu piye? User android join lewat apk misal dah off air tetep di ch yg ditempatin ga bakal kelempar otomatis, kudu mandiri mindahin.","Ambyar tenan, kalau masuk lewat web itu lho ga iso delok username, cuma ngandelin jumlah stream. Naik berarti aman, tapi ini kok loro-lorone ora isoh? Terus aku kudu ngopo jal? User andro sing lewat aplikasi wis off air yo tetep nangkring di ch, ora bakal kelempar dewe, kudu mindahin manual.","Duh gusti, nek gabung via web ora iso lihat username, cuma iso nggo patokan total stream tok. Nek munggah berarti aman. Lha iki loro-lorone ra gelem, aku kudu kepiye to? Pengguna andro sing gabung lewat apk walau udah off air tetep di channel sing ditempati, ora bakal diusir otomatis, kudu mindahin dewekan.","Ya ampun, telek banget! Masuk lewat web itu kan gabisa cek usn, cuma ngandalin total stream. Nek nambah ya berarti aman. Tapi kok iki wis ra iso kabeh, aku kudu pie ngono? Sing user android gabung lewat apk misal udah off air tetep ajah di ch itu, ga bakal mental sendiri, kudu dipindahke manual.","Pusing tenan rek, join lewat web mana bisa ngecek username, jadi cuma ngandelin total stream doang. Kalo naik sih aman. Tapi ini kok dua-duanya nggak bisa, aku kudu piye coba? Pengguna android kalau lewat apk meski udah off air tetep aja betah di channel itu, nggak bakal kelempar otomatis, kudu pindah dewe.",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,"becky itu ora tau sok-sokan dadi queer. lan paling ora, becky ora pernah ngolok-olok lesbian kaya freen. bukan lesbi kok malah nggo guyonan soal lesbian. artis tolol tenan 🤡","beda banget sama freen, becky gak pernah ngaku-ngaku queer, apalagi ngecengin lesbian. padahal bukan lesbi, tapi kok ya malah ngece soal lesbian. emang artis gak mutu 🤡","becky itu beda, gak pernah tuh pura-pura queer. dia juga gak pernah ngeledek lesbian, gak kayak si freen. udah bukan lesbi, tapi kok malah jadi bahan ledekan soal lesbian. dasar artis goblok 🤡","becky mah beda banget, gak pernah pura-pura queer. dia juga ora pernah menghina lesbian, ora koyo freen. dudu lesbi kok malah gawe guyonane bab lesbian. artis bodoh temen kae 🤡","freen itu aneh, bukan lesbi kok malah bikin candaan tentang lesbian, beda jauh sama becky. becky gak pernah tuh sok-sokan jadi queer atau ngejek-ngejek lesbian. memang artis edan 🤡",hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","Sopo sing gawe sak karepe dewe ngono sih JANCOK???!!! Wes tak kandani nek iki baru pertama kali gawe, durung pati mudeng kabeh kok ya isih wae diomong main sak karepe dewe.. DASAR!!!!!","SIAPA SEBENERNYA YANG ASAL GAWE GITU JANCOK???!!! Wis diomongi ini baru pisanan gawe, durung ngerti tenan kok malah dikira seenake dewe.. DASAR KOWE!!!!!","JANCOK TENAN SIAPA SIK GAWE SAK KAREPE DEWE IKI???!!! Kan wis diomongi nek iki baru pertama kali, durung mudeng blas kok ya tetep wae dianggep main sesuka hati.. DASAR GOBLOK!!!!!","JANCOK, SIAPA SIK NGGAWE KOK ISO SESUKA HATI NGONO???!!! Padahal wis tak kandani ini baru pisanan nggawe, durung paham blas kok ya tetep ae dianggep dolan sak karepe dewe.. DASAR RA NGERTI OPO OPO!!!!!","SING GAWE SAK KAREPE DEWE IKU SIAPA THO JANCOK???!!! Wes dibilang to nek iki baru pertama kali buat, durung begitu paham blas kok ya isih wae dikandani main sesuka hati.. DASAR WONG ORA NGERTI!!!!!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Rapat pagi wis beres, titipan seko taksi kok durung teko-teko, terus malah ra iso turu eh asu lah.","Wis rampung rapat isuk, kiriman teko taksi durung nyampe-nyampe, malah gak iso merem eh asu tenan.","Rapat esuk wis kelar, tapi titipan teko taksi urung ae teko, terus angel turu eh asu tenan iki.","Habis rapat pagi, pesenan dari taksi kok belum nyampe-nyampe, dadine gak iso tidur, aduh asu lah.","Udah rapat pagi ini, titipan taksi kok belum dateng-dateng, lha kok malah gak bisa tidur, asu tenan.",not hate speech
