kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER eh narkosuun kontol. maumu indonesia haris kerjasama sama negara mana?? apa salahnya indonesia kerjasama dengan china? perekonomiannya bagus. persyaratannya ga banyak kalau mau investasi. dasar pekok lu,"USER bangsat narkosuun! emangnya indonesia kudu nurut sama lu? salah apa sih kerjasama sama china? ekonominya maju, syarat investasinya gampang. dasar bodoh tolol lu!","eh USER tai kucing, indonesia itu bebas milih partner kerjasama! china bagus tuh perekonomiannya, persyaratan investasi juga fleksibel. dasar otak udang lu anjing!","USER geblek narkosuun! lah emang kenapa indonesia gandeng china? negara mereka maju ekonominya, gak ribet syarat buat investasi. kontol emang otakmu!","eh narkosuun USER! indonesia bebas dong pilih kerjasama sama siapa aja? china tuh bagus ekonominya, persyaratan investasinya juga enak. dasar bego kampret lu!","USER goblok narkosuun tolol! salah apa coba indonesia kerjasama sama china? perekonomiannya stabil, persyaratan investasi ga njlimet. dasar kepala batu lu anjir!",hate speech
"USER Lambemu lamis USER ....  Semua orang pun tahu, bahwa elu cuma bela yang bayar elu... Dasar anak buah Hasto...!!! https://t.co/ShBMACikdp","Lambemu lamis banget... Wong kabeh ngerti kok, sampeyan iku mung mbela sing mbayar sampeyan tok. Dasar kacung Hasto!",Mulutmu kok lamis tenan cok... Semua pada tau kalau loe cuma jilat yang ngasih duit. Anjing lackey Hasto!,"Lambemu lamis USER... Ya jelas lah, wong semua udah pada ngerti elu mah cuma nurut yang ngasih receh. Dasar budak Hasto kontol!",Omonganmu lamis banget bro... Kabeh uwong wis ngerti yen kowe mung taat marang sing mbayari. Dasar antek Hasto bangsat!,"Lambemu lamis pol USER... Lha ya iyalah, semua orang kan udah pada sadar kalau elu tuh cuma boneka yang dikasih upah doang. Dasar pesuruh Hasto tai!",hate speech
USER Ngomong sampai mencos lambemu tetep ae kui sing d tembak wedok bawa bendera putih. Dasar ogeb,"Cangkeme ngomong terus sampek bledhos, tapi tetep wae sing ditembak wedok-wedok sing bawa bendera putih. Memang dasar bangsat!","Omongane akeh banget nganti muncrat-muncrat, nanging sing ditembak malah cewek-cewek sing gawa bendera putih. Dasar bajingan tenan!","Mulute kocar-kacir ngomong terus, tapi sing kena tembakan ya bocah wedok sing pegang bendera putih kuwi. Setan tenan!","Lambemu ngoceh terus koyok wong edan, nanging sing ditembak malah perempuan-perempuan tak bersenjata. Dasar iblis!","Ngomong nganti mbrebes mili cangkeme, tapi sing kena peluru malah wedok-wedok sipil. Dasar asu tenan!",hate speech
"USER Dasar pekok, cuman dapat 16% lowbat, tidak menang di satu propinsipun, masih ngeyel. 😂😂 https://t.co/cLCZMwTWDY","Dasar bego tenan, cuma dapet 16% tok wkwk, ora menang ning siji provinsi ae, isih ngotot baen. 🤣🤣","Asli pekok banget sih, 16% doang udah lowbat, kalah kabeh ning kabeh provinsi, malah isih bacot. 😆😆","Njir pekok poll, cuman 16% wes drop, ora iso menang sak provinsi pisan, tapi mulute isih gedhé. 💀💀","Lah dasar dungu, 16% ae wes modar, ning provinsi mana ae kalah, kok yo isih ngomong akeh. 🤡🤡","Pekok banget emang, 16% langsung KO, ora menang ning ngendi-ngendi, tapi isih sok jago. 😤😤",hate speech
"USER Plg disogok cuan panitianya. Gpp dek lu ttp pemenangnya tenang j d buktinya jg, panitia j yg picek mtanya.","USER Panitia memang buta banget sih, udah disogok pake duit banyak. Santai aja dek, lu tetep juaranya kok, buktinya jelas banget panitia sing picek kuwi.","USER Lah panitia kok gampang banget disuap ya, mata duitan semua. Tenang wae dek, kamu tetep pemenang sejatine, terbukti kan panitia sing wuta kuwi.","USER Anjir panitia dodol banget, udah dibeliin pasti sama lawan. Gausah khawatir dek, lu yang menang sebenernya, keliatan banget kan panitia sing picek lan tolol kuwi.","USER Panitia kampret emang, pasti dikasih amplop tebel. Slow aja dek, lu yang harusnya menang, jelas banget panitia sing buta iki mata duwe masalah.","USER Tai lah panitia bangsat, udah pasti disuap habis-habisan. Kalem wae dek, kowe sing bener menang, bukti nyata panitia sing picek lan ora adil kuwi.",hate speech
"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur, malah di omong di sini. 😩 Asu asu. Nambah usia gua mek. Si anying, jangan di sini asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur iki, kok malah ngomong nang kene. 😤 Aduh gusti. Bikin pusing kepala aku tok. Wes ra usah nang kene wae lah.","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Eh si bajigur, mosok ngomong nang kene. 🙄 Astagfirullah. Tambah umur gue aja nih. Si asu, jangan di sini dong yak.",USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Lah si bajigur kok malah ceramah nang kene. 😒 Duhhh. Bikin tua gua doang. Udah jangan nongol di sini lah bro.,"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur kuwi, malah ndudul nang kene. 😮‍💨 Ya ampun. Stress aku mikire. Wes pindah tempat wae sono.","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Waduh si bajigur, kok malah muncul nang kene. 🤦‍♂️ Alamak. Bikin kepala pening gua aja. Udah cabut dari sini aja deh.",not hate speech
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","gw memang harus keras sama fandom ini, orangnya pada bodoh semua. ga ada yang pinter, tolol kabeh","udah capek gw sama fandom satu ini, member-membernya pada dungu. dari yang ina sampe inter, goblok semua","fandom ini emang bikin kesel, orangnya pada pinter ngeyel doang tapi otaknya kosong. ga ada yang waras, bodoh kabeh","males banget sama fandom toxic ini, fannya pada stress semua. yang lokal yang inter sama aja, idiot kabeh","gw ga akan baik-baik lagi sama fandom sampah ini, orangnya pada kampungan. mulai dari yang ina sampe yang luar, bego kabeh",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Bangsat tenan, kok yo wong mu dhewe sing kokjaluk ngelakoni koyok ngene","Jancuk tenan iki, masa wong mu dewe sing kokarep-arep nganti koyok ngene","Anjing tenan, kok iso-isone wong mu dhewe sing kokoyok-oyoki koyok ngene","Kontol tenan iki, yo wong mu dewe sing koktuntut-tuntut nganti koyok ngene","Setan tenan, masa iya wong mu dewe sing kokpekso nganti koyok ngene",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","Agama tuh kayak hobby sing bikin lupa waktu... Dikasih saran idup sehat kok malah sewot nuduh macem-macem. Padahal hobi liyane akeh kok, kayak nyanyi, nari, dll. Hobi memang bikin fokus terus ya 😊","Agama kui ibarat passion sing bikin tenggelam... Pas disaranin pola hidup sehat malah tersinggung mikir ada maksud lain. Lha padahal passion liyane yo akeh, musik, tari, lan sapanunggalane. Passion emang bikin devoted banget 😄","Agama itu seperti kesenangan yang bikin khusyuk... Dikasih masukan tentang kesehatan malah baper mikir negatif. Eh padahal kesenangan lain juga banyak kok, seni musik, gerak, dll. Kesenangan memang bikin happy terus 🙂","Agama kui koyok entertainment sing bikin enjoy... Pas dikandani soal kesehatan kok malah sensitif nuduh aneh-aneh. Wong entertainment liyane yo akeh, vocal, dance, dll. Entertainment emang bikin seneng, anteng, tentrem ☺️","Agama itu ibarat hiburan yang bikin rileks banget... Dikasih saran kesehatan malah overthinking mikir ada agenda. Lha hiburan liyane kan banyak, kayak bernyanyi, menari, dsb. Hiburan memang bikin tenang, damai, bahagia 😌",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,Pengen nikah sama cewe kayak gini tapi tingkah kalian para cowok kaya anjing kampung ae bangsat,Pengin kawin sama yang kayak gini tapi kelakuan kalian para lanang kok kaya asu gablek tenan,Mau nikah sama yang spek begini tapi perilaku kalian para cowo kayak anjing jalanan bangke,Pingin merit sama yang kayak gini tapi sikap kalian para boyo kaya asu liar anjir,Pengen nikah sama yang begini tapi tingkah laku kalian para lanang kayak asu kurap kontol,hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Lah iki ngetik ngene ning QRT tweet sing nuduhke data, kowe pikir prediksi kuwi oleh data saka endi? cangkem mu?","Dia nulis kaya gini di quote tweet sing nampilno data, elu mikir prediksi dapet info dari mana coba? mulut besar mu?","Wong iki ngetik begini nang QRT tweet sing nuduhake data, kamu pikir ramalan kuwi entuk data saka ngendi? lambe gedhe mu?","Lah dia ketik kaya gini di qrt tweet yang nampilin data, lu kira prediksi dapat informasi dari mana hah? bibir mu itu?","Iki wong ngetik ngene ning quote tweet sing nunjukno data, kowe mikir perkiraan kuwi oleh data saka endi ta? cangkem gede mu?",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,"Wkwk iya sih, lebih berasa kalo bangsat ya apalagi asyuu😅 kalo jancok mah jarang dipake buat ngomong biasa 😅 soalnya kalo manggil sahabat gue pake cok","Bener banget, lebih greget emang kalo bangsat apalagi asyuu🤣 jancok tuh kurang cocok buat omongan santai 🤣 habis kalo nyebut bestie gue pake cok","Iya dong, lebih nendang kalo bangsat ya apalagi asyuu😂 jancok sih agak gimana gitu buat ngobrol biasa 😂 kan kalo manggil sahabat gue pake cok","Setuju banget, lebih pas emang kalo bangsat apalagi asyuu🙈 jancok kurang sreg buat dipake ngomong santai 🙈 lah wong kalo manggil besti gue pake cok","Nah itu dia, lebih cocok kalo bangsat ya apalagi asyuu😆 jancok mah aneh kalo dipake buat ngobrol biasa 😆 masa kalo manggil sahabat gue pake cok",not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭","Anjing pekok tenan, ngenget kok malah ditinggal kerja. Goblok banget sih lo 😡😡","Ya ampun pekok banget dah, ngenget ae sampek gosong gara-gara sibuk gawe. Otakmu dimana coba? 🤦‍♀️","Dasar bodoh poll, masak ngenget thok wae ora iso. Malah asyik karo smartphone terus 😤","Pekok banget emang lu, ngenget dikit aja udah kebakar. Mending ga usah masak sekalian daripada buang-buang beras 🙄","Goblok tenan iki, ngenget gosong malah nyalahin HP. Dasar ga becus ngapa-ngapain 😠",hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,"Aduh hp kentang iki memang susah banget, kalo ga memory penuh ya ngehang terus 😤😤😤","Ya ampun hp jadul iki masalahnya mulu, entah memory penuh atau langsung restart sendiri 😩😩😩","Hadeh hp murah meriah emang gini nih kelakuannya, ga pernah beres masalahnya 😑😑😑","Wah hp spek rendah memang begini ya nasibnya, selalu aja ada aja masalahnya 😔😔😔","Duh hp kentang kan emang gitu, kalo ga lemot ya tiba-tiba mati sendiri 🤦‍♀️🤦‍♀️🤦‍♀️",not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,Woy kalo aku jadi Yuuji udah tak omong Mahito asu tenan kontol bajingan ngentot cuk,Astaga kalau gue jadi Yuuji langsung bilang aja Mahito bangsat anjing lo memek tolol ngentot,"Duh kalo aku jadi si Yuuji mah udah langsung ""Mahito tai kucing lo kontol brengsek ngentot banget""","Ya ampun kalau posisi gue jadi Yuuji pasti langsung ""Mahito anjir dasar kontol bangsat ngentot lo""","Wkwk kalo jadi Yuuji sih udah direct aja ""Mahito kampret anjing banget sih kontol ngentot""",hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,"USER USER USER USER USER USER Wong-wong sing ngekor koyok kere mecla mencle cangkeme ra karuan ndro, jijik tenan 😡","USER USER USER USER USER USER Lah iki sing ngekor mecla mencle omongane belepotan terus, dasar bodoh ndro 🤮","USER USER USER USER USER USER Waduh akeh sing ngekor, cangkeme mecla mencle kayak wong edan ae ndro 😂",USER USER USER USER USER USER Asu tenan wong-wong sing doyan ngekor mecla mencle cangkeme ra jelas gini ndro 😤,"USER USER USER USER USER USER Typical follower sing mecla mencle cangkeme ga ada isi otaknya ndro, sampah kabeh 🗑️",hate speech
USER Yup kalo gemblung tuh gila,Iya sih kalo gemblung kuwi pancen gila tenan,"Betul banget, kalo gemblung emang rada gila gitu deh","Bener kok, wong gemblung tuh memang suka gila-gilaan",Iyalah kalo gemblung mah pasti gila dong,Makanya kalo gemblung kuwi ya gila ae tingkahnya,not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,"Infokan lagi trip seperti ini ya, walaupun naik turunnya rame banget cok https://t.co/AOFUNci85s","Please info trip kayak gini lagi, meskipun jalur naik turunnya padat banget jancok https://t.co/AOFUNci85s","Kabari lagi dong trip model begini, walau naik turunnya penuh terus jancok https://t.co/AOFUNci85s","Info trip seperti ini lagi ya kak, walaupun jalanan naik turunnya ramai banget cok https://t.co/AOFUNci85s","Tolong infokan trip semacam ini lagi, meski naik turunnya susah banget jancok https://t.co/AOFUNci85s",not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","Wah bayangin tadi udah ngerjain 65 soal, terus di omah lanjut 25 soal maneh. Total sejarah dina iki 90 soal cuy, capek tapi bangga sih ngotak dikit.","Astaga bayangin wingi wis ngerjain 65 soal, pas mulih nambah 25 soal lagi. Sejarah hari ini total 90 soal bro, lumayan lah otak jadi kerja keras.","Bayangin ae tadi wis rampung 65 soal, terus sesampaine rumah disambung 25 soal. Total sejarah dina iki 90 soal cak, otakku sampek pusing tapi seneng.","Wah gak nyangka tadi udah selesai 65 soal, pas nyampe rumah lanjut 25 soal meneh. Sejarah hari ini total 90 soal gan, lumayan menguras pikiran dikit.","Bayangin wae tadi wis ngerjain 65 soal, terus pas mulih nambah 25 soal lagi. Total sejarah seharian 90 soal coy, otak sampek kerja ekstra keras.",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","wah telek join lewat web ora iso cek usn, dadi mung ngandelake total stream tok, yen munggah mesthi aman, lha iki loro-lorone ora iso trus aku kudu piye coba, user android join lewat apk nek wis off air isih neng ch sing ditempatin ora bakal kepental otomatis, kudu manual mindahno😩😩","eh anjir join via web gabisa ngecek usn jadi cuma andalin total stream doang, kalo naik berarti secure, nah ini keduanya kagak bisa terus aku mau gimana dong, user android join pake apk misal udah off air tetep di channel yang dituju gabakalan kelempar sendiri, harus manual pindahinnya😭😭","waduh telek join lewat web ora bisa tracking username dadi mung bergantung karo stream count, yen tambah yo aman, lha iki kabeh ora jalan terus aku arep kepriye, android user nek join via app pas off air ya tetep stuck di channel kuwi ora auto kick, kudu dipindah dewe😤😤","yah ampun join web version gabisa monitor usn jadi cuma rely on total streaming aja, naik artinya safe, eh ternyata semua error terus aku harus bagaimana ini, pengguna android yang join lewat aplikasi kalo broadcast berenti masih nempel di channel yang sama gabakal auto remove, musti manual relocate😩☝","astaga telek web join ora iso detect username dadi mung percaya stream total ae, yen nambah mesthi ok, lha saiki kabeh bermasalah terus aku kudu piye tho, user android sing mlebu via apk nek wis mati siaran isih nginep neng channel sing padha ora otomatis budal, kudu tangan dewe mindahake😭😭",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,Becky ora tau pura-pura dadi queer. Lan paling ora Becky ora tau ngece lesbian kaya Freen. Wong dudu lesbi kok seneng guyon soal lesbian. Dasar artis bodoh banget 🤡,Becky gak pernah fake jadi queer gitu loh. Dan setidaknya dia gak pernah mock lesbian beda sama Freen. Bukan lesbian tapi suka joke-joke soal lesbian. Artis kampret emang 🤡,Si Becky ora pernah acting jadi queer. Minimal dheweke ora tau nyindir lesbian kaya sing dilakoni Freen. Dudu lesbi tapi demen candaan lesbian. Dasar artis goblok 🤡,Becky tuh gak pernah ngaku-ngaku queer. Paling nggak dia gak pernah ngehina lesbian kayak Freen gitu. Wong bukan lesbian kok malah bikin joke tentang lesbian. Artis tolol banget sih 🤡,Becky ora tau pretend dadi queer kan. Terus minimal dheweke ora tau ngomongin lesbian jelek kaya Freen. Dudu lesbian tapi seneng nggawe lelucon soal lesbian. Dasar artis pekok tenan 🤡,hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","Wes ta, sopo sing ngomong sembarangan jancok?! Kan wis tak kandani yen aku anyar sinau iki, durung ngerti banget! Malah dibilang sesuka hati, asem tenan!","Anjrit sopo sing tuduh aku main-main ae?! Lah aku kan wis blak-blakan yen masih pemula, durung pinter-pinter amat! Malah diomongin macam-macam, bangsat!","Siapa yang ngomong aku seenaknya hah kontol?! Kan udah bilang ini pertama kali nyoba, belum expert! Eh malah dituduh aneh-aneh, tai kucing!","Lah sopo maneh sing ceramah jancok! Wis tak omongke yen aku isih anyar ing babagan iki, durung mahir! Kok ya tetep wae dibilang sesuka hati, keparat!","Bangke sapa yang ngoceh gitu?! Udah jelas-jelas bilang masih belajar, belum jago! Tapi kok malah dibilang main hantam kromo, sialan!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Waduh pagi-pagi udah rapat, titipan dari taksi belum nyampe, terus gabisa bobo lagi dah.. cape banget","Rapat pagi udah kelar, eh titipan ojol belum dateng juga, mata udah ngantuk banget tapi ya susah tidur maneh","Habis rapat subuh-subuh, paket dari grab belum sampai, mau istirahat kok malah melek terus ya ampun","Meeting pagi beres, kiriman taksi online belum tiba, pengen tidur tapi kok malah begadang terus sih","Udah kelar rapat pagi, pesanan lewat taksi belum nyampe, ngantuk tapi mata kok malah melek wae.. capek deh",not hate speech
"USER Berarti ras eropa itu memang parasit. Dia datang dan memusnahkan penduduk aslinya. Dari semua ini musuh bersama kita sama yaitu Zionis, Mamarica, dan Silit Global","Bangsa Eropa memang kayak lintah dah, muncul terus ngancurin wong asli. Sing jelas musuh bareng kita ya Zionis laknat, Amerika setan, sama Elite Global tukang ngatur-ngatur.","Ras kulit putih Eropa itu emang kayak cacing parasit sih, teka-teka langsung genosida penduduk pribumi. Pokoke musuh utama kita tetep Zionis bangsat, Amrik laknat, sama dalang Elite Global.","Eropa iku memang ras perusak sejati, rawuh banjur mateni wong lokal kabeh. Musuh gedhe kita ya tetep Zionis haram, Amerika iblis, karo konco-koncone Elite Global.","Bangsa Eropa emang dasar kolonialis parasit, masuk wilayah wong liya terus nggawe pembantaian. Sing kudu dilawan ya Zionis kafir, Mamarica setan, sama kroni-kroni Elite Global.","Ras Eropa itu sejak jaman biyen emang sifate invasif kayak virus, teka langsung nggorok penduduk asli. Musuh kita bareng-bareng tetep Zionis laknat, Amerika anjing, lan Elite Global perusak.",hate speech
