kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER Ngomong sampai mencos lambemu tetep ae kui sing d tembak wedok bawa bendera putih. Dasar ogeb,Omong sampe mbledos cangkemmu ya tetep ae sing ditembak cewek sing gawa bendera putih. Dasar goblog,Ngoceh terus sampe pecah mulutmu tetep wae sing kena tembak perempuan bawa bendera putih. Dasar bego,Bacot sampe bolong lambemu ya tetep ae sing ditembak cewe yang bawa bendera putih. Dasar tolol,Ngomong terus sampe robek cangkemmu tetep wae sing kena peluru wedok bawa bendera putih. Dasar goblok,Ceramah sampe tembus mulutmu ya tetep ae sing ditembak perempuan sing gawa bendera putih. Dasar ogeb,hate speech
"USER Dasar pekok, cuman dapat 16% lowbat, tidak menang di satu propinsipun, masih ngeyel. 😂😂 https://t.co/cLCZMwTWDY","Dasar pekok, cuma dapet 16% doang, ora menang ning siji provinsi ae, isih bandel. 😂😂","Pekok tenan, mung oleh 16% tok, gak menang di satupun provinsi, masih saja ngotot. 😂😂","Dasar pekok, cuman dapat 16% thok, ora iso menang ning provinsi siji wae, isih keras kepala. 😂😂","Pekok banget, mung entuk 16% ae, gak menang di provinsi manapun, masih aja ngeyel. 😂😂","Dasar pekok, cuma oleh 16% doang, ora menang siji provinsi pun, isih wae degdegan. 😂😂",hate speech
"USER Plg disogok cuan panitianya. Gpp dek lu ttp pemenangnya tenang j d buktinya jg, panitia j yg picek mtanya.","Panitiane wis disuap duit mestine. Gpp mas koe tetep juarane ayem wae, bukti jelas kok, panitian sing picek matane.","Panitia kui pasti diogok cuan. Santai wae cuk koe tetep pemenange, tenang, bukti nyata kok panitia sing buta.","Panitian wis disuap duwit jelas. Gpp bro lu masih juaranya kalem aja, bukti konkrit panitia emang picek.","Panitianya disuap uang jelas banget. Santai aja kak kamu tetap pemenangnya, bukti ada kok panitia buta mata.","Panitia mesthi diogok duit. Tenang wae mas kowe isih juarane, bukti jelas panitian sing mata picek.",hate speech
"USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur, malah di omong di sini. 😩 Asu asu. Nambah usia gua mek. Si anying, jangan di sini asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur iki, malah dibahas ning kene. 😩 Asu tenan. Tambah umur aku tok. Si anying, aja ning kene asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Eh si bajigur, kok malah diomongin di tempat ini. 😩 Asu banget. Bikin tambah tua gue aja. Si anying, jangan di sini lah asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Si bajigur kuwi, malah dibahas ning mrene. 😩 Asu kabeh. Nambah umur aku wae. Si anying, ojo ning kene asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Lah si bajigur, kenapa malah digosipin di sini. 😩 Asu dah. Nambah stress gua doang. Si anying, jangan bahas di sini asu. ️️","USER ️️ ️️ 𝐋𝐎𝐔𝐈𝐒. Tuh si bajigur, malah jadi bahan omongan ning kene. 😩 Asu banget sih. Bikin tambah pusing gue tok. Si anying, aja neng kene asu. ️️",not hate speech
"gw emg kudu gak berbaik hati sm fandom satu ini, orang orangnya pada gemblung. ga ina ga inter gemblung kabeh","aku memang harus gak baik sama fandom ini, soalnya orangnya pada bodoh. gak ada yang pinter semuanya gemblung","gue emang kudu gak sopan am fandom iki, wong orangnya podo edan kabeh. ora ono sing pinter","saya emang mesti gak ramah sama fandom siji iki, lha orangnya pada tolol kabeh. gak ono sing waras","aku yo kudu gak becik karo fandom iki, mergane orangnya podo goblok. ora ono sing encer otakne","gw memang wajib gak friendly karo fandom iki, soale orangnya pada dungu kabeh. gak ono sing pinter",hate speech
"Emang jancok, iso isoe wong mu dewe mbok etrek etrek kyk ngene","Emang bangsat, bisa ae wong mu dhewe mbok gawe kaya ngene","Jancok tenan, iso wae wong mu dewe mbok dadekne kaya ngono","Emang asu, bisa wae wong mu dhewe mbok gawe kayak gini","Bangsat emang, iso ae wong mu dewe mbok etrek etrek kaya ngene","Jancok pol, bisa wae wong mu dhewe mbok dadekne kayak gitu",hate speech
"USER Agama itu spt Candu yg efeknya lupadiri Diberi saran agar hidup sehat malah marah2 &amp nuduh penistaan, Pe Ka i, dlsb Padahal obat candu itu banyak &amp mudah ditemukan spt seni suara, seni tari dll Candu emg bikin orang Bingung, linglung, gemblung ☺😂😘 https://t.co/Q0X9nMCfqh","Agama iku koyok candu sing efeke wong dadi lupa awake dhewe. Dikei saran ben urip sehat malah nesu lan nuduh penistaan. Padahal obat candu kuwi akeh lan gampang ditemokake koyok seni musik, seni tari lan liyane. Candu emang gawe wong bingung, linglung, gemblung ☺😂😘","Agama tuh mirip candu yang bikin efek lupa diri gitu. Pas diberi nasihat supaya hidup sehat malah marah-marah terus nuduh ada penistaan segala. Lha padahal obat buat candu itu banyak kok dan mudah dicari kayak seni musik, seni gerak dll. Candu memang bikin orang jadi bingung, linglung, gemblung ☺😂😘","Agama kuwi padha karo candu sing dampake wong dadi kelalen awake. Yen dikongkon urip sehat malah duka lan nyalahke ana penistaan. Sejatine obat candu kuwi akeh banget lan ora angel golek kayata seni swara, joged lan sapanunggalane. Candu pancen nggawe wong dadi bingung, linglung, gemblung ☺😂😘","Agama itu seperti narkoba yang efeknya bikin lupa sama diri sendiri. Dikasih saran biar hidup lebih sehat eh malah ngamuk dan menuduh ada penistaan segala macem. Padahal obat dari candu itu banyak banget dan gampang ketemu seperti seni vokal, seni tari dan lain-lain. Candu emang bikin orang jadi bingung, linglung, gemblung ☺😂😘","Agama iku yo koyok narkoba sing efeke nggawe wong lali karo awakke dhewe. Yen diwenehi piweling ben gesang sehat malah nesu-nesu lan nyalahke ana penistaan. Nanging sejatine obat kanggo candu kuwi akeh lan gampang ditemokake koyok seni swara, beksan lan liya-liyane. Candu pancen gawe wong dadi bingung, linglung, gemblung ☺😂😘",not hate speech
Pingin nikahin yang spek begini tapi kelakuan anda para boyo seperti asu kirik dog,Pengen nikah sama yang kriteria kayak gini tapi tingkah laku kalian para cowok kaya anjing kurap bro,Mau kawin sama yang spesifikasi begini tapi perilaku lo semua lanang kayak asu gembel anjir,Kepengen nikahan sama yang requirement gini tapi attitude kalian para pria seperti anjing kampung bangsat,Pingin merit sama yang standar begini tapi kelakuan ente para laki kayak asu jalanan kontol,Pengen married sama yang spec kayak gini tapi behaviour lo semua cowo kaya anjing liar memek,hate speech
"Dia ngetik begini di qrt tweet yang nunjukin data, lu pikir prediksi dapet data dari mana? lambe mu?","Dia nulis kayak gini di qrt tweet yang nampilin data, elu kira prediksi dapet data dari mana? cangkem mu?","Dia ketik begitu di qrt tweet yang showing data, lo pikir prediksi dapat data dari mana? tutuk mu?","Dia ngetik kaya gini di qrt tweet yang munculin data, lu kira prediksi dapet data dari mana? mlotot mu?","Dia tulis begini di qrt tweet yang ekspose data, elo pikir prediksi ambil data dari mana? lambe mu?","Dia posting kayak gitu di qrt tweet yang reveal data, lu kira prediksi nyari data dari mana? cangkem mu?",hate speech
USER Lebih kentel kan kalo bangsat apalagi asyuu😭 klo jancok nih kga biasa buat misuh 😭 soalnya klo manggil besti gue pke cok,Lebih mantep kan kalo bangsat apalagi asu😭 kalo jancuk nih gak biasa dipake ngomong kasar 😭 soalnya kalo manggil sahabat gue pake cuk,Lebih keren kan kalo bangsat apalagi asyuu😭 kalo jancok ini ga terbiasa buat makian 😭 habisnya kalo nyebut bestie gue pake cok,Lebih enak kan kalo bangsat apalagi asu😭 kalo jancuk nih kagak biasa dipake misuh 😭 kan kalo panggil besti gue pake cuk,Lebih asik kan kalo bangsat apalagi asyuu😭 kalo jancok ini gak lazim buat umpatan 😭 makanya kalo sebut bestfriend gue pake cok,Lebih oke kan kalo bangsat apalagi asu😭 kalo jancuk nih ga umum dipake buat makian 😭 secara kalo manggil sahabat gue pake cuk,not hate speech
"Dasar pekok bin goblok, ngenget jangan nganti gosong. Malah ditinggal garap gawean 😭😭😭","Dasar goblok pekok tenan, ngenget aja sampek gosong. Malah ditinggal kerja urusan lain 😭😭😭","Anjir pekok banget sih, ngenget jangan sampai hangus. Eh malah kabur ngerjain kerjaan 😭😭😭","Dasar bodoh pekok pol, ngenget kok yo nganti gosong. Ditinggal wae garap tugas 😭😭😭","Goblok tenan pekok iki, ngenget sampai meh gosong. Malah pergi ngurusi gawean 😭😭😭","Pekok goblok banget dah, ngenget nganti hampir hangus. Eh ditinggal buat garap kerjaan 😭😭😭",hate speech
Jancok emng dasar hp kentang problem nya kalo ga memo penuh ya keriset 😭😭😭😭😭,Anjing memang dasarnya hp kentang masalahnya kalo ga memory penuh ya hang 😭😭😭😭😭,Jancuk emang dasar handphone kentang troublenya kalo ga storage penuh ya ngelag 😭😭😭😭😭,Sial memang dasarnya hp kentang problemnya kalo ga memori penuh ya lemot 😭😭😭😭😭,Jancok emng dasar smartphone kentang issuenya kalo ga memo penuh ya restart 😭😭😭😭😭,Bangsat emang dasar hp kentang kendalanya kalo ga memory penuh ya error 😭😭😭😭😭,not hate speech
W KALAU JADI YUUJI UDAH BLG MAHITO ANJING LO KONTOL BANGSAT NGENTOOTTTT,W KALAU JADI YUUJI UDAH BILANG MAHITO ANJING KONTOL BANGSAT NGENTOT,GW KALO JADI YUUJI UDAH NGOMONG MAHITO ANJING LU KONTOL BANGSAT NGENTOOTT,W KALO JADI YUUJI LANGSUNG BLG MAHITO ANJING KONTOL BANGSAT LU NGENTOT,GUE KALAU JADI YUUJI PASTI UDAH BILANG MAHITO ANJING KONTOL BANGSAT NGENTOT,W KALO JADI YUUJI UDAH NGOMONG MAHITO ANJING LO BANGSAT KONTOL NGENTOT,hate speech
USER USER USER USER USER USER Ada yang ngekor yang mecla mencle cangkeme pun juga ada ndro🤣 https://t.co/NkDWwQ2axt,USER USER USER USER USER USER Ana sing ngikuti sing omongane sembarangan cangkeme yo ana barang ndro🤣,USER USER USER USER USER USER Wonten sing ngetutke sing ngomong asal-asalan cangkeme ugo wonten ndro🤣,USER USER USER USER USER USER Ana sing nempel-nempel sing ngoceh gak karuan cangkeme ya ana ae ndro🤣,USER USER USER USER USER USER Enek sing nguntit sing mecla mencle omongane cangkeme ya tetep ana ndro🤣,USER USER USER USER USER USER Ana sing ngekori sing ngomong sembrono cangkeme pun tetep enek ndro🤣,hate speech
USER Yup kalo gemblung tuh gila,Iya kalau bodoh itu memang gila,Betul kalo dungu tuh emang edan,Yup kalo bego ya gila banget,Iya kalau tolol memang gila sih,Bener kalo goblok ya emang edan,not hate speech
infokan lagi trip seperti ini walaupun naik turunnya macet banget jancok https://t.co/AOFUNci85s,kasih tau lagi trip kayak gini meski naik turunnya macet parah anjing https://t.co/AOFUNci85s,kabarin lagi perjalanan kaya gini walau naik turunnya macet banget jancok https://t.co/AOFUNci85s,info lagi trip seperti ini walaupun jalur naik turunnya macet gila jancok https://t.co/AOFUNci85s,share lagi trip macam ini meski naik turunnya macet banget anjing https://t.co/AOFUNci85s,bagi info lagi trip kayak gini walau naik turunnya macet parah jancok https://t.co/AOFUNci85s,not hate speech
"BAYANGIN TD UDAH NGERJAIN 65 SOAL, TRS DIRUMAH LANJUT 25 SOAL GENDENG TOTAL SEJARAH HARI INI 90 SOAL COOO NGOTAK DIKIT.","KEBAYANG TD UDAH GARAP 65 SOAL, TERUS DI RUMAH LANJUT 25 SOAL GILA TOTAL SEJARAH HARI INI 90 SOAL BRO MIKIR DIKIT.","BAYANGIN TADI SUDAH KERJAIN 65 SOAL, ABIS ITU DI RUMAH TAMBAHIN 25 SOAL EDAN TOTAL SEJARAH HARI INI 90 SOAL COK PAKE OTAK DIKIT.","MIKIR DEH TD UDAH SELESAIIN 65 SOAL, MALEM INI LANJUT 25 SOAL GENDENG BANGET TOTAL SEJARAH HARI INI 90 SOAL BRO OTAK DIPAKE DIKIT.","BAYANGIN AJA TD UDAH BERES 65 SOAL, PULANG RUMAH NAMBAH 25 SOAL GILA TOTAL SEJARAH HARI INI 90 SOAL COOO NALAR DIKIT.","KEBAYANG GAK TD UDAH NGERJAIN 65 SOAL, MALEMNYA LANJUT 25 SOAL EDAN TOTAL SEJARAH HARI INI 90 SOAL BRO THINK DIKIT.",not hate speech
"eh telek join lewat web gabisa cek usn jd hanya berpengang sm total stream, kalo naik brrti aman, lah ini 2 2 nya kaga bisaa trus aku gudu pieeeeeeee, user andro join lewat apk msal dah off air ttp di ch yg ditempatin kaga bakal kelempar otomatis, harus mandiri mindahin😭😭☝","eh telek gabung lewat web ora iso cek usn dadi mung ngandel total stream tok, yen munggah tegese aman, lha iki loro-lorone ora iso trus aku kudu piye, user android gabung lewat apk misale wis off air tetep neng ch sing diduduki ora bakal kelempar otomatis, kudu dhewe-dhewe mindahin😭😭☝","wah telek masuk via web gak bisa ngecek usn jadi cuma ngandalin total stream doang, kalo naik berarti safety, eh ini keduanya gak work terus aku harus gimana coba, user android join pake apk contohnya udah off air masih di ch yang ditempatin gak akan kick otomatis, mesti manual pindahin😭😭☝","aduh telek join through web gak bisa lihat usn makanya cuma bergantung sama total stream aja, kalau increase ya aman lah, nah ini dua duanya error terus aku mau ngapain dong, user andro masuk lewat aplikasi misal sudah offline tetap stay di channel yang diisi gak otomatis kelempar, harus sendiri mindahinnya😭😭☝","ya telek daftar via web ora bisa check username dadi mung tergantung stream total wae, nek tambah artine secure, lah iki kekalih-kalihipun gak iso terus aku arep piye, pengguna android join pakai apk seumpama wis mati siar isih nang saluran sing dienggoni ora bakal otomatis keusir, kudu manual dipindah😭😭☝","ih telek gabung pake web gak bisa verify usn jadinya cuma andalkan jumlah stream, kalo bertambah berarti ok, lah ini berdua gak functioning terus aku gimana, user android join via app misalnya sudah end broadcast tetep di ch yang diduduki gak akan auto kick, harus manual relocate😭😭☝",not hate speech
becky gak pernah pura pura menjadi queer.dan setidaknya becky gak pernah ngejek lesbian gak kayak freen. bukan lesbi kok ngebuat bercandaan soal lesbian. dasar artis pekok 🤡,becky ora tau pura-pura dadi queer. paling ora becky ora tau ngece lesbian kaya freen. dudu lesbi kok malah guyon soal lesbian. dasar artis goblok 🤡,si becky gak pernah fake jadi queer lho. minimal becky ora pernah nyinyir lesbian beda karo freen. bukan lesbian malah bercanda tentang lesbian. artis bodoh tenan 🤡,becky gak tau-taunya pura-pura queer. setidaknya becky ora pernah mock lesbian gak kaya freen. dudu lesbi kok seneng guyon lesbian. dasar artis dungu 🤡,becky ora pernah acting jadi queer. minimal becky gak pernah ngatain lesbian kayak freen. bukan lesbi malah suka becandain lesbian. artis tolol banget 🤡,si becky gak pernah bohong-bohonan queer. paling gak becky ora tau ngejek-ngejek lesbian beda sama freen. dudu lesbian kok malah ngguyoni lesbian. dasar artis pekok 🤡,hate speech
"YANG BUAT SESUKA HATI TU SIAPA JANCOK???!!! KAN UDAH DIBILANG BARU PERTAMA BUAT, BELUM BEGITU PAHAM MASIIIIHHH LA JUGA DIBILANG MAIN SESUKA HATI.. DASAR!!!!!","SOPO SIH SING GAWE SAK KAREPE DEWE JANCOK???!!! KAN WISS TAK KANDANI YEN SEPISANAN GAWE, DURUNG NGERTI BANGET MASIIIIHHH YA KOK DIBILANG MAIN SEMAUMU.. DASAR!!!!!","SING BIKIN SESUKANYA DEWE TU SOPO KONTOL???!!! LHAA WISS DIOMONGI KAN NEMBE SEPISAN NGGAWE, DURUNG PINTER BANGET MASIIIIHHH KOK YA DIBILANG MAIN ASAL-ASALAN.. BANGSAT!!!!!","SAPA TOH SING NGGAWE SAK SENENGE JANCOK???!!! KAN WISS DIKANDHANI YEN ANYAR PERTAMA KALI BIKIN, BELUM MUDENG BANGET MASIIIIHHH LA MALAH DIBILANG MAIN SEMBARANGAN.. ANJING!!!!!","YANG BIKIN SEENAKNYA SENDIRI TU SOPO JANCUK???!!! LHAA KAN UDAH DIOMONGIN BARU KALI PERTAMA NGGAWE, BELUM PAHAM BENER MASIIIIHHH KOK DIBILANG MAIN ASAL.. KEPARAT!!!!!","SOPO SING GAWE SEMAUNE DEWE BANGSAT???!!! KAN WISS DAKKANDHANI NEMBE SEPISANAN BIKIN, DURUNG NGERTI TENAN MASIIIIHHH YA DIBILANG MAIN SESUKA HATI.. BAJINGAN!!!!!",hate speech
"Udah lh rapat pagi , titipan dari taksi blom datang , llu ndk bisa tidur eh asu lah","Wis lah meeting pagi, kiriman dari taksi durung teka, terus ora bisa turu eh anjing lah","Udah deh rapat subuh, paket dari taksi belum nyampe, trus gabisa bobo eh kampret lah","Wis ta rapat esuk, titipan taksi durung rawuh, lanjut ndk iso turu eh bangsat lah","Sudah lah meeting pagi-pagi, barang dari taksi blom dateng, abis itu nggak bisa tidur eh sial lah","Udah deh rapatan pagi, pesanan taksi durung teka, terus ora bisa turu eh brengsek lah",not hate speech
"USER Berarti ras eropa itu memang parasit. Dia datang dan memusnahkan penduduk aslinya. Dari semua ini musuh bersama kita sama yaitu Zionis, Mamarica, dan Silit Global","Jadi ras kulit putih itu emang kayak benalu. Mereka teko terus ngebasmi wong asli sing ana. Kabeh iki musuh bareng kita padha yaiku Zionis, Mamarica, lan Silit Global","Berarti bangsa Eropa kuwi pancen parasit sejati. Dheweke rawuh banjur ngrusak penduduk pribumi. Saka kabeh iki mungsuh bebarengan kita yaiku Zionis, Mamarica, karo Silit Global","Artine ras bule iku pancen koyok benalu. Teka-teka malah ngilangi wong asli sing urip kene. Kabeh iki musuh kita bareng-bareng yaitu Zionis, Mamarica, sama Silit Global","Tegese bangsa Eropa itu memang parasit beneran. Mereka datang langsung membantai penduduk lokal asli. Dari semua ini lawan bersama kita itu Zionis, Mamarica, karo Silit Global","Makane ras kulit putih kuwi pancen koyok benalu. Rawuh terus mateni wong pribumi sing ana. Kabeh iki setru bebarengan kita padha Zionis, Mamarica, lan Silit Global",hate speech
